beam_width,heuristic,imbs_iters,num_roots,file,time,quality
100,h5,1,10,mglcs_2_50_4_0.txt.out,0.040847,29
100,h5,1,10,mglcs_2_50_4_1.txt.out,0.050951,31
100,h5,1,10,mglcs_2_50_4_2.txt.out,0.050304,31
100,h5,1,10,mglcs_2_50_4_3.txt.out,0.053595,30
100,h5,1,10,mglcs_2_50_4_4.txt.out,0.04201,32
100,h5,1,10,mglcs_2_50_4_5.txt.out,0.06257,30
100,h5,1,10,mglcs_2_50_4_6.txt.out,0.040267,30
100,h5,1,10,mglcs_2_50_4_7.txt.out,0.023041,30
100,h5,1,10,mglcs_2_50_4_8.txt.out,0.042473,30
100,h5,1,10,mglcs_2_50_4_9.txt.out,0.019842,28
100,h5,1,10,mglcs_3_100_2_0.txt.out,0.000916,5
100,h5,1,10,mglcs_3_100_2_1.txt.out,0.029613,21
100,h5,1,10,mglcs_3_100_2_2.txt.out,0.000672,2
100,h5,1,10,mglcs_3_100_2_3.txt.out,0.002158,8
100,h5,1,10,mglcs_3_100_2_4.txt.out,0.041003,48
100,h5,1,10,mglcs_3_100_2_5.txt.out,0.042542,21
100,h5,1,10,mglcs_3_100_2_6.txt.out,0.089319,57
100,h5,1,10,mglcs_3_100_2_7.txt.out,0.000892,2
100,h5,1,10,mglcs_3_100_2_8.txt.out,0.00177,13
100,h5,1,10,mglcs_3_100_2_9.txt.out,0.009661,20
100,h5,1,10,mglcs_3_100_4_0.txt.out,0.010326,16
100,h5,1,10,mglcs_3_100_4_1.txt.out,0.064774,44
100,h5,1,10,mglcs_3_100_4_2.txt.out,0.080543,30
100,h5,1,10,mglcs_3_100_4_3.txt.out,0.052517,27
100,h5,1,10,mglcs_3_100_4_4.txt.out,0.075929,43
100,h5,1,10,mglcs_3_100_4_5.txt.out,0.144687,50
100,h5,1,10,mglcs_3_100_4_6.txt.out,0.001158,4
100,h5,1,10,mglcs_3_100_4_7.txt.out,0.036784,17
100,h5,1,10,mglcs_3_100_4_8.txt.out,0.081993,30
100,h5,1,10,mglcs_3_100_4_9.txt.out,0.089589,29
100,h5,1,10,mglcs_3_200_2_0.txt.out,0.015143,25
100,h5,1,10,mglcs_3_200_2_1.txt.out,0.003049,14
100,h5,1,10,mglcs_3_200_2_2.txt.out,0.003728,8
100,h5,1,10,mglcs_3_200_2_3.txt.out,0.000903,2
100,h5,1,10,mglcs_3_200_2_4.txt.out,0.00111,4
100,h5,1,10,mglcs_3_200_2_5.txt.out,0.002318,10
100,h5,1,10,mglcs_3_200_2_6.txt.out,0.005994,14
100,h5,1,10,mglcs_3_200_2_7.txt.out,0.009449,22
100,h5,1,10,mglcs_3_200_2_8.txt.out,0.158229,50
100,h5,1,10,mglcs_3_200_2_9.txt.out,0.001201,3
100,h5,1,10,mglcs_3_200_4_0.txt.out,0.316036,85
100,h5,1,10,mglcs_3_200_4_1.txt.out,0.345419,93
100,h5,1,10,mglcs_3_200_4_2.txt.out,0.344008,98
100,h5,1,10,mglcs_3_200_4_3.txt.out,0.35438,90
100,h5,1,10,mglcs_3_200_4_4.txt.out,0.353068,98
100,h5,1,10,mglcs_3_200_4_5.txt.out,0.20809,46
100,h5,1,10,mglcs_3_200_4_6.txt.out,0.171101,41
100,h5,1,10,mglcs_3_200_4_7.txt.out,0.398311,99
100,h5,1,10,mglcs_3_200_4_8.txt.out,0.161042,29
100,h5,1,10,mglcs_3_200_4_9.txt.out,0.056849,20
100,h5,1,10,mglcs_3_500_2_0.txt.out,0.002366,2
100,h5,1,10,mglcs_3_500_2_1.txt.out,0.004939,7
100,h5,1,10,mglcs_3_500_2_2.txt.out,0.004151,6
100,h5,1,10,mglcs_3_500_2_3.txt.out,0.049463,22
100,h5,1,10,mglcs_3_500_2_4.txt.out,0.005028,9
100,h5,1,10,mglcs_3_500_2_5.txt.out,0.019818,15
100,h5,1,10,mglcs_3_500_2_6.txt.out,0.004118,5
100,h5,1,10,mglcs_3_500_2_7.txt.out,0.012606,16
100,h5,1,10,mglcs_3_500_2_8.txt.out,0.0239,22
100,h5,1,10,mglcs_3_500_2_9.txt.out,0.1037,22
100,h5,1,10,mglcs_3_500_4_0.txt.out,0.783889,79
100,h5,1,10,mglcs_3_500_4_1.txt.out,0.805294,56
100,h5,1,10,mglcs_3_500_4_2.txt.out,0.693688,46
100,h5,1,10,mglcs_3_500_4_3.txt.out,0.815897,54
100,h5,1,10,mglcs_3_500_4_4.txt.out,1.472622,98
100,h5,1,10,mglcs_3_500_4_5.txt.out,0.006387,5
100,h5,1,10,mglcs_3_500_4_6.txt.out,0.866329,62
100,h5,1,10,mglcs_3_500_4_7.txt.out,2.139426,216
100,h5,1,10,mglcs_3_500_4_8.txt.out,0.229472,22
100,h5,1,10,mglcs_3_500_4_9.txt.out,0.006708,9
100,h5,1,10,mglcs_3_50_2_0.txt.out,0.000444,2
100,h5,1,10,mglcs_3_50_2_1.txt.out,0.001002,5
100,h5,1,10,mglcs_3_50_2_2.txt.out,0.029954,32
100,h5,1,10,mglcs_3_50_2_3.txt.out,0.000738,6
100,h5,1,10,mglcs_3_50_2_4.txt.out,0.022547,33
100,h5,1,10,mglcs_3_50_2_5.txt.out,0.003896,16
100,h5,1,10,mglcs_3_50_2_6.txt.out,0.016503,30
100,h5,1,10,mglcs_3_50_2_7.txt.out,0.002503,13
100,h5,1,10,mglcs_3_50_2_8.txt.out,0.027622,24
100,h5,1,10,mglcs_3_50_2_9.txt.out,0.008523,12
100,h5,1,10,mglcs_3_50_4_0.txt.out,0.022836,23
100,h5,1,10,mglcs_3_50_4_1.txt.out,0.034096,24
100,h5,1,10,mglcs_3_50_4_2.txt.out,0.003082,12
100,h5,1,10,mglcs_3_50_4_3.txt.out,0.02374,23
100,h5,1,10,mglcs_3_50_4_4.txt.out,0.030222,22
100,h5,1,10,mglcs_3_50_4_5.txt.out,0.010374,20
100,h5,1,10,mglcs_3_50_4_6.txt.out,0.054666,25
100,h5,1,10,mglcs_3_50_4_7.txt.out,0.033023,21
100,h5,1,10,mglcs_3_50_4_8.txt.out,0.029378,24
100,h5,1,10,mglcs_3_50_4_9.txt.out,0.032676,23
100,h5,1,10,mglcs_5_100_2_0.txt.out,0.002785,9
100,h5,1,10,mglcs_5_100_2_1.txt.out,0.00281,9
100,h5,1,10,mglcs_5_100_2_2.txt.out,0.001655,3
100,h5,1,10,mglcs_5_100_2_3.txt.out,0.001222,3
100,h5,1,10,mglcs_5_100_2_4.txt.out,0.004877,11
100,h5,1,10,mglcs_5_100_2_5.txt.out,0.002831,7
100,h5,1,10,mglcs_5_100_2_6.txt.out,0.001463,5
100,h5,1,10,mglcs_5_100_2_7.txt.out,0.002649,5
100,h5,1,10,mglcs_5_100_2_8.txt.out,0.001641,6
100,h5,1,10,mglcs_5_100_2_9.txt.out,0.001464,5
100,h5,1,10,mglcs_5_100_4_0.txt.out,0.005467,9
100,h5,1,10,mglcs_5_100_4_1.txt.out,0.001945,3
100,h5,1,10,mglcs_5_100_4_2.txt.out,0.002568,4
100,h5,1,10,mglcs_5_100_4_3.txt.out,0.003422,7
100,h5,1,10,mglcs_5_100_4_4.txt.out,0.001897,2
100,h5,1,10,mglcs_5_100_4_5.txt.out,0.002199,4
100,h5,1,10,mglcs_5_100_4_6.txt.out,0.002965,4
100,h5,1,10,mglcs_5_100_4_7.txt.out,0.002327,4
100,h5,1,10,mglcs_5_100_4_8.txt.out,0.002951,13
100,h5,1,10,mglcs_5_100_4_9.txt.out,0.002071,3
100,h5,1,10,mglcs_5_200_2_0.txt.out,0.003781,6
100,h5,1,10,mglcs_5_200_2_1.txt.out,0.001196,1
100,h5,1,10,mglcs_5_200_2_2.txt.out,0.002388,6
100,h5,1,10,mglcs_5_200_2_3.txt.out,0.00173,2
100,h5,1,10,mglcs_5_200_2_4.txt.out,0.003609,5
100,h5,1,10,mglcs_5_200_2_5.txt.out,0.004094,7
100,h5,1,10,mglcs_5_200_2_6.txt.out,0.002673,9
100,h5,1,10,mglcs_5_200_2_7.txt.out,0.001526,3
100,h5,1,10,mglcs_5_200_2_8.txt.out,0.002225,4
100,h5,1,10,mglcs_5_200_2_9.txt.out,0.005049,10
100,h5,1,10,mglcs_5_200_4_0.txt.out,0.003326,5
100,h5,1,10,mglcs_5_200_4_1.txt.out,0.003219,4
100,h5,1,10,mglcs_5_200_4_2.txt.out,0.005693,7
100,h5,1,10,mglcs_5_200_4_3.txt.out,0.002524,1
100,h5,1,10,mglcs_5_200_4_4.txt.out,0.079248,20
100,h5,1,10,mglcs_5_200_4_5.txt.out,0.018184,9
100,h5,1,10,mglcs_5_200_4_6.txt.out,0.004138,5
100,h5,1,10,mglcs_5_200_4_7.txt.out,0.003428,3
100,h5,1,10,mglcs_5_200_4_8.txt.out,0.006625,8
100,h5,1,10,mglcs_5_200_4_9.txt.out,0.002193,2
100,h5,1,10,mglcs_5_500_2_0.txt.out,0.00389,3
100,h5,1,10,mglcs_5_500_2_1.txt.out,0.011819,8
100,h5,1,10,mglcs_5_500_2_2.txt.out,0.003211,2
100,h5,1,10,mglcs_5_500_2_3.txt.out,0.003751,2
100,h5,1,10,mglcs_5_500_2_4.txt.out,0.005819,8
100,h5,1,10,mglcs_5_500_2_5.txt.out,0.003746,2
100,h5,1,10,mglcs_5_500_2_6.txt.out,0.009212,7
100,h5,1,10,mglcs_5_500_2_7.txt.out,0.047162,12
100,h5,1,10,mglcs_5_500_2_8.txt.out,0.014335,7
100,h5,1,10,mglcs_5_500_2_9.txt.out,0.019745,8
100,h5,1,10,mglcs_5_500_4_0.txt.out,0.064161,18
100,h5,1,10,mglcs_5_500_4_1.txt.out,0.006117,2
100,h5,1,10,mglcs_5_500_4_2.txt.out,0.011809,5
100,h5,1,10,mglcs_5_500_4_3.txt.out,0.009221,5
100,h5,1,10,mglcs_5_500_4_4.txt.out,0.007459,4
100,h5,1,10,mglcs_5_500_4_5.txt.out,0.012837,13
100,h5,1,10,mglcs_5_500_4_6.txt.out,0.007096,2
100,h5,1,10,mglcs_5_500_4_7.txt.out,0.006581,3
100,h5,1,10,mglcs_5_500_4_8.txt.out,0.007649,4
100,h5,1,10,mglcs_5_500_4_9.txt.out,0.011662,12
100,h5,1,10,mglcs_5_50_2_0.txt.out,0.000985,5
100,h5,1,10,mglcs_5_50_2_1.txt.out,0.000761,2
100,h5,1,10,mglcs_5_50_2_2.txt.out,0.001356,6
100,h5,1,10,mglcs_5_50_2_3.txt.out,0.000846,3
100,h5,1,10,mglcs_5_50_2_4.txt.out,0.001215,14
100,h5,1,10,mglcs_5_50_2_5.txt.out,0.000777,2
100,h5,1,10,mglcs_5_50_2_6.txt.out,0.000938,4
100,h5,1,10,mglcs_5_50_2_7.txt.out,0.001164,7
100,h5,1,10,mglcs_5_50_2_8.txt.out,0.000937,4
100,h5,1,10,mglcs_5_50_2_9.txt.out,0.000506,1
100,h5,1,10,mglcs_5_50_4_0.txt.out,0.0034,11
100,h5,1,10,mglcs_5_50_4_1.txt.out,0.010963,15
100,h5,1,10,mglcs_5_50_4_2.txt.out,0.006209,10
100,h5,1,10,mglcs_5_50_4_3.txt.out,0.001974,8
100,h5,1,10,mglcs_5_50_4_4.txt.out,0.014974,17
100,h5,1,10,mglcs_5_50_4_5.txt.out,0.002637,10
100,h5,1,10,mglcs_5_50_4_6.txt.out,0.001226,2
100,h5,1,10,mglcs_5_50_4_7.txt.out,0.00109,1
100,h5,1,10,mglcs_5_50_4_8.txt.out,0.0018,6
100,h5,1,10,mglcs_5_50_4_9.txt.out,0.007083,9
100,h8,100,10,mglcs_10_100_2_0.txt.out,0.53433,7
100,h8,100,10,mglcs_10_100_2_1.txt.out,0.529843,8
100,h8,100,10,mglcs_10_100_2_2.txt.out,0.518476,8
100,h8,100,10,mglcs_10_100_2_3.txt.out,0.516568,9
100,h8,100,10,mglcs_10_100_2_4.txt.out,0.607975,12
100,h8,100,10,mglcs_10_100_2_5.txt.out,0.642899,10
100,h8,100,10,mglcs_10_100_2_6.txt.out,0.506867,8
100,h8,100,10,mglcs_10_100_2_7.txt.out,0.489367,8
100,h8,100,10,mglcs_10_100_2_8.txt.out,0.503293,9
100,h8,100,10,mglcs_10_100_2_9.txt.out,0.519568,7
100,h8,100,10,mglcs_10_100_4_0.txt.out,1.44627,4
100,h8,100,10,mglcs_10_100_4_1.txt.out,1.452845,6
100,h8,100,10,mglcs_10_100_4_2.txt.out,1.494891,6
100,h8,100,10,mglcs_10_100_4_3.txt.out,1.503052,6
100,h8,100,10,mglcs_10_100_4_4.txt.out,1.610208,8
100,h8,100,10,mglcs_10_100_4_5.txt.out,1.436241,7
100,h8,100,10,mglcs_10_100_4_6.txt.out,1.410139,7
100,h8,100,10,mglcs_10_100_4_7.txt.out,1.441371,5
100,h8,100,10,mglcs_10_100_4_8.txt.out,1.412994,6
100,h8,100,10,mglcs_10_100_4_9.txt.out,1.50615,8
100,h8,100,10,mglcs_10_200_2_0.txt.out,0.80378,6
100,h8,100,10,mglcs_10_200_2_1.txt.out,0.652682,8
100,h8,100,10,mglcs_10_200_2_2.txt.out,0.703269,10
100,h8,100,10,mglcs_10_200_2_3.txt.out,0.712635,10
100,h8,100,10,mglcs_10_200_2_4.txt.out,0.657331,13
100,h8,100,10,mglcs_10_200_2_5.txt.out,0.835872,12
100,h8,100,10,mglcs_10_200_2_6.txt.out,0.796621,11
100,h8,100,10,mglcs_10_200_2_7.txt.out,0.747351,10
100,h8,100,10,mglcs_10_200_2_8.txt.out,0.89253,14
100,h8,100,10,mglcs_10_200_2_9.txt.out,0.677471,9
100,h8,100,10,mglcs_10_200_4_0.txt.out,1.5993,5
100,h8,100,10,mglcs_10_200_4_1.txt.out,1.600955,6
100,h8,100,10,mglcs_10_200_4_2.txt.out,1.62132,5
100,h8,100,10,mglcs_10_200_4_3.txt.out,1.663209,10
100,h8,100,10,mglcs_10_200_4_4.txt.out,1.670909,6
100,h8,100,10,mglcs_10_200_4_5.txt.out,1.67338,6
100,h8,100,10,mglcs_10_200_4_6.txt.out,1.655552,7
100,h8,100,10,mglcs_10_200_4_7.txt.out,1.601535,4
100,h8,100,10,mglcs_10_200_4_8.txt.out,1.749541,5
100,h8,100,10,mglcs_10_200_4_9.txt.out,1.704387,7
100,h8,100,10,mglcs_10_500_2_0.txt.out,1.492581,10
100,h8,100,10,mglcs_10_500_2_1.txt.out,2.103065,11
100,h8,100,10,mglcs_10_500_2_2.txt.out,1.563136,12
100,h8,100,10,mglcs_10_500_2_3.txt.out,1.467907,8
100,h8,100,10,mglcs_10_500_2_4.txt.out,1.732642,12
100,h8,100,10,mglcs_10_500_2_5.txt.out,1.558599,9
100,h8,100,10,mglcs_10_500_2_6.txt.out,1.430242,12
100,h8,100,10,mglcs_10_500_2_7.txt.out,1.244632,6
100,h8,100,10,mglcs_10_500_2_8.txt.out,1.322571,8
100,h8,100,10,mglcs_10_500_2_9.txt.out,1.408988,7
100,h8,100,10,mglcs_10_500_4_0.txt.out,2.215918,5
100,h8,100,10,mglcs_10_500_4_1.txt.out,2.206123,6
100,h8,100,10,mglcs_10_500_4_2.txt.out,2.483027,8
100,h8,100,10,mglcs_10_500_4_3.txt.out,2.396948,7
100,h8,100,10,mglcs_10_500_4_4.txt.out,2.374057,8
100,h8,100,10,mglcs_10_500_4_5.txt.out,2.247489,5
100,h8,100,10,mglcs_10_500_4_6.txt.out,2.234978,5
100,h8,100,10,mglcs_10_500_4_7.txt.out,2.442732,7
100,h8,100,10,mglcs_10_500_4_8.txt.out,2.22521,5
100,h8,100,10,mglcs_10_500_4_9.txt.out,2.265079,5
100,h8,100,10,mglcs_10_50_2_0.txt.out,0.469661,12
100,h8,100,10,mglcs_10_50_2_1.txt.out,0.434065,9
100,h8,100,10,mglcs_10_50_2_2.txt.out,0.43853,8
100,h8,100,10,mglcs_10_50_2_3.txt.out,0.465738,9
100,h8,100,10,mglcs_10_50_2_4.txt.out,0.426286,7
100,h8,100,10,mglcs_10_50_2_5.txt.out,0.519654,12
100,h8,100,10,mglcs_10_50_2_6.txt.out,0.481246,8
100,h8,100,10,mglcs_10_50_2_7.txt.out,0.440998,9
100,h8,100,10,mglcs_10_50_2_8.txt.out,0.446983,7
100,h8,100,10,mglcs_10_50_2_9.txt.out,0.454982,10
100,h8,100,10,mglcs_10_50_4_0.txt.out,1.429038,7
100,h8,100,10,mglcs_10_50_4_1.txt.out,1.410999,5
100,h8,100,10,mglcs_10_50_4_2.txt.out,1.432562,7
100,h8,100,10,mglcs_10_50_4_3.txt.out,1.551759,8
100,h8,100,10,mglcs_10_50_4_4.txt.out,1.441722,6
100,h8,100,10,mglcs_10_50_4_5.txt.out,1.370179,5
100,h8,100,10,mglcs_10_50_4_6.txt.out,1.311515,5
100,h8,100,10,mglcs_10_50_4_7.txt.out,1.40577,6
100,h8,100,10,mglcs_10_50_4_8.txt.out,1.417597,6
100,h8,100,10,mglcs_10_50_4_9.txt.out,1.412252,6
100,h8,100,10,mglcs_2_100_2_0.txt.out,0.328889,80
100,h8,100,10,mglcs_2_100_2_1.txt.out,0.187854,54
100,h8,100,10,mglcs_2_100_2_2.txt.out,0.368216,70
100,h8,100,10,mglcs_2_100_2_3.txt.out,0.413132,78
100,h8,100,10,mglcs_2_100_2_4.txt.out,0.246056,70
100,h8,100,10,mglcs_2_100_2_5.txt.out,0.295254,75
100,h8,100,10,mglcs_2_100_2_6.txt.out,0.313017,76
100,h8,100,10,mglcs_2_100_2_7.txt.out,0.291486,72
100,h8,100,10,mglcs_2_100_2_8.txt.out,0.424453,75
100,h8,100,10,mglcs_2_100_2_9.txt.out,0.323668,76
100,h8,100,10,mglcs_2_100_4_0.txt.out,0.185231,62
100,h8,100,10,mglcs_2_100_4_1.txt.out,0.114634,61
100,h8,100,10,mglcs_2_100_4_2.txt.out,0.13503,64
100,h8,100,10,mglcs_2_100_4_3.txt.out,0.288405,61
100,h8,100,10,mglcs_2_100_4_4.txt.out,0.22797,62
100,h8,100,10,mglcs_2_100_4_5.txt.out,0.160122,60
100,h8,100,10,mglcs_2_100_4_6.txt.out,0.337889,60
100,h8,100,10,mglcs_2_100_4_7.txt.out,0.242816,63
100,h8,100,10,mglcs_2_100_4_8.txt.out,0.207506,62
100,h8,100,10,mglcs_2_100_4_9.txt.out,0.235941,61
100,h8,100,10,mglcs_2_200_2_0.txt.out,1.3444,93
100,h8,100,10,mglcs_2_200_2_1.txt.out,1.354204,113
100,h8,100,10,mglcs_2_200_2_2.txt.out,1.208572,130
100,h8,100,10,mglcs_2_200_2_3.txt.out,1.388331,143
100,h8,100,10,mglcs_2_200_2_4.txt.out,1.92151,159
100,h8,100,10,mglcs_2_200_2_5.txt.out,1.325341,108
100,h8,100,10,mglcs_2_200_2_6.txt.out,1.319655,143
100,h8,100,10,mglcs_2_200_2_7.txt.out,1.627098,139
100,h8,100,10,mglcs_2_200_2_8.txt.out,1.806886,118
100,h8,100,10,mglcs_2_200_2_9.txt.out,0.922905,102
100,h8,100,10,mglcs_2_200_4_0.txt.out,0.908007,115
100,h8,100,10,mglcs_2_200_4_1.txt.out,1.428512,119
100,h8,100,10,mglcs_2_200_4_2.txt.out,1.644635,121
100,h8,100,10,mglcs_2_200_4_3.txt.out,1.144584,121
100,h8,100,10,mglcs_2_200_4_4.txt.out,0.368958,123
100,h8,100,10,mglcs_2_200_4_5.txt.out,0.990233,115
100,h8,100,10,mglcs_2_200_4_6.txt.out,0.785775,124
100,h8,100,10,mglcs_2_200_4_7.txt.out,0.794466,126
100,h8,100,10,mglcs_2_200_4_8.txt.out,1.512086,122
100,h8,100,10,mglcs_2_200_4_9.txt.out,1.210422,126
100,h8,100,10,mglcs_2_500_2_0.txt.out,24.951333,198
100,h8,100,10,mglcs_2_500_2_1.txt.out,19.041051,194
100,h8,100,10,mglcs_2_500_2_2.txt.out,26.960758,187
100,h8,100,10,mglcs_2_500_2_3.txt.out,12.493596,178
100,h8,100,10,mglcs_2_500_2_4.txt.out,23.903106,189
100,h8,100,10,mglcs_2_500_2_5.txt.out,28.559694,250
100,h8,100,10,mglcs_2_500_2_6.txt.out,19.220331,272
100,h8,100,10,mglcs_2_500_2_7.txt.out,13.977149,237
100,h8,100,10,mglcs_2_500_2_8.txt.out,22.025136,308
100,h8,100,10,mglcs_2_500_2_9.txt.out,26.054435,247
100,h8,100,10,mglcs_2_500_4_0.txt.out,3.968433,297
100,h8,100,10,mglcs_2_500_4_1.txt.out,13.030874,290
100,h8,100,10,mglcs_2_500_4_2.txt.out,10.583259,228
100,h8,100,10,mglcs_2_500_4_3.txt.out,9.455051,230
100,h8,100,10,mglcs_2_500_4_4.txt.out,8.820964,302
100,h8,100,10,mglcs_2_500_4_5.txt.out,9.820395,301
100,h8,100,10,mglcs_2_500_4_6.txt.out,14.628228,261
100,h8,100,10,mglcs_2_500_4_7.txt.out,13.990149,284
100,h8,100,10,mglcs_2_500_4_8.txt.out,11.113405,299
100,h8,100,10,mglcs_2_500_4_9.txt.out,10.65494,286
100,h8,100,10,mglcs_2_50_2_0.txt.out,0.025862,36
100,h8,100,10,mglcs_2_50_2_1.txt.out,0.072403,36
100,h8,100,10,mglcs_2_50_2_2.txt.out,0.026855,39
100,h8,100,10,mglcs_2_50_2_3.txt.out,0.037685,38
100,h8,100,10,mglcs_2_50_2_4.txt.out,0.017908,37
100,h8,100,10,mglcs_2_50_2_5.txt.out,0.061392,36
100,h8,100,10,mglcs_2_50_2_6.txt.out,0.020409,39
100,h8,100,10,mglcs_2_50_2_7.txt.out,0.033609,39
100,h8,100,10,mglcs_2_50_2_8.txt.out,0.012616,38
100,h8,100,10,mglcs_2_50_2_9.txt.out,0.03305,38
100,h8,100,10,mglcs_2_50_4_0.txt.out,0.0336,29
100,h8,100,10,mglcs_2_50_4_1.txt.out,0.075691,31
100,h8,100,10,mglcs_2_50_4_2.txt.out,0.041719,31
100,h8,100,10,mglcs_2_50_4_3.txt.out,0.04368,30
100,h8,100,10,mglcs_2_50_4_4.txt.out,0.089583,32
100,h8,100,10,mglcs_2_50_4_5.txt.out,0.060847,30
100,h8,100,10,mglcs_2_50_4_6.txt.out,0.064794,30
100,h8,100,10,mglcs_2_50_4_7.txt.out,0.049485,30
100,h8,100,10,mglcs_2_50_4_8.txt.out,0.058869,30
100,h8,100,10,mglcs_2_50_4_9.txt.out,0.036869,28
100,h8,100,10,mglcs_3_100_2_0.txt.out,2.49468,64
100,h8,100,10,mglcs_3_100_2_1.txt.out,2.511855,63
100,h8,100,10,mglcs_3_100_2_2.txt.out,1.574549,61
100,h8,100,10,mglcs_3_100_2_3.txt.out,1.147606,59
100,h8,100,10,mglcs_3_100_2_4.txt.out,0.995175,53
100,h8,100,10,mglcs_3_100_2_5.txt.out,2.253043,56
100,h8,100,10,mglcs_3_100_2_6.txt.out,1.77568,64
100,h8,100,10,mglcs_3_100_2_7.txt.out,1.397221,46
100,h8,100,10,mglcs_3_100_2_8.txt.out,0.612281,41
100,h8,100,10,mglcs_3_100_2_9.txt.out,2.51302,65
100,h8,100,10,mglcs_3_100_4_0.txt.out,2.12724,45
100,h8,100,10,mglcs_3_100_4_1.txt.out,3.091417,49
100,h8,100,10,mglcs_3_100_4_2.txt.out,2.720179,48
100,h8,100,10,mglcs_3_100_4_3.txt.out,2.109071,47
100,h8,100,10,mglcs_3_100_4_4.txt.out,0.846347,52
100,h8,100,10,mglcs_3_100_4_5.txt.out,2.579856,51
100,h8,100,10,mglcs_3_100_4_6.txt.out,2.600379,51
100,h8,100,10,mglcs_3_100_4_7.txt.out,3.478957,46
100,h8,100,10,mglcs_3_100_4_8.txt.out,3.557007,44
100,h8,100,10,mglcs_3_100_4_9.txt.out,2.174256,51
100,h8,100,10,mglcs_3_200_2_0.txt.out,14.412295,101
100,h8,100,10,mglcs_3_200_2_1.txt.out,11.754521,114
100,h8,100,10,mglcs_3_200_2_2.txt.out,9.043817,134
100,h8,100,10,mglcs_3_200_2_3.txt.out,5.385544,86
100,h8,100,10,mglcs_3_200_2_4.txt.out,12.40357,98
100,h8,100,10,mglcs_3_200_2_5.txt.out,7.024297,106
100,h8,100,10,mglcs_3_200_2_6.txt.out,2.332969,59
100,h8,100,10,mglcs_3_200_2_7.txt.out,2.966293,46
100,h8,100,10,mglcs_3_200_2_8.txt.out,4.874354,109
100,h8,100,10,mglcs_3_200_2_9.txt.out,1.968359,41
100,h8,100,10,mglcs_3_200_4_0.txt.out,21.239034,100
100,h8,100,10,mglcs_3_200_4_1.txt.out,14.337895,101
100,h8,100,10,mglcs_3_200_4_2.txt.out,17.806537,99
100,h8,100,10,mglcs_3_200_4_3.txt.out,16.730652,94
100,h8,100,10,mglcs_3_200_4_4.txt.out,14.311664,100
100,h8,100,10,mglcs_3_200_4_5.txt.out,15.334619,95
100,h8,100,10,mglcs_3_200_4_6.txt.out,7.292021,86
100,h8,100,10,mglcs_3_200_4_7.txt.out,20.979899,101
100,h8,100,10,mglcs_3_200_4_8.txt.out,15.606074,100
100,h8,100,10,mglcs_3_200_4_9.txt.out,16.554296,81
100,h8,100,10,mglcs_3_500_2_0.txt.out,6.325633,34
100,h8,100,10,mglcs_3_500_2_1.txt.out,19.89066,106
100,h8,100,10,mglcs_3_500_2_2.txt.out,15.77293,95
100,h8,100,10,mglcs_3_500_2_3.txt.out,27.061377,89
100,h8,100,10,mglcs_3_500_2_4.txt.out,27.482571,107
100,h8,100,10,mglcs_3_500_2_5.txt.out,12.268077,95
100,h8,100,10,mglcs_3_500_2_6.txt.out,34.088786,100
100,h8,100,10,mglcs_3_500_2_7.txt.out,12.966727,93
100,h8,100,10,mglcs_3_500_2_8.txt.out,9.287806,50
100,h8,100,10,mglcs_3_500_2_9.txt.out,13.704208,161
100,h8,100,10,mglcs_3_500_4_0.txt.out,90.592746,204
100,h8,100,10,mglcs_3_500_4_1.txt.out,83.444228,223
100,h8,100,10,mglcs_3_500_4_2.txt.out,63.807228,151
100,h8,100,10,mglcs_3_500_4_3.txt.out,65.316298,198
100,h8,100,10,mglcs_3_500_4_4.txt.out,69.898165,147
100,h8,100,10,mglcs_3_500_4_5.txt.out,61.685736,90
100,h8,100,10,mglcs_3_500_4_6.txt.out,24.607419,107
100,h8,100,10,mglcs_3_500_4_7.txt.out,68.341341,203
100,h8,100,10,mglcs_3_500_4_8.txt.out,80.344175,183
100,h8,100,10,mglcs_3_500_4_9.txt.out,93.933151,188
100,h8,100,10,mglcs_3_50_2_0.txt.out,0.177635,32
100,h8,100,10,mglcs_3_50_2_1.txt.out,0.103558,32
100,h8,100,10,mglcs_3_50_2_2.txt.out,0.135314,36
100,h8,100,10,mglcs_3_50_2_3.txt.out,0.065911,25
100,h8,100,10,mglcs_3_50_2_4.txt.out,0.10902,33
100,h8,100,10,mglcs_3_50_2_5.txt.out,0.056872,31
100,h8,100,10,mglcs_3_50_2_6.txt.out,0.095918,33
100,h8,100,10,mglcs_3_50_2_7.txt.out,0.148227,32
100,h8,100,10,mglcs_3_50_2_8.txt.out,0.092172,30
100,h8,100,10,mglcs_3_50_2_9.txt.out,0.08706,28
100,h8,100,10,mglcs_3_50_4_0.txt.out,0.121706,23
100,h8,100,10,mglcs_3_50_4_1.txt.out,0.245112,24
100,h8,100,10,mglcs_3_50_4_2.txt.out,0.040349,21
100,h8,100,10,mglcs_3_50_4_3.txt.out,0.090791,23
100,h8,100,10,mglcs_3_50_4_4.txt.out,0.102389,22
100,h8,100,10,mglcs_3_50_4_5.txt.out,0.089721,23
100,h8,100,10,mglcs_3_50_4_6.txt.out,0.155945,25
100,h8,100,10,mglcs_3_50_4_7.txt.out,0.104636,21
100,h8,100,10,mglcs_3_50_4_8.txt.out,0.135374,24
100,h8,100,10,mglcs_3_50_4_9.txt.out,0.131583,23
