sigma,filename,beam_width,func,heuristic,length,time_s,feasible
sigma-4,mglcs_10_200_4_0.txt,50,imbs_glcs,h8,3,0.2768,True
sigma-4,mglcs_10_200_4_0.txt,100,beam_search_glcs,h8,2,0.0055,True
sigma-4,mglcs_10_200_4_0.txt,100,imbs_glcs,h8,3,0.2781,True
sigma-4,mglcs_10_200_4_0.txt,250,beam_search_glcs,h8,2,0.0055,True
sigma-4,mglcs_10_200_4_0.txt,250,imbs_glcs,h8,3,0.2767,True
sigma-4,mglcs_10_200_4_0.txt,500,beam_search_glcs,h8,2,0.0066,True
sigma-4,mglcs_10_200_4_0.txt,500,imbs_glcs,h8,3,0.2759,True
sigma-4,mglcs_10_200_4_1.txt,5,beam_search_glcs,h1,2,0.0010,True
sigma-4,mglcs_10_200_4_1.txt,5,imbs_glcs,h1,2,0.2747,True
sigma-4,mglcs_10_200_4_1.txt,10,beam_search_glcs,h1,2,0.0010,True
sigma-4,mglcs_10_200_4_1.txt,10,imbs_glcs,h1,2,0.2731,True
sigma-4,mglcs_10_200_4_1.txt,20,beam_search_glcs,h1,2,0.0000,True
sigma-4,mglcs_10_200_4_1.txt,20,imbs_glcs,h1,2,0.2745,True
sigma-4,mglcs_10_200_4_1.txt,50,beam_search_glcs,h1,2,0.0010,True
sigma-4,mglcs_10_200_4_1.txt,50,imbs_glcs,h1,2,0.2757,True
sigma-4,mglcs_10_200_4_1.txt,100,beam_search_glcs,h1,2,0.0000,True
sigma-4,mglcs_10_200_4_1.txt,100,imbs_glcs,h1,2,0.2756,True
sigma-4,mglcs_10_200_4_1.txt,250,beam_search_glcs,h1,2,0.0000,True
sigma-4,mglcs_10_200_4_1.txt,250,imbs_glcs,h1,2,0.2741,True
sigma-4,mglcs_10_200_4_1.txt,500,beam_search_glcs,h1,2,0.0000,True
sigma-4,mglcs_10_200_4_1.txt,500,imbs_glcs,h1,2,0.2756,True
sigma-4,mglcs_10_200_4_1.txt,5,beam_search_glcs,h2,2,0.0009,True
sigma-4,mglcs_10_200_4_1.txt,5,imbs_glcs,h2,2,0.2751,True
sigma-4,mglcs_10_200_4_1.txt,10,beam_search_glcs,h2,2,0.0000,True
sigma-4,mglcs_10_200_4_1.txt,10,imbs_glcs,h2,2,0.2748,True
sigma-4,mglcs_10_200_4_1.txt,20,beam_search_glcs,h2,2,0.0010,True
sigma-4,mglcs_10_200_4_1.txt,20,imbs_glcs,h2,2,0.2745,True
sigma-4,mglcs_10_200_4_1.txt,50,beam_search_glcs,h2,2,0.0010,True
sigma-4,mglcs_10_200_4_1.txt,50,imbs_glcs,h2,2,0.2735,True
sigma-4,mglcs_10_200_4_1.txt,100,beam_search_glcs,h2,2,0.0010,True
sigma-4,mglcs_10_200_4_1.txt,100,imbs_glcs,h2,2,0.2740,True
sigma-4,mglcs_10_200_4_1.txt,250,beam_search_glcs,h2,2,0.0000,True
sigma-4,mglcs_10_200_4_1.txt,250,imbs_glcs,h2,2,0.2746,True
sigma-4,mglcs_10_200_4_1.txt,500,beam_search_glcs,h2,2,0.0010,True
sigma-4,mglcs_10_200_4_1.txt,500,imbs_glcs,h2,2,0.2750,True
sigma-4,mglcs_10_200_4_1.txt,5,beam_search_glcs,h5,2,0.0000,True
sigma-4,mglcs_10_200_4_1.txt,5,imbs_glcs,h5,2,0.2788,True
sigma-4,mglcs_10_200_4_1.txt,10,beam_search_glcs,h5,2,0.0000,True
sigma-4,mglcs_10_200_4_1.txt,10,imbs_glcs,h5,2,0.2795,True
sigma-4,mglcs_10_200_4_1.txt,20,beam_search_glcs,h5,2,0.0010,True
sigma-4,mglcs_10_200_4_1.txt,20,imbs_glcs,h5,2,0.2786,True
sigma-4,mglcs_10_200_4_1.txt,50,beam_search_glcs,h5,2,0.0010,True
sigma-4,mglcs_10_200_4_1.txt,50,imbs_glcs,h5,2,0.2788,True
sigma-4,mglcs_10_200_4_1.txt,100,beam_search_glcs,h5,2,0.0010,True
sigma-4,mglcs_10_200_4_1.txt,100,imbs_glcs,h5,2,0.2790,True
sigma-4,mglcs_10_200_4_1.txt,250,beam_search_glcs,h5,2,0.0015,True
sigma-4,mglcs_10_200_4_1.txt,250,imbs_glcs,h5,2,0.2800,True
sigma-4,mglcs_10_200_4_1.txt,500,beam_search_glcs,h5,2,0.0010,True
sigma-4,mglcs_10_200_4_1.txt,500,imbs_glcs,h5,2,0.2790,True
sigma-4,mglcs_10_200_4_1.txt,5,beam_search_glcs,h8,2,0.0075,True
sigma-4,mglcs_10_200_4_1.txt,5,imbs_glcs,h8,2,0.2830,True
sigma-4,mglcs_10_200_4_1.txt,10,beam_search_glcs,h8,2,0.0056,True
sigma-4,mglcs_10_200_4_1.txt,10,imbs_glcs,h8,2,0.2799,True
sigma-4,mglcs_10_200_4_1.txt,20,beam_search_glcs,h8,2,0.0062,True
sigma-4,mglcs_10_200_4_1.txt,20,imbs_glcs,h8,2,0.2799,True
sigma-4,mglcs_10_200_4_1.txt,50,beam_search_glcs,h8,2,0.0060,True
sigma-4,mglcs_10_200_4_1.txt,50,imbs_glcs,h8,2,0.2821,True
sigma-4,mglcs_10_200_4_1.txt,100,beam_search_glcs,h8,2,0.0063,True
sigma-4,mglcs_10_200_4_1.txt,100,imbs_glcs,h8,2,0.2801,True
sigma-4,mglcs_10_200_4_1.txt,250,beam_search_glcs,h8,2,0.0073,True
sigma-4,mglcs_10_200_4_1.txt,250,imbs_glcs,h8,2,0.2821,True
sigma-4,mglcs_10_200_4_1.txt,500,beam_search_glcs,h8,2,0.0060,True
sigma-4,mglcs_10_200_4_1.txt,500,imbs_glcs,h8,2,0.2828,True
sigma-4,mglcs_10_200_4_2.txt,5,beam_search_glcs,h1,2,0.0000,True
sigma-4,mglcs_10_200_4_2.txt,5,imbs_glcs,h1,4,0.2890,True
sigma-4,mglcs_10_200_4_2.txt,10,beam_search_glcs,h1,2,0.0000,True
sigma-4,mglcs_10_200_4_2.txt,10,imbs_glcs,h1,4,0.2892,True
sigma-4,mglcs_10_200_4_2.txt,20,beam_search_glcs,h1,2,0.0000,True
sigma-4,mglcs_10_200_4_2.txt,20,imbs_glcs,h1,4,0.2934,True
sigma-4,mglcs_10_200_4_2.txt,50,beam_search_glcs,h1,2,0.0010,True
sigma-4,mglcs_10_200_4_2.txt,50,imbs_glcs,h1,4,0.2919,True
sigma-4,mglcs_10_200_4_2.txt,100,beam_search_glcs,h1,2,0.0010,True
sigma-4,mglcs_10_200_4_2.txt,100,imbs_glcs,h1,4,0.2897,True
sigma-4,mglcs_10_200_4_2.txt,250,beam_search_glcs,h1,2,0.0010,True
sigma-4,mglcs_10_200_4_2.txt,250,imbs_glcs,h1,4,0.2892,True
sigma-4,mglcs_10_200_4_2.txt,500,beam_search_glcs,h1,2,0.0000,True
sigma-4,mglcs_10_200_4_2.txt,500,imbs_glcs,h1,4,0.2895,True
sigma-4,mglcs_10_200_4_2.txt,5,beam_search_glcs,h2,2,0.0010,True
sigma-4,mglcs_10_200_4_2.txt,5,imbs_glcs,h2,4,0.2906,True
sigma-4,mglcs_10_200_4_2.txt,10,beam_search_glcs,h2,2,0.0010,True
sigma-4,mglcs_10_200_4_2.txt,10,imbs_glcs,h2,4,0.2908,True
sigma-4,mglcs_10_200_4_2.txt,20,beam_search_glcs,h2,2,0.0010,True
sigma-4,mglcs_10_200_4_2.txt,20,imbs_glcs,h2,4,0.2903,True
sigma-4,mglcs_10_200_4_2.txt,50,beam_search_glcs,h2,2,0.0010,True
sigma-4,mglcs_10_200_4_2.txt,50,imbs_glcs,h2,4,0.2906,True
sigma-4,mglcs_10_200_4_2.txt,100,beam_search_glcs,h2,2,0.0000,True
sigma-4,mglcs_10_200_4_2.txt,100,imbs_glcs,h2,4,0.2912,True
sigma-4,mglcs_10_200_4_2.txt,250,beam_search_glcs,h2,2,0.0000,True
sigma-4,mglcs_10_200_4_2.txt,250,imbs_glcs,h2,4,0.2901,True
sigma-4,mglcs_10_200_4_2.txt,500,beam_search_glcs,h2,2,0.0000,True
sigma-4,mglcs_10_200_4_2.txt,500,imbs_glcs,h2,4,0.2943,True
sigma-4,mglcs_10_200_4_2.txt,5,beam_search_glcs,h5,2,0.0010,True
sigma-4,mglcs_10_200_4_2.txt,5,imbs_glcs,h5,4,0.3077,True
sigma-4,mglcs_10_200_4_2.txt,10,beam_search_glcs,h5,2,0.0010,True
sigma-4,mglcs_10_200_4_2.txt,10,imbs_glcs,h5,4,0.2953,True
sigma-4,mglcs_10_200_4_2.txt,20,beam_search_glcs,h5,2,0.0010,True
sigma-4,mglcs_10_200_4_2.txt,20,imbs_glcs,h5,4,0.2967,True
sigma-4,mglcs_10_200_4_2.txt,50,beam_search_glcs,h5,2,0.0010,True
sigma-4,mglcs_10_200_4_2.txt,50,imbs_glcs,h5,4,0.2960,True
sigma-4,mglcs_10_200_4_2.txt,100,beam_search_glcs,h5,2,0.0010,True
sigma-4,mglcs_10_200_4_2.txt,100,imbs_glcs,h5,4,0.2965,True
sigma-4,mglcs_10_200_4_2.txt,250,beam_search_glcs,h5,2,0.0010,True
sigma-4,mglcs_10_200_4_2.txt,250,imbs_glcs,h5,4,0.2963,True
sigma-4,mglcs_10_200_4_2.txt,500,beam_search_glcs,h5,2,0.0010,True
sigma-4,mglcs_10_200_4_2.txt,500,imbs_glcs,h5,4,0.2955,True
sigma-4,mglcs_10_200_4_2.txt,5,beam_search_glcs,h8,2,0.0074,True
sigma-4,mglcs_10_200_4_2.txt,5,imbs_glcs,h8,4,0.2973,True
sigma-4,mglcs_10_200_4_2.txt,10,beam_search_glcs,h8,2,0.0062,True
sigma-4,mglcs_10_200_4_2.txt,10,imbs_glcs,h8,4,0.2963,True
sigma-4,mglcs_10_200_4_2.txt,20,beam_search_glcs,h8,2,0.0070,True
sigma-4,mglcs_10_200_4_2.txt,20,imbs_glcs,h8,4,0.2966,True
sigma-4,mglcs_10_200_4_2.txt,50,beam_search_glcs,h8,2,0.0063,True
sigma-4,mglcs_10_200_4_2.txt,50,imbs_glcs,h8,4,0.2978,True
sigma-4,mglcs_10_200_4_2.txt,100,beam_search_glcs,h8,2,0.0068,True
sigma-4,mglcs_10_200_4_2.txt,100,imbs_glcs,h8,4,0.2984,True
sigma-4,mglcs_10_200_4_2.txt,250,beam_search_glcs,h8,2,0.0063,True
sigma-4,mglcs_10_200_4_2.txt,250,imbs_glcs,h8,4,0.2960,True
sigma-4,mglcs_10_200_4_2.txt,500,beam_search_glcs,h8,2,0.0070,True
sigma-4,mglcs_10_200_4_2.txt,500,imbs_glcs,h8,4,0.2966,True
sigma-4,mglcs_10_200_4_3.txt,5,beam_search_glcs,h1,2,0.0010,True
sigma-4,mglcs_10_200_4_3.txt,5,imbs_glcs,h1,2,0.2781,True
sigma-4,mglcs_10_200_4_3.txt,10,beam_search_glcs,h1,2,0.0010,True
sigma-4,mglcs_10_200_4_3.txt,10,imbs_glcs,h1,2,0.2775,True
sigma-4,mglcs_10_200_4_3.txt,20,beam_search_glcs,h1,2,0.0010,True
sigma-4,mglcs_10_200_4_3.txt,20,imbs_glcs,h1,2,0.2785,True
sigma-4,mglcs_10_200_4_3.txt,50,beam_search_glcs,h1,2,0.0010,True
sigma-4,mglcs_10_200_4_3.txt,50,imbs_glcs,h1,2,0.2765,True
sigma-4,mglcs_10_200_4_3.txt,100,beam_search_glcs,h1,2,0.0010,True
sigma-4,mglcs_10_200_4_3.txt,100,imbs_glcs,h1,2,0.2774,True
sigma-4,mglcs_10_200_4_3.txt,250,beam_search_glcs,h1,2,0.0000,True
sigma-4,mglcs_10_200_4_3.txt,250,imbs_glcs,h1,2,0.2776,True
sigma-4,mglcs_10_200_4_3.txt,500,beam_search_glcs,h1,2,0.0010,True
sigma-4,mglcs_10_200_4_3.txt,500,imbs_glcs,h1,2,0.2772,True
sigma-4,mglcs_10_200_4_3.txt,5,beam_search_glcs,h2,2,0.0010,True
sigma-4,mglcs_10_200_4_3.txt,5,imbs_glcs,h2,2,0.2801,True
sigma-4,mglcs_10_200_4_3.txt,10,beam_search_glcs,h2,2,0.0005,True
sigma-4,mglcs_10_200_4_3.txt,10,imbs_glcs,h2,2,0.2799,True
sigma-4,mglcs_10_200_4_3.txt,20,beam_search_glcs,h2,2,0.0000,True
sigma-4,mglcs_10_200_4_3.txt,20,imbs_glcs,h2,2,0.2812,True
sigma-4,mglcs_10_200_4_3.txt,50,beam_search_glcs,h2,2,0.0000,True
sigma-4,mglcs_10_200_4_3.txt,50,imbs_glcs,h2,2,0.2798,True
sigma-4,mglcs_10_200_4_3.txt,100,beam_search_glcs,h2,2,0.0010,True
sigma-4,mglcs_10_200_4_3.txt,100,imbs_glcs,h2,2,0.2795,True
sigma-4,mglcs_10_200_4_3.txt,250,beam_search_glcs,h2,2,0.0010,True
sigma-4,mglcs_10_200_4_3.txt,250,imbs_glcs,h2,2,0.2779,True
sigma-4,mglcs_10_200_4_3.txt,500,beam_search_glcs,h2,2,0.0010,True
sigma-4,mglcs_10_200_4_3.txt,500,imbs_glcs,h2,2,0.2793,True
sigma-4,mglcs_10_200_4_3.txt,5,beam_search_glcs,h5,2,0.0010,True
sigma-4,mglcs_10_200_4_3.txt,5,imbs_glcs,h5,2,0.2817,True
sigma-4,mglcs_10_200_4_3.txt,10,beam_search_glcs,h5,2,0.0010,True
sigma-4,mglcs_10_200_4_3.txt,10,imbs_glcs,h5,2,0.2843,True
sigma-4,mglcs_10_200_4_3.txt,20,beam_search_glcs,h5,2,0.0000,True
sigma-4,mglcs_10_200_4_3.txt,20,imbs_glcs,h5,2,0.2831,True
sigma-4,mglcs_10_200_4_3.txt,50,beam_search_glcs,h5,2,0.0010,True
sigma-4,mglcs_10_200_4_3.txt,50,imbs_glcs,h5,2,0.2828,True
sigma-4,mglcs_10_200_4_3.txt,100,beam_search_glcs,h5,2,0.0010,True
sigma-4,mglcs_10_200_4_3.txt,100,imbs_glcs,h5,2,0.2831,True
sigma-4,mglcs_10_200_4_3.txt,250,beam_search_glcs,h5,2,0.0010,True
sigma-4,mglcs_10_200_4_3.txt,250,imbs_glcs,h5,2,0.2827,True
sigma-4,mglcs_10_200_4_3.txt,500,beam_search_glcs,h5,2,0.0013,True
sigma-4,mglcs_10_200_4_3.txt,500,imbs_glcs,h5,2,0.2822,True
sigma-4,mglcs_10_200_4_3.txt,5,beam_search_glcs,h8,2,0.0060,True
sigma-4,mglcs_10_200_4_3.txt,5,imbs_glcs,h8,2,0.2850,True
sigma-4,mglcs_10_200_4_3.txt,10,beam_search_glcs,h8,2,0.0064,True
sigma-4,mglcs_10_200_4_3.txt,10,imbs_glcs,h8,2,0.2850,True
sigma-4,mglcs_10_200_4_3.txt,20,beam_search_glcs,h8,2,0.0065,True
sigma-4,mglcs_10_200_4_3.txt,20,imbs_glcs,h8,2,0.2854,True
sigma-4,mglcs_10_200_4_3.txt,50,beam_search_glcs,h8,2,0.0065,True
sigma-4,mglcs_10_200_4_3.txt,50,imbs_glcs,h8,2,0.2831,True
sigma-4,mglcs_10_200_4_3.txt,100,beam_search_glcs,h8,2,0.0060,True
sigma-4,mglcs_10_200_4_3.txt,100,imbs_glcs,h8,2,0.2862,True
sigma-4,mglcs_10_200_4_3.txt,250,beam_search_glcs,h8,2,0.0071,True
sigma-4,mglcs_10_200_4_3.txt,250,imbs_glcs,h8,2,0.2841,True
sigma-4,mglcs_10_200_4_3.txt,500,beam_search_glcs,h8,2,0.0067,True
sigma-4,mglcs_10_200_4_3.txt,500,imbs_glcs,h8,2,0.2835,True
sigma-4,mglcs_10_200_4_4.txt,5,beam_search_glcs,h1,2,0.0000,True
sigma-4,mglcs_10_200_4_4.txt,5,imbs_glcs,h1,3,0.2785,True
sigma-4,mglcs_10_200_4_4.txt,10,beam_search_glcs,h1,2,0.0010,True
sigma-4,mglcs_10_200_4_4.txt,10,imbs_glcs,h1,3,0.2755,True
sigma-4,mglcs_10_200_4_4.txt,20,beam_search_glcs,h1,2,0.0000,True
sigma-4,mglcs_10_200_4_4.txt,20,imbs_glcs,h1,3,0.2766,True
sigma-4,mglcs_10_200_4_4.txt,50,beam_search_glcs,h1,2,0.0010,True
sigma-4,mglcs_10_200_4_4.txt,50,imbs_glcs,h1,3,0.2746,True
sigma-4,mglcs_10_200_4_4.txt,100,beam_search_glcs,h1,2,0.0010,True
sigma-4,mglcs_10_200_4_4.txt,100,imbs_glcs,h1,3,0.2750,True
sigma-4,mglcs_10_200_4_4.txt,250,beam_search_glcs,h1,2,0.0000,True
sigma-4,mglcs_10_200_4_4.txt,250,imbs_glcs,h1,3,0.2748,True
sigma-4,mglcs_10_200_4_4.txt,500,beam_search_glcs,h1,2,0.0010,True
sigma-4,mglcs_10_200_4_4.txt,500,imbs_glcs,h1,3,0.2742,True
sigma-4,mglcs_10_200_4_4.txt,5,beam_search_glcs,h2,2,0.0005,True
sigma-4,mglcs_10_200_4_4.txt,5,imbs_glcs,h2,3,0.2736,True
sigma-4,mglcs_10_200_4_4.txt,10,beam_search_glcs,h2,2,0.0000,True
sigma-4,mglcs_10_200_4_4.txt,10,imbs_glcs,h2,3,0.2752,True
sigma-4,mglcs_10_200_4_4.txt,20,beam_search_glcs,h2,2,0.0000,True
sigma-4,mglcs_10_200_4_4.txt,20,imbs_glcs,h2,3,0.2741,True
sigma-4,mglcs_10_200_4_4.txt,50,beam_search_glcs,h2,2,0.0010,True
sigma-4,mglcs_10_200_4_4.txt,50,imbs_glcs,h2,3,0.2748,True
sigma-4,mglcs_10_200_4_4.txt,100,beam_search_glcs,h2,2,0.0010,True
sigma-4,mglcs_10_200_4_4.txt,100,imbs_glcs,h2,3,0.2758,True
sigma-4,mglcs_10_200_4_4.txt,250,beam_search_glcs,h2,2,0.0000,True
sigma-4,mglcs_10_200_4_4.txt,250,imbs_glcs,h2,3,0.2773,True
sigma-4,mglcs_10_200_4_4.txt,500,beam_search_glcs,h2,2,0.0020,True
sigma-4,mglcs_10_200_4_4.txt,500,imbs_glcs,h2,3,0.2734,True
sigma-4,mglcs_10_200_4_4.txt,5,beam_search_glcs,h5,2,0.0010,True
sigma-4,mglcs_10_200_4_4.txt,5,imbs_glcs,h5,3,0.2770,True
sigma-4,mglcs_10_200_4_4.txt,10,beam_search_glcs,h5,2,0.0010,True
sigma-4,mglcs_10_200_4_4.txt,10,imbs_glcs,h5,3,0.2789,True
sigma-4,mglcs_10_200_4_4.txt,20,beam_search_glcs,h5,2,0.0010,True
sigma-4,mglcs_10_200_4_4.txt,20,imbs_glcs,h5,3,0.2792,True
sigma-4,mglcs_10_200_4_4.txt,50,beam_search_glcs,h5,2,0.0010,True
sigma-4,mglcs_10_200_4_4.txt,50,imbs_glcs,h5,3,0.2799,True
sigma-4,mglcs_10_200_4_4.txt,100,beam_search_glcs,h5,2,0.0010,True
sigma-4,mglcs_10_200_4_4.txt,100,imbs_glcs,h5,3,0.2789,True
sigma-4,mglcs_10_200_4_4.txt,250,beam_search_glcs,h5,2,0.0010,True
sigma-4,mglcs_10_200_4_4.txt,250,imbs_glcs,h5,3,0.2783,True
sigma-4,mglcs_10_200_4_4.txt,500,beam_search_glcs,h5,2,0.0010,True
sigma-4,mglcs_10_200_4_4.txt,500,imbs_glcs,h5,3,0.2806,True
sigma-4,mglcs_10_200_4_4.txt,5,beam_search_glcs,h8,2,0.0065,True
sigma-4,mglcs_10_200_4_4.txt,5,imbs_glcs,h8,3,0.2809,True
sigma-4,mglcs_10_200_4_4.txt,10,beam_search_glcs,h8,2,0.0064,True
sigma-4,mglcs_10_200_4_4.txt,10,imbs_glcs,h8,3,0.2820,True
sigma-4,mglcs_10_200_4_4.txt,20,beam_search_glcs,h8,2,0.0064,True
sigma-4,mglcs_10_200_4_4.txt,20,imbs_glcs,h8,3,0.2818,True
sigma-4,mglcs_10_200_4_4.txt,50,beam_search_glcs,h8,2,0.0070,True
sigma-4,mglcs_10_200_4_4.txt,50,imbs_glcs,h8,3,0.2804,True
sigma-4,mglcs_10_200_4_4.txt,100,beam_search_glcs,h8,2,0.0060,True
sigma-4,mglcs_10_200_4_4.txt,100,imbs_glcs,h8,3,0.2884,True
sigma-4,mglcs_10_200_4_4.txt,250,beam_search_glcs,h8,2,0.0060,True
sigma-4,mglcs_10_200_4_4.txt,250,imbs_glcs,h8,3,0.2825,True
sigma-4,mglcs_10_200_4_4.txt,500,beam_search_glcs,h8,2,0.0060,True
sigma-4,mglcs_10_200_4_4.txt,500,imbs_glcs,h8,3,0.2826,True
sigma-4,mglcs_10_200_4_5.txt,5,beam_search_glcs,h1,4,0.0010,True
sigma-4,mglcs_10_200_4_5.txt,5,imbs_glcs,h1,4,0.2755,True
sigma-4,mglcs_10_200_4_5.txt,10,beam_search_glcs,h1,4,0.0005,True
sigma-4,mglcs_10_200_4_5.txt,10,imbs_glcs,h1,4,0.2761,True
sigma-4,mglcs_10_200_4_5.txt,20,beam_search_glcs,h1,4,0.0010,True
sigma-4,mglcs_10_200_4_5.txt,20,imbs_glcs,h1,4,0.2768,True
sigma-4,mglcs_10_200_4_5.txt,50,beam_search_glcs,h1,4,0.0010,True
sigma-4,mglcs_10_200_4_5.txt,50,imbs_glcs,h1,4,0.2767,True
sigma-4,mglcs_10_200_4_5.txt,100,beam_search_glcs,h1,4,0.0010,True
sigma-4,mglcs_10_200_4_5.txt,100,imbs_glcs,h1,4,0.2746,True
sigma-4,mglcs_10_200_4_5.txt,250,beam_search_glcs,h1,4,0.0010,True
sigma-4,mglcs_10_200_4_5.txt,250,imbs_glcs,h1,4,0.2754,True
sigma-4,mglcs_10_200_4_5.txt,500,beam_search_glcs,h1,4,0.0000,True
sigma-4,mglcs_10_200_4_5.txt,500,imbs_glcs,h1,4,0.2774,True
sigma-4,mglcs_10_200_4_5.txt,5,beam_search_glcs,h2,4,0.0010,True
sigma-4,mglcs_10_200_4_5.txt,5,imbs_glcs,h2,4,0.2778,True
sigma-4,mglcs_10_200_4_5.txt,10,beam_search_glcs,h2,4,0.0010,True
sigma-4,mglcs_10_200_4_5.txt,10,imbs_glcs,h2,4,0.2787,True
sigma-4,mglcs_10_200_4_5.txt,20,beam_search_glcs,h2,4,0.0010,True
sigma-4,mglcs_10_200_4_5.txt,20,imbs_glcs,h2,4,0.2785,True
sigma-4,mglcs_10_200_4_5.txt,50,beam_search_glcs,h2,4,0.0010,True
sigma-4,mglcs_10_200_4_5.txt,50,imbs_glcs,h2,4,0.2779,True
sigma-4,mglcs_10_200_4_5.txt,100,beam_search_glcs,h2,4,0.0020,True
sigma-4,mglcs_10_200_4_5.txt,100,imbs_glcs,h2,4,0.2768,True
sigma-4,mglcs_10_200_4_5.txt,250,beam_search_glcs,h2,4,0.0000,True
sigma-4,mglcs_10_200_4_5.txt,250,imbs_glcs,h2,4,0.2799,True
sigma-4,mglcs_10_200_4_5.txt,500,beam_search_glcs,h2,4,0.0011,True
sigma-4,mglcs_10_200_4_5.txt,500,imbs_glcs,h2,4,0.2821,True
sigma-4,mglcs_10_200_4_5.txt,5,beam_search_glcs,h5,4,0.0023,True
sigma-4,mglcs_10_200_4_5.txt,5,imbs_glcs,h5,4,0.2844,True
sigma-4,mglcs_10_200_4_5.txt,10,beam_search_glcs,h5,4,0.0020,True
sigma-4,mglcs_10_200_4_5.txt,10,imbs_glcs,h5,4,0.2812,True
sigma-4,mglcs_10_200_4_5.txt,20,beam_search_glcs,h5,4,0.0010,True
sigma-4,mglcs_10_200_4_5.txt,20,imbs_glcs,h5,4,0.2822,True
sigma-4,mglcs_10_200_4_5.txt,50,beam_search_glcs,h5,4,0.0020,True
sigma-4,mglcs_10_200_4_5.txt,50,imbs_glcs,h5,4,0.2837,True
sigma-4,mglcs_10_200_4_5.txt,100,beam_search_glcs,h5,4,0.0020,True
sigma-4,mglcs_10_200_4_5.txt,100,imbs_glcs,h5,4,0.2814,True
sigma-4,mglcs_10_200_4_5.txt,250,beam_search_glcs,h5,4,0.0022,True
sigma-4,mglcs_10_200_4_5.txt,250,imbs_glcs,h5,4,0.2823,True
sigma-4,mglcs_10_200_4_5.txt,500,beam_search_glcs,h5,4,0.0022,True
sigma-4,mglcs_10_200_4_5.txt,500,imbs_glcs,h5,4,0.2830,True
sigma-4,mglcs_10_200_4_5.txt,5,beam_search_glcs,h8,4,0.0065,True
sigma-4,mglcs_10_200_4_5.txt,5,imbs_glcs,h8,4,0.2843,True
sigma-4,mglcs_10_200_4_5.txt,10,beam_search_glcs,h8,4,0.0070,True
sigma-4,mglcs_10_200_4_5.txt,10,imbs_glcs,h8,4,0.2825,True
sigma-4,mglcs_10_200_4_5.txt,20,beam_search_glcs,h8,4,0.0062,True
sigma-4,mglcs_10_200_4_5.txt,20,imbs_glcs,h8,4,0.2857,True
sigma-4,mglcs_10_200_4_5.txt,50,beam_search_glcs,h8,4,0.0067,True
sigma-4,mglcs_10_200_4_5.txt,50,imbs_glcs,h8,4,0.2855,True
sigma-4,mglcs_10_200_4_5.txt,100,beam_search_glcs,h8,4,0.0065,True
sigma-4,mglcs_10_200_4_5.txt,100,imbs_glcs,h8,4,0.2841,True
sigma-4,mglcs_10_200_4_5.txt,250,beam_search_glcs,h8,4,0.0070,True
sigma-4,mglcs_10_200_4_5.txt,250,imbs_glcs,h8,4,0.2842,True
sigma-4,mglcs_10_200_4_5.txt,500,beam_search_glcs,h8,4,0.0070,True
sigma-4,mglcs_10_200_4_5.txt,500,imbs_glcs,h8,4,0.2848,True
sigma-4,mglcs_10_200_4_6.txt,5,beam_search_glcs,h1,1,0.0005,True
sigma-4,mglcs_10_200_4_6.txt,5,imbs_glcs,h1,3,0.2666,True
sigma-4,mglcs_10_200_4_6.txt,10,beam_search_glcs,h1,1,0.0010,True
sigma-4,mglcs_10_200_4_6.txt,10,imbs_glcs,h1,3,0.2681,True
sigma-4,mglcs_10_200_4_6.txt,20,beam_search_glcs,h1,1,0.0010,True
sigma-4,mglcs_10_200_4_6.txt,20,imbs_glcs,h1,3,0.2683,True
sigma-4,mglcs_10_200_4_6.txt,50,beam_search_glcs,h1,1,0.0010,True
sigma-4,mglcs_10_200_4_6.txt,50,imbs_glcs,h1,3,0.2678,True
sigma-4,mglcs_10_200_4_6.txt,100,beam_search_glcs,h1,1,0.0010,True
sigma-4,mglcs_10_200_4_6.txt,100,imbs_glcs,h1,3,0.2672,True
sigma-4,mglcs_10_200_4_6.txt,250,beam_search_glcs,h1,1,0.0015,True
sigma-4,mglcs_10_200_4_6.txt,250,imbs_glcs,h1,3,0.2681,True
sigma-4,mglcs_10_200_4_6.txt,500,beam_search_glcs,h1,1,0.0010,True
sigma-4,mglcs_10_200_4_6.txt,500,imbs_glcs,h1,3,0.2699,True
sigma-4,mglcs_10_200_4_6.txt,5,beam_search_glcs,h2,1,0.0000,True
sigma-4,mglcs_10_200_4_6.txt,5,imbs_glcs,h2,3,0.2698,True
sigma-4,mglcs_10_200_4_6.txt,10,beam_search_glcs,h2,1,0.0011,True
sigma-4,mglcs_10_200_4_6.txt,10,imbs_glcs,h2,3,0.2672,True
sigma-4,mglcs_10_200_4_6.txt,20,beam_search_glcs,h2,1,0.0010,True
sigma-4,mglcs_10_200_4_6.txt,20,imbs_glcs,h2,3,0.2700,True
sigma-4,mglcs_10_200_4_6.txt,50,beam_search_glcs,h2,1,0.0006,True
sigma-4,mglcs_10_200_4_6.txt,50,imbs_glcs,h2,3,0.2689,True
sigma-4,mglcs_10_200_4_6.txt,100,beam_search_glcs,h2,1,0.0010,True
sigma-4,mglcs_10_200_4_6.txt,100,imbs_glcs,h2,3,0.2688,True
sigma-4,mglcs_10_200_4_6.txt,250,beam_search_glcs,h2,1,0.0000,True
sigma-4,mglcs_10_200_4_6.txt,250,imbs_glcs,h2,3,0.2718,True
