sigma,filename,beam_width,func,heuristic,length,time_s,feasible
sigma-2,mglcs_3_200_2_8.txt,1,beam_search_glcs,h1,19,0.0010,True
sigma-2,mglcs_3_200_2_8.txt,1,imbs_glcs,h1,31,0.0222,True
sigma-2,mglcs_3_200_2_8.txt,1,beam_search_glcs,h2,18,0.0021,True
sigma-2,mglcs_3_200_2_8.txt,1,imbs_glcs,h2,28,0.0257,True
sigma-2,mglcs_3_200_2_8.txt,1,beam_search_glcs,h5,25,0.0016,True
sigma-2,mglcs_3_200_2_8.txt,1,imbs_glcs,h5,28,0.0282,True
sigma-2,mglcs_3_200_2_8.txt,1,beam_search_glcs,h8,17,0.0064,True
sigma-2,mglcs_3_200_2_8.txt,1,imbs_glcs,h8,25,0.0317,True
sigma-2,mglcs_3_200_2_9.txt,1,beam_search_glcs,h1,3,0.0011,True
sigma-2,mglcs_3_200_2_9.txt,1,imbs_glcs,h1,34,0.0290,True
sigma-2,mglcs_3_200_2_9.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_3_200_2_9.txt,1,imbs_glcs,h2,35,0.0359,True
sigma-2,mglcs_3_200_2_9.txt,1,beam_search_glcs,h5,3,0.0000,True
sigma-2,mglcs_3_200_2_9.txt,1,imbs_glcs,h5,36,0.0441,True
sigma-2,mglcs_3_200_2_9.txt,1,beam_search_glcs,h8,3,0.0052,True
sigma-2,mglcs_3_200_2_9.txt,1,imbs_glcs,h8,37,0.0411,True
sigma-2,mglcs_3_50_2_0.txt,1,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_3_50_2_0.txt,1,imbs_glcs,h1,27,0.0024,True
sigma-2,mglcs_3_50_2_0.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_3_50_2_0.txt,1,imbs_glcs,h2,28,0.0022,True
sigma-2,mglcs_3_50_2_0.txt,1,beam_search_glcs,h5,2,0.0000,True
sigma-2,mglcs_3_50_2_0.txt,1,imbs_glcs,h5,28,0.0020,True
sigma-2,mglcs_3_50_2_0.txt,1,beam_search_glcs,h8,2,0.0010,True
sigma-2,mglcs_3_50_2_0.txt,1,imbs_glcs,h8,23,0.0020,True
sigma-2,mglcs_3_50_2_1.txt,1,beam_search_glcs,h1,5,0.0000,True
sigma-2,mglcs_3_50_2_1.txt,1,imbs_glcs,h1,17,0.0021,True
sigma-2,mglcs_3_50_2_1.txt,1,beam_search_glcs,h2,4,0.0000,True
sigma-2,mglcs_3_50_2_1.txt,1,imbs_glcs,h2,19,0.0014,True
sigma-2,mglcs_3_50_2_1.txt,1,beam_search_glcs,h5,5,0.0000,True
sigma-2,mglcs_3_50_2_1.txt,1,imbs_glcs,h5,20,0.0021,True
sigma-2,mglcs_3_50_2_1.txt,1,beam_search_glcs,h8,4,0.0000,True
sigma-2,mglcs_3_50_2_1.txt,1,imbs_glcs,h8,17,0.0012,True
sigma-2,mglcs_3_50_2_2.txt,1,beam_search_glcs,h1,23,0.0013,True
sigma-2,mglcs_3_50_2_2.txt,1,imbs_glcs,h1,23,0.0000,True
sigma-2,mglcs_3_50_2_2.txt,1,beam_search_glcs,h2,24,0.0010,True
sigma-2,mglcs_3_50_2_2.txt,1,imbs_glcs,h2,24,0.0000,True
sigma-2,mglcs_3_50_2_2.txt,1,beam_search_glcs,h5,25,0.0010,True
sigma-2,mglcs_3_50_2_2.txt,1,imbs_glcs,h5,25,0.0010,True
sigma-2,mglcs_3_50_2_2.txt,1,beam_search_glcs,h8,8,0.0000,True
sigma-2,mglcs_3_50_2_2.txt,1,imbs_glcs,h8,24,0.0014,True
sigma-2,mglcs_3_50_2_3.txt,1,beam_search_glcs,h1,2,0.0000,True
sigma-2,mglcs_3_50_2_3.txt,1,imbs_glcs,h1,22,0.0040,True
sigma-2,mglcs_3_50_2_3.txt,1,beam_search_glcs,h2,2,0.0000,True
sigma-2,mglcs_3_50_2_3.txt,1,imbs_glcs,h2,22,0.0041,True
sigma-2,mglcs_3_50_2_3.txt,1,beam_search_glcs,h5,2,0.0000,True
sigma-2,mglcs_3_50_2_3.txt,1,imbs_glcs,h5,22,0.0071,True
sigma-2,mglcs_3_50_2_3.txt,1,beam_search_glcs,h8,6,0.0000,True
sigma-2,mglcs_3_50_2_3.txt,1,imbs_glcs,h8,22,0.0030,True
sigma-2,mglcs_3_50_2_4.txt,1,beam_search_glcs,h1,11,0.0008,True
sigma-2,mglcs_3_50_2_4.txt,1,imbs_glcs,h1,21,0.0007,True
sigma-2,mglcs_3_50_2_4.txt,1,beam_search_glcs,h2,26,0.0010,True
sigma-2,mglcs_3_50_2_4.txt,1,imbs_glcs,h2,26,0.0000,True
sigma-2,mglcs_3_50_2_4.txt,1,beam_search_glcs,h5,25,0.0010,True
sigma-2,mglcs_3_50_2_4.txt,1,imbs_glcs,h5,25,0.0010,True
sigma-2,mglcs_3_50_2_4.txt,1,beam_search_glcs,h8,26,0.0000,True
sigma-2,mglcs_3_50_2_4.txt,1,imbs_glcs,h8,26,0.0000,True
sigma-2,mglcs_3_50_2_5.txt,1,beam_search_glcs,h1,15,0.0000,True
sigma-2,mglcs_3_50_2_5.txt,1,imbs_glcs,h1,15,0.0010,True
sigma-2,mglcs_3_50_2_5.txt,1,beam_search_glcs,h2,14,0.0000,True
sigma-2,mglcs_3_50_2_5.txt,1,imbs_glcs,h2,14,0.0010,True
sigma-2,mglcs_3_50_2_5.txt,1,beam_search_glcs,h5,15,0.0010,True
sigma-2,mglcs_3_50_2_5.txt,1,imbs_glcs,h5,15,0.0010,True
sigma-2,mglcs_3_50_2_5.txt,1,beam_search_glcs,h8,15,0.0000,True
sigma-2,mglcs_3_50_2_5.txt,1,imbs_glcs,h8,15,0.0016,True
sigma-2,mglcs_3_50_2_6.txt,1,beam_search_glcs,h1,16,0.0000,True
sigma-2,mglcs_3_50_2_6.txt,1,imbs_glcs,h1,16,0.0014,True
sigma-2,mglcs_3_50_2_6.txt,1,beam_search_glcs,h2,16,0.0010,True
sigma-2,mglcs_3_50_2_6.txt,1,imbs_glcs,h2,16,0.0000,True
sigma-2,mglcs_3_50_2_6.txt,1,beam_search_glcs,h5,17,0.0015,True
sigma-2,mglcs_3_50_2_6.txt,1,imbs_glcs,h5,17,0.0010,True
sigma-2,mglcs_3_50_2_6.txt,1,beam_search_glcs,h8,17,0.0010,True
sigma-2,mglcs_3_50_2_6.txt,1,imbs_glcs,h8,17,0.0010,True
sigma-2,mglcs_3_50_2_7.txt,1,beam_search_glcs,h1,10,0.0004,True
sigma-2,mglcs_3_50_2_7.txt,1,imbs_glcs,h1,21,0.0005,True
sigma-2,mglcs_3_50_2_7.txt,1,beam_search_glcs,h2,10,0.0010,True
sigma-2,mglcs_3_50_2_7.txt,1,imbs_glcs,h2,19,0.0010,True
sigma-2,mglcs_3_50_2_7.txt,1,beam_search_glcs,h5,10,0.0000,True
sigma-2,mglcs_3_50_2_7.txt,1,imbs_glcs,h5,20,0.0020,True
sigma-2,mglcs_3_50_2_7.txt,1,beam_search_glcs,h8,11,0.0010,True
sigma-2,mglcs_3_50_2_7.txt,1,imbs_glcs,h8,11,0.0028,True
sigma-2,mglcs_3_50_2_8.txt,1,beam_search_glcs,h1,19,0.0000,True
sigma-2,mglcs_3_50_2_8.txt,1,imbs_glcs,h1,19,0.0012,True
sigma-2,mglcs_3_50_2_8.txt,1,beam_search_glcs,h2,22,0.0006,True
sigma-2,mglcs_3_50_2_8.txt,1,imbs_glcs,h2,22,0.0000,True
sigma-2,mglcs_3_50_2_8.txt,1,beam_search_glcs,h5,22,0.0010,True
sigma-2,mglcs_3_50_2_8.txt,1,imbs_glcs,h5,22,0.0010,True
sigma-2,mglcs_3_50_2_8.txt,1,beam_search_glcs,h8,23,0.0000,True
sigma-2,mglcs_3_50_2_8.txt,1,imbs_glcs,h8,23,0.0014,True
sigma-2,mglcs_3_50_2_9.txt,1,beam_search_glcs,h1,9,0.0000,True
sigma-2,mglcs_3_50_2_9.txt,1,imbs_glcs,h1,9,0.0031,True
sigma-2,mglcs_3_50_2_9.txt,1,beam_search_glcs,h2,8,0.0000,True
sigma-2,mglcs_3_50_2_9.txt,1,imbs_glcs,h2,11,0.0012,True
sigma-2,mglcs_3_50_2_9.txt,1,beam_search_glcs,h5,10,0.0000,True
sigma-2,mglcs_3_50_2_9.txt,1,imbs_glcs,h5,10,0.0037,True
sigma-2,mglcs_3_50_2_9.txt,1,beam_search_glcs,h8,10,0.0000,True
sigma-2,mglcs_3_50_2_9.txt,1,imbs_glcs,h8,15,0.0025,True
sigma-2,mglcs_5_100_2_0.txt,1,beam_search_glcs,h1,6,0.0000,True
sigma-2,mglcs_5_100_2_0.txt,1,imbs_glcs,h1,6,0.0250,True
sigma-2,mglcs_5_100_2_0.txt,1,beam_search_glcs,h2,5,0.0000,True
sigma-2,mglcs_5_100_2_0.txt,1,imbs_glcs,h2,9,0.0266,True
sigma-2,mglcs_5_100_2_0.txt,1,beam_search_glcs,h5,5,0.0010,True
sigma-2,mglcs_5_100_2_0.txt,1,imbs_glcs,h5,8,0.0281,True
sigma-2,mglcs_5_100_2_0.txt,1,beam_search_glcs,h8,5,0.0022,True
sigma-2,mglcs_5_100_2_0.txt,1,imbs_glcs,h8,9,0.0234,True
sigma-2,mglcs_5_100_2_1.txt,1,beam_search_glcs,h1,4,0.0000,True
sigma-2,mglcs_5_100_2_1.txt,1,imbs_glcs,h1,14,0.0247,True
sigma-2,mglcs_5_100_2_1.txt,1,beam_search_glcs,h2,6,0.0000,True
sigma-2,mglcs_5_100_2_1.txt,1,imbs_glcs,h2,13,0.0159,True
sigma-2,mglcs_5_100_2_1.txt,1,beam_search_glcs,h5,6,0.0000,True
sigma-2,mglcs_5_100_2_1.txt,1,imbs_glcs,h5,14,0.0404,True
sigma-2,mglcs_5_100_2_1.txt,1,beam_search_glcs,h8,4,0.0020,True
sigma-2,mglcs_5_100_2_1.txt,1,imbs_glcs,h8,16,0.0295,True
sigma-2,mglcs_5_100_2_2.txt,1,beam_search_glcs,h1,2,0.0000,True
sigma-2,mglcs_5_100_2_2.txt,1,imbs_glcs,h1,8,0.0243,True
sigma-2,mglcs_5_100_2_2.txt,1,beam_search_glcs,h2,2,0.0000,True
sigma-2,mglcs_5_100_2_2.txt,1,imbs_glcs,h2,8,0.0247,True
sigma-2,mglcs_5_100_2_2.txt,1,beam_search_glcs,h5,3,0.0000,True
sigma-2,mglcs_5_100_2_2.txt,1,imbs_glcs,h5,11,0.0295,True
sigma-2,mglcs_5_100_2_2.txt,1,beam_search_glcs,h8,2,0.0020,True
sigma-2,mglcs_5_100_2_2.txt,1,imbs_glcs,h8,7,0.0283,True
sigma-2,mglcs_5_100_2_3.txt,1,beam_search_glcs,h1,3,0.0000,True
sigma-2,mglcs_5_100_2_3.txt,1,imbs_glcs,h1,6,0.0254,True
sigma-2,mglcs_5_100_2_3.txt,1,beam_search_glcs,h2,3,0.0000,True
sigma-2,mglcs_5_100_2_3.txt,1,imbs_glcs,h2,6,0.0256,True
sigma-2,mglcs_5_100_2_3.txt,1,beam_search_glcs,h5,3,0.0000,True
sigma-2,mglcs_5_100_2_3.txt,1,imbs_glcs,h5,6,0.0270,True
sigma-2,mglcs_5_100_2_3.txt,1,beam_search_glcs,h8,3,0.0015,True
sigma-2,mglcs_5_100_2_3.txt,1,imbs_glcs,h8,6,0.0278,True
sigma-2,mglcs_5_100_2_4.txt,1,beam_search_glcs,h1,8,0.0000,True
sigma-2,mglcs_5_100_2_4.txt,1,imbs_glcs,h1,11,0.0230,True
sigma-2,mglcs_5_100_2_4.txt,1,beam_search_glcs,h2,10,0.0000,True
sigma-2,mglcs_5_100_2_4.txt,1,imbs_glcs,h2,13,0.0225,True
sigma-2,mglcs_5_100_2_4.txt,1,beam_search_glcs,h5,11,0.0010,True
sigma-2,mglcs_5_100_2_4.txt,1,imbs_glcs,h5,11,0.0276,True
sigma-2,mglcs_5_100_2_4.txt,1,beam_search_glcs,h8,9,0.0020,True
sigma-2,mglcs_5_100_2_4.txt,1,imbs_glcs,h8,11,0.0217,True
sigma-2,mglcs_5_100_2_5.txt,1,beam_search_glcs,h1,6,0.0000,True
sigma-2,mglcs_5_100_2_5.txt,1,imbs_glcs,h1,11,0.0245,True
sigma-2,mglcs_5_100_2_5.txt,1,beam_search_glcs,h2,6,0.0000,True
sigma-2,mglcs_5_100_2_5.txt,1,imbs_glcs,h2,12,0.0250,True
sigma-2,mglcs_5_100_2_5.txt,1,beam_search_glcs,h5,6,0.0010,True
sigma-2,mglcs_5_100_2_5.txt,1,imbs_glcs,h5,11,0.0272,True
sigma-2,mglcs_5_100_2_5.txt,1,beam_search_glcs,h8,6,0.0020,True
sigma-2,mglcs_5_100_2_5.txt,1,imbs_glcs,h8,12,0.0279,True
sigma-2,mglcs_5_100_2_6.txt,1,beam_search_glcs,h1,3,0.0000,True
sigma-2,mglcs_5_100_2_6.txt,1,imbs_glcs,h1,9,0.0255,True
sigma-2,mglcs_5_100_2_6.txt,1,beam_search_glcs,h2,5,0.0000,True
sigma-2,mglcs_5_100_2_6.txt,1,imbs_glcs,h2,12,0.0257,True
sigma-2,mglcs_5_100_2_6.txt,1,beam_search_glcs,h5,3,0.0000,True
sigma-2,mglcs_5_100_2_6.txt,1,imbs_glcs,h5,9,0.0294,True
sigma-2,mglcs_5_100_2_6.txt,1,beam_search_glcs,h8,5,0.0020,True
sigma-2,mglcs_5_100_2_6.txt,1,imbs_glcs,h8,12,0.0289,True
sigma-2,mglcs_5_100_2_7.txt,1,beam_search_glcs,h1,4,0.0000,True
sigma-2,mglcs_5_100_2_7.txt,1,imbs_glcs,h1,14,0.0267,True
sigma-2,mglcs_5_100_2_7.txt,1,beam_search_glcs,h2,4,0.0000,True
sigma-2,mglcs_5_100_2_7.txt,1,imbs_glcs,h2,14,0.0283,True
sigma-2,mglcs_5_100_2_7.txt,1,beam_search_glcs,h5,4,0.0000,True
sigma-2,mglcs_5_100_2_7.txt,1,imbs_glcs,h5,14,0.0299,True
sigma-2,mglcs_5_100_2_7.txt,1,beam_search_glcs,h8,5,0.0024,True
sigma-2,mglcs_5_100_2_7.txt,1,imbs_glcs,h8,9,0.0267,True
sigma-2,mglcs_5_100_2_8.txt,1,beam_search_glcs,h1,2,0.0000,True
sigma-2,mglcs_5_100_2_8.txt,1,imbs_glcs,h1,8,0.0258,True
sigma-2,mglcs_5_100_2_8.txt,1,beam_search_glcs,h2,2,0.0000,True
sigma-2,mglcs_5_100_2_8.txt,1,imbs_glcs,h2,8,0.0256,True
sigma-2,mglcs_5_100_2_8.txt,1,beam_search_glcs,h5,3,0.0000,True
sigma-2,mglcs_5_100_2_8.txt,1,imbs_glcs,h5,8,0.0270,True
sigma-2,mglcs_5_100_2_8.txt,1,beam_search_glcs,h8,6,0.0020,True
sigma-2,mglcs_5_100_2_8.txt,1,imbs_glcs,h8,9,0.0233,True
sigma-2,mglcs_5_100_2_9.txt,1,beam_search_glcs,h1,1,0.0010,True
sigma-2,mglcs_5_100_2_9.txt,1,imbs_glcs,h1,8,0.0242,True
sigma-2,mglcs_5_100_2_9.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_5_100_2_9.txt,1,imbs_glcs,h2,8,0.0240,True
sigma-2,mglcs_5_100_2_9.txt,1,beam_search_glcs,h5,1,0.0000,True
sigma-2,mglcs_5_100_2_9.txt,1,imbs_glcs,h5,8,0.0259,True
sigma-2,mglcs_5_100_2_9.txt,1,beam_search_glcs,h8,5,0.0020,True
sigma-2,mglcs_5_100_2_9.txt,1,imbs_glcs,h8,8,0.0278,True
sigma-2,mglcs_5_200_2_0.txt,1,beam_search_glcs,h1,5,0.0010,True
sigma-2,mglcs_5_200_2_0.txt,1,imbs_glcs,h1,16,0.0435,True
sigma-2,mglcs_5_200_2_0.txt,1,beam_search_glcs,h2,5,0.0010,True
sigma-2,mglcs_5_200_2_0.txt,1,imbs_glcs,h2,11,0.0431,True
sigma-2,mglcs_5_200_2_0.txt,1,beam_search_glcs,h5,5,0.0010,True
sigma-2,mglcs_5_200_2_0.txt,1,imbs_glcs,h5,16,0.0530,True
sigma-2,mglcs_5_200_2_0.txt,1,beam_search_glcs,h8,3,0.0053,True
sigma-2,mglcs_5_200_2_0.txt,1,imbs_glcs,h8,14,0.0542,True
sigma-2,mglcs_5_200_2_1.txt,1,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_5_200_2_1.txt,1,imbs_glcs,h1,11,0.0454,True
sigma-2,mglcs_5_200_2_1.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_5_200_2_1.txt,1,imbs_glcs,h2,13,0.0419,True
sigma-2,mglcs_5_200_2_1.txt,1,beam_search_glcs,h5,1,0.0012,True
sigma-2,mglcs_5_200_2_1.txt,1,imbs_glcs,h5,13,0.0461,True
sigma-2,mglcs_5_200_2_1.txt,1,beam_search_glcs,h8,1,0.0050,True
sigma-2,mglcs_5_200_2_1.txt,1,imbs_glcs,h8,13,0.0523,True
sigma-2,mglcs_5_200_2_2.txt,1,beam_search_glcs,h1,6,0.0010,True
sigma-2,mglcs_5_200_2_2.txt,1,imbs_glcs,h1,6,0.0428,True
sigma-2,mglcs_5_200_2_2.txt,1,beam_search_glcs,h2,6,0.0000,True
sigma-2,mglcs_5_200_2_2.txt,1,imbs_glcs,h2,12,0.0433,True
sigma-2,mglcs_5_200_2_2.txt,1,beam_search_glcs,h5,6,0.0011,True
sigma-2,mglcs_5_200_2_2.txt,1,imbs_glcs,h5,6,0.0463,True
sigma-2,mglcs_5_200_2_2.txt,1,beam_search_glcs,h8,6,0.0057,True
sigma-2,mglcs_5_200_2_2.txt,1,imbs_glcs,h8,7,0.0500,True
sigma-2,mglcs_5_200_2_3.txt,1,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_5_200_2_3.txt,1,imbs_glcs,h1,14,0.0451,True
sigma-2,mglcs_5_200_2_3.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_5_200_2_3.txt,1,imbs_glcs,h2,27,0.0455,True
sigma-2,mglcs_5_200_2_3.txt,1,beam_search_glcs,h5,1,0.0000,True
sigma-2,mglcs_5_200_2_3.txt,1,imbs_glcs,h5,15,0.0520,True
sigma-2,mglcs_5_200_2_3.txt,1,beam_search_glcs,h8,2,0.0060,True
sigma-2,mglcs_5_200_2_3.txt,1,imbs_glcs,h8,27,0.0529,True
sigma-2,mglcs_5_200_2_4.txt,1,beam_search_glcs,h1,5,0.0010,True
sigma-2,mglcs_5_200_2_4.txt,1,imbs_glcs,h1,10,0.0452,True
sigma-2,mglcs_5_200_2_4.txt,1,beam_search_glcs,h2,5,0.0000,True
sigma-2,mglcs_5_200_2_4.txt,1,imbs_glcs,h2,11,0.0456,True
sigma-2,mglcs_5_200_2_4.txt,1,beam_search_glcs,h5,5,0.0010,True
sigma-2,mglcs_5_200_2_4.txt,1,imbs_glcs,h5,11,0.0487,True
sigma-2,mglcs_5_200_2_4.txt,1,beam_search_glcs,h8,3,0.0060,True
sigma-2,mglcs_5_200_2_4.txt,1,imbs_glcs,h8,8,0.0480,True
sigma-2,mglcs_5_200_2_5.txt,1,beam_search_glcs,h1,7,0.0020,True
sigma-2,mglcs_5_200_2_5.txt,1,imbs_glcs,h1,7,0.0412,True
sigma-2,mglcs_5_200_2_5.txt,1,beam_search_glcs,h2,7,0.0000,True
sigma-2,mglcs_5_200_2_5.txt,1,imbs_glcs,h2,8,0.0416,True
sigma-2,mglcs_5_200_2_5.txt,1,beam_search_glcs,h5,7,0.0010,True
sigma-2,mglcs_5_200_2_5.txt,1,imbs_glcs,h5,8,0.0458,True
sigma-2,mglcs_5_200_2_5.txt,1,beam_search_glcs,h8,5,0.0055,True
sigma-2,mglcs_5_200_2_5.txt,1,imbs_glcs,h8,8,0.0475,True
sigma-2,mglcs_5_200_2_6.txt,1,beam_search_glcs,h1,3,0.0000,True
sigma-2,mglcs_5_200_2_6.txt,1,imbs_glcs,h1,16,0.0488,True
sigma-2,mglcs_5_200_2_6.txt,1,beam_search_glcs,h2,3,0.0000,True
sigma-2,mglcs_5_200_2_6.txt,1,imbs_glcs,h2,15,0.0481,True
sigma-2,mglcs_5_200_2_6.txt,1,beam_search_glcs,h5,9,0.0010,True
sigma-2,mglcs_5_200_2_6.txt,1,imbs_glcs,h5,9,0.0486,True
sigma-2,mglcs_5_200_2_6.txt,1,beam_search_glcs,h8,3,0.0060,True
sigma-2,mglcs_5_200_2_6.txt,1,imbs_glcs,h8,15,0.0559,True
sigma-2,mglcs_5_200_2_7.txt,1,beam_search_glcs,h1,3,0.0010,True
sigma-2,mglcs_5_200_2_7.txt,1,imbs_glcs,h1,9,0.0455,True
sigma-2,mglcs_5_200_2_7.txt,1,beam_search_glcs,h2,3,0.0000,True
sigma-2,mglcs_5_200_2_7.txt,1,imbs_glcs,h2,13,0.0446,True
sigma-2,mglcs_5_200_2_7.txt,1,beam_search_glcs,h5,2,0.0010,True
sigma-2,mglcs_5_200_2_7.txt,1,imbs_glcs,h5,18,0.0512,True
sigma-2,mglcs_5_200_2_7.txt,1,beam_search_glcs,h8,2,0.0062,True
sigma-2,mglcs_5_200_2_7.txt,1,imbs_glcs,h8,13,0.0534,True
sigma-2,mglcs_5_200_2_8.txt,1,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_5_200_2_8.txt,1,imbs_glcs,h1,9,0.0466,True
sigma-2,mglcs_5_200_2_8.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_5_200_2_8.txt,1,imbs_glcs,h2,8,0.0434,True
sigma-2,mglcs_5_200_2_8.txt,1,beam_search_glcs,h5,4,0.0010,True
sigma-2,mglcs_5_200_2_8.txt,1,imbs_glcs,h5,7,0.0497,True
sigma-2,mglcs_5_200_2_8.txt,1,beam_search_glcs,h8,4,0.0060,True
sigma-2,mglcs_5_200_2_8.txt,1,imbs_glcs,h8,7,0.0539,True
sigma-2,mglcs_5_200_2_9.txt,1,beam_search_glcs,h1,5,0.0000,True
sigma-2,mglcs_5_200_2_9.txt,1,imbs_glcs,h1,9,0.0431,True
sigma-2,mglcs_5_200_2_9.txt,1,beam_search_glcs,h2,5,0.0000,True
sigma-2,mglcs_5_200_2_9.txt,1,imbs_glcs,h2,9,0.0446,True
sigma-2,mglcs_5_200_2_9.txt,1,beam_search_glcs,h5,4,0.0000,True
sigma-2,mglcs_5_200_2_9.txt,1,imbs_glcs,h5,12,0.0536,True
sigma-2,mglcs_5_200_2_9.txt,1,beam_search_glcs,h8,5,0.0062,True
sigma-2,mglcs_5_200_2_9.txt,1,imbs_glcs,h8,13,0.0570,True
sigma-2,mglcs_5_50_2_0.txt,1,beam_search_glcs,h1,5,0.0000,True
sigma-2,mglcs_5_50_2_0.txt,1,imbs_glcs,h1,10,0.0072,True
sigma-2,mglcs_5_50_2_0.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_5_50_2_0.txt,1,imbs_glcs,h2,14,0.0175,True
sigma-2,mglcs_5_50_2_0.txt,1,beam_search_glcs,h5,5,0.0000,True
sigma-2,mglcs_5_50_2_0.txt,1,imbs_glcs,h5,10,0.0115,True
sigma-2,mglcs_5_50_2_0.txt,1,beam_search_glcs,h8,1,0.0000,True
sigma-2,mglcs_5_50_2_0.txt,1,imbs_glcs,h8,13,0.0182,True
sigma-2,mglcs_5_50_2_1.txt,1,beam_search_glcs,h1,2,0.0000,True
sigma-2,mglcs_5_50_2_1.txt,1,imbs_glcs,h1,16,0.0117,True
sigma-2,mglcs_5_50_2_1.txt,1,beam_search_glcs,h2,2,0.0000,True
sigma-2,mglcs_5_50_2_1.txt,1,imbs_glcs,h2,21,0.0116,True
sigma-2,mglcs_5_50_2_1.txt,1,beam_search_glcs,h5,2,0.0000,True
sigma-2,mglcs_5_50_2_1.txt,1,imbs_glcs,h5,20,0.0155,True
sigma-2,mglcs_5_50_2_1.txt,1,beam_search_glcs,h8,2,0.0010,True
sigma-2,mglcs_5_50_2_1.txt,1,imbs_glcs,h8,17,0.0129,True
sigma-2,mglcs_5_50_2_2.txt,1,beam_search_glcs,h1,5,0.0000,True
sigma-2,mglcs_5_50_2_2.txt,1,imbs_glcs,h1,14,0.0096,True
sigma-2,mglcs_5_50_2_2.txt,1,beam_search_glcs,h2,6,0.0000,True
sigma-2,mglcs_5_50_2_2.txt,1,imbs_glcs,h2,14,0.0090,True
sigma-2,mglcs_5_50_2_2.txt,1,beam_search_glcs,h5,6,0.0010,True
sigma-2,mglcs_5_50_2_2.txt,1,imbs_glcs,h5,13,0.0144,True
sigma-2,mglcs_5_50_2_2.txt,1,beam_search_glcs,h8,5,0.0010,True
sigma-2,mglcs_5_50_2_2.txt,1,imbs_glcs,h8,14,0.0123,True
sigma-2,mglcs_5_50_2_3.txt,1,beam_search_glcs,h1,2,0.0013,True
sigma-2,mglcs_5_50_2_3.txt,1,imbs_glcs,h1,6,0.0186,True
sigma-2,mglcs_5_50_2_3.txt,1,beam_search_glcs,h2,3,0.0000,True
sigma-2,mglcs_5_50_2_3.txt,1,imbs_glcs,h2,5,0.0178,True
sigma-2,mglcs_5_50_2_3.txt,1,beam_search_glcs,h5,3,0.0000,True
sigma-2,mglcs_5_50_2_3.txt,1,imbs_glcs,h5,5,0.0193,True
sigma-2,mglcs_5_50_2_3.txt,1,beam_search_glcs,h8,3,0.0000,True
sigma-2,mglcs_5_50_2_3.txt,1,imbs_glcs,h8,11,0.0193,True
sigma-2,mglcs_5_50_2_4.txt,1,beam_search_glcs,h1,2,0.0000,True
sigma-2,mglcs_5_50_2_4.txt,1,imbs_glcs,h1,16,0.0055,True
sigma-2,mglcs_5_50_2_4.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_5_50_2_4.txt,1,imbs_glcs,h2,13,0.0170,True
sigma-2,mglcs_5_50_2_4.txt,1,beam_search_glcs,h5,2,0.0000,True
sigma-2,mglcs_5_50_2_4.txt,1,imbs_glcs,h5,12,0.0097,True
sigma-2,mglcs_5_50_2_4.txt,1,beam_search_glcs,h8,1,0.0000,True
sigma-2,mglcs_5_50_2_4.txt,1,imbs_glcs,h8,14,0.0177,True
sigma-2,mglcs_5_50_2_5.txt,1,beam_search_glcs,h1,2,0.0000,True
sigma-2,mglcs_5_50_2_5.txt,1,imbs_glcs,h1,13,0.0170,True
sigma-2,mglcs_5_50_2_5.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_5_50_2_5.txt,1,imbs_glcs,h2,17,0.0193,True
sigma-2,mglcs_5_50_2_5.txt,1,beam_search_glcs,h5,1,0.0010,True
sigma-2,mglcs_5_50_2_5.txt,1,imbs_glcs,h5,12,0.0204,True
sigma-2,mglcs_5_50_2_5.txt,1,beam_search_glcs,h8,2,0.0010,True
sigma-2,mglcs_5_50_2_5.txt,1,imbs_glcs,h8,15,0.0155,True
sigma-2,mglcs_5_50_2_6.txt,1,beam_search_glcs,h1,4,0.0000,True
sigma-2,mglcs_5_50_2_6.txt,1,imbs_glcs,h1,11,0.0167,True
sigma-2,mglcs_5_50_2_6.txt,1,beam_search_glcs,h2,4,0.0000,True
sigma-2,mglcs_5_50_2_6.txt,1,imbs_glcs,h2,12,0.0198,True
sigma-2,mglcs_5_50_2_6.txt,1,beam_search_glcs,h5,4,0.0000,True
sigma-2,mglcs_5_50_2_6.txt,1,imbs_glcs,h5,12,0.0215,True
sigma-2,mglcs_5_50_2_6.txt,1,beam_search_glcs,h8,4,0.0010,True
sigma-2,mglcs_5_50_2_6.txt,1,imbs_glcs,h8,11,0.0200,True
sigma-2,mglcs_5_50_2_7.txt,1,beam_search_glcs,h1,7,0.0000,True
