sigma,filename,beam_width,func,heuristic,length,time_s,feasible
sigma-2,mglcs_5_100_2_8.txt,250,beam_search_glcs,h8,6,0.0018,True
sigma-2,mglcs_5_100_2_8.txt,250,imbs_glcs,h8,9,0.0196,True
sigma-2,mglcs_5_100_2_9.txt,250,beam_search_glcs,h1,5,0.0005,True
sigma-2,mglcs_5_100_2_9.txt,250,imbs_glcs,h1,8,0.0121,True
sigma-2,mglcs_5_100_2_9.txt,250,beam_search_glcs,h2,5,0.0000,True
sigma-2,mglcs_5_100_2_9.txt,250,imbs_glcs,h2,8,0.0108,True
sigma-2,mglcs_5_100_2_9.txt,250,beam_search_glcs,h5,5,0.0000,True
sigma-2,mglcs_5_100_2_9.txt,250,imbs_glcs,h5,8,0.0116,True
sigma-2,mglcs_5_100_2_9.txt,250,beam_search_glcs,h8,5,0.0051,True
sigma-2,mglcs_5_100_2_9.txt,250,imbs_glcs,h8,8,0.0121,True
sigma-2,mglcs_5_200_2_0.txt,250,beam_search_glcs,h1,6,0.0051,True
sigma-2,mglcs_5_200_2_0.txt,250,imbs_glcs,h1,15,0.0581,True
sigma-2,mglcs_5_200_2_0.txt,250,beam_search_glcs,h2,6,0.0000,True
sigma-2,mglcs_5_200_2_0.txt,250,imbs_glcs,h2,15,0.0514,True
sigma-2,mglcs_5_200_2_0.txt,250,beam_search_glcs,h5,6,0.0000,True
sigma-2,mglcs_5_200_2_0.txt,250,imbs_glcs,h5,15,0.0666,True
sigma-2,mglcs_5_200_2_0.txt,250,beam_search_glcs,h8,6,0.0093,True
sigma-2,mglcs_5_200_2_0.txt,250,imbs_glcs,h8,15,0.0706,True
sigma-2,mglcs_5_200_2_1.txt,250,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_5_200_2_1.txt,250,imbs_glcs,h1,14,0.0478,True
sigma-2,mglcs_5_200_2_1.txt,250,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_5_200_2_1.txt,250,imbs_glcs,h2,14,0.0485,True
sigma-2,mglcs_5_200_2_1.txt,250,beam_search_glcs,h5,1,0.0000,True
sigma-2,mglcs_5_200_2_1.txt,250,imbs_glcs,h5,14,0.0422,True
sigma-2,mglcs_5_200_2_1.txt,250,beam_search_glcs,h8,1,0.0040,True
sigma-2,mglcs_5_200_2_1.txt,250,imbs_glcs,h8,14,0.0376,True
sigma-2,mglcs_5_200_2_2.txt,250,beam_search_glcs,h1,6,0.0000,True
sigma-2,mglcs_5_200_2_2.txt,250,imbs_glcs,h1,7,0.0365,True
sigma-2,mglcs_5_200_2_2.txt,250,beam_search_glcs,h2,6,0.0000,True
sigma-2,mglcs_5_200_2_2.txt,250,imbs_glcs,h2,7,0.0321,True
sigma-2,mglcs_5_200_2_2.txt,250,beam_search_glcs,h5,6,0.0010,True
sigma-2,mglcs_5_200_2_2.txt,250,imbs_glcs,h5,7,0.0262,True
sigma-2,mglcs_5_200_2_2.txt,250,beam_search_glcs,h8,6,0.0061,True
sigma-2,mglcs_5_200_2_2.txt,250,imbs_glcs,h8,7,0.0336,True
sigma-2,mglcs_5_200_2_3.txt,250,beam_search_glcs,h1,2,0.0000,True
sigma-2,mglcs_5_200_2_3.txt,250,imbs_glcs,h1,31,0.1163,True
sigma-2,mglcs_5_200_2_3.txt,250,beam_search_glcs,h2,2,0.0000,True
sigma-2,mglcs_5_200_2_3.txt,250,imbs_glcs,h2,31,0.1143,True
sigma-2,mglcs_5_200_2_3.txt,250,beam_search_glcs,h5,2,0.0000,True
sigma-2,mglcs_5_200_2_3.txt,250,imbs_glcs,h5,31,0.1323,True
sigma-2,mglcs_5_200_2_3.txt,250,beam_search_glcs,h8,2,0.0000,True
sigma-2,mglcs_5_200_2_3.txt,250,imbs_glcs,h8,31,0.1416,True
sigma-2,mglcs_5_200_2_4.txt,250,beam_search_glcs,h1,5,0.0000,True
sigma-2,mglcs_5_200_2_4.txt,250,imbs_glcs,h1,6,0.0207,True
sigma-2,mglcs_5_200_2_4.txt,250,beam_search_glcs,h2,5,0.0000,True
sigma-2,mglcs_5_200_2_4.txt,250,imbs_glcs,h2,6,0.0377,True
sigma-2,mglcs_5_200_2_4.txt,250,beam_search_glcs,h5,5,0.0010,True
sigma-2,mglcs_5_200_2_4.txt,250,imbs_glcs,h5,6,0.0267,True
sigma-2,mglcs_5_200_2_4.txt,250,beam_search_glcs,h8,5,0.0080,True
sigma-2,mglcs_5_200_2_4.txt,250,imbs_glcs,h8,6,0.0344,True
sigma-2,mglcs_5_200_2_5.txt,250,beam_search_glcs,h1,7,0.0012,True
sigma-2,mglcs_5_200_2_5.txt,250,imbs_glcs,h1,8,0.0286,True
sigma-2,mglcs_5_200_2_5.txt,250,beam_search_glcs,h2,7,0.0024,True
sigma-2,mglcs_5_200_2_5.txt,250,imbs_glcs,h2,8,0.0375,True
sigma-2,mglcs_5_200_2_5.txt,250,beam_search_glcs,h5,7,0.0032,True
sigma-2,mglcs_5_200_2_5.txt,250,imbs_glcs,h5,8,0.0296,True
sigma-2,mglcs_5_200_2_5.txt,250,beam_search_glcs,h8,7,0.0080,True
sigma-2,mglcs_5_200_2_5.txt,250,imbs_glcs,h8,8,0.0362,True
sigma-2,mglcs_5_200_2_6.txt,250,beam_search_glcs,h1,9,0.0014,True
sigma-2,mglcs_5_200_2_6.txt,250,imbs_glcs,h1,16,0.0367,True
sigma-2,mglcs_5_200_2_6.txt,250,beam_search_glcs,h2,9,0.0010,True
sigma-2,mglcs_5_200_2_6.txt,250,imbs_glcs,h2,16,0.0389,True
sigma-2,mglcs_5_200_2_6.txt,250,beam_search_glcs,h5,9,0.0010,True
sigma-2,mglcs_5_200_2_6.txt,250,imbs_glcs,h5,16,0.0392,True
sigma-2,mglcs_5_200_2_6.txt,250,beam_search_glcs,h8,9,0.0070,True
sigma-2,mglcs_5_200_2_6.txt,250,imbs_glcs,h8,16,0.0483,True
sigma-2,mglcs_5_200_2_7.txt,250,beam_search_glcs,h1,3,0.0000,True
sigma-2,mglcs_5_200_2_7.txt,250,imbs_glcs,h1,12,0.0483,True
sigma-2,mglcs_5_200_2_7.txt,250,beam_search_glcs,h2,3,0.0010,True
sigma-2,mglcs_5_200_2_7.txt,250,imbs_glcs,h2,12,0.0503,True
sigma-2,mglcs_5_200_2_7.txt,250,beam_search_glcs,h5,3,0.0000,True
sigma-2,mglcs_5_200_2_7.txt,250,imbs_glcs,h5,12,0.0497,True
sigma-2,mglcs_5_200_2_7.txt,250,beam_search_glcs,h8,3,0.0055,True
sigma-2,mglcs_5_200_2_7.txt,250,imbs_glcs,h8,12,0.0566,True
sigma-2,mglcs_5_200_2_8.txt,250,beam_search_glcs,h1,4,0.0010,True
sigma-2,mglcs_5_200_2_8.txt,250,imbs_glcs,h1,14,0.0487,True
sigma-2,mglcs_5_200_2_8.txt,250,beam_search_glcs,h2,4,0.0000,True
sigma-2,mglcs_5_200_2_8.txt,250,imbs_glcs,h2,14,0.0521,True
sigma-2,mglcs_5_200_2_8.txt,250,beam_search_glcs,h5,4,0.0010,True
sigma-2,mglcs_5_200_2_8.txt,250,imbs_glcs,h5,14,0.0512,True
sigma-2,mglcs_5_200_2_8.txt,250,beam_search_glcs,h8,4,0.0060,True
sigma-2,mglcs_5_200_2_8.txt,250,imbs_glcs,h8,14,0.0594,True
sigma-2,mglcs_5_200_2_9.txt,250,beam_search_glcs,h1,10,0.0020,True
sigma-2,mglcs_5_200_2_9.txt,250,imbs_glcs,h1,11,0.0529,True
sigma-2,mglcs_5_200_2_9.txt,250,beam_search_glcs,h2,10,0.0024,True
sigma-2,mglcs_5_200_2_9.txt,250,imbs_glcs,h2,11,0.0466,True
sigma-2,mglcs_5_200_2_9.txt,250,beam_search_glcs,h5,10,0.0026,True
sigma-2,mglcs_5_200_2_9.txt,250,imbs_glcs,h5,11,0.0457,True
sigma-2,mglcs_5_200_2_9.txt,250,beam_search_glcs,h8,10,0.0074,True
sigma-2,mglcs_5_200_2_9.txt,250,imbs_glcs,h8,11,0.0509,True
sigma-2,mglcs_5_50_2_0.txt,250,beam_search_glcs,h1,5,0.0000,True
sigma-2,mglcs_5_50_2_0.txt,250,imbs_glcs,h1,17,0.0143,True
sigma-2,mglcs_5_50_2_0.txt,250,beam_search_glcs,h2,5,0.0000,True
sigma-2,mglcs_5_50_2_0.txt,250,imbs_glcs,h2,17,0.0171,True
sigma-2,mglcs_5_50_2_0.txt,250,beam_search_glcs,h5,5,0.0010,True
sigma-2,mglcs_5_50_2_0.txt,250,imbs_glcs,h5,17,0.0193,True
sigma-2,mglcs_5_50_2_0.txt,250,beam_search_glcs,h8,5,0.0010,True
sigma-2,mglcs_5_50_2_0.txt,250,imbs_glcs,h8,17,0.0198,True
sigma-2,mglcs_5_50_2_1.txt,250,beam_search_glcs,h1,2,0.0000,True
sigma-2,mglcs_5_50_2_1.txt,250,imbs_glcs,h1,21,0.0436,True
sigma-2,mglcs_5_50_2_1.txt,250,beam_search_glcs,h2,2,0.0010,True
sigma-2,mglcs_5_50_2_1.txt,250,imbs_glcs,h2,21,0.0401,True
sigma-2,mglcs_5_50_2_1.txt,250,beam_search_glcs,h5,2,0.0010,True
sigma-2,mglcs_5_50_2_1.txt,250,imbs_glcs,h5,21,0.0431,True
sigma-2,mglcs_5_50_2_1.txt,250,beam_search_glcs,h8,2,0.0010,True
sigma-2,mglcs_5_50_2_1.txt,250,imbs_glcs,h8,21,0.0472,True
sigma-2,mglcs_5_50_2_2.txt,250,beam_search_glcs,h1,6,0.0000,True
sigma-2,mglcs_5_50_2_2.txt,250,imbs_glcs,h1,14,0.0104,True
sigma-2,mglcs_5_50_2_2.txt,250,beam_search_glcs,h2,6,0.0000,True
sigma-2,mglcs_5_50_2_2.txt,250,imbs_glcs,h2,14,0.0101,True
sigma-2,mglcs_5_50_2_2.txt,250,beam_search_glcs,h5,6,0.0010,True
sigma-2,mglcs_5_50_2_2.txt,250,imbs_glcs,h5,14,0.0110,True
sigma-2,mglcs_5_50_2_2.txt,250,beam_search_glcs,h8,6,0.0010,True
sigma-2,mglcs_5_50_2_2.txt,250,imbs_glcs,h8,14,0.0133,True
sigma-2,mglcs_5_50_2_3.txt,250,beam_search_glcs,h1,3,0.0013,True
sigma-2,mglcs_5_50_2_3.txt,250,imbs_glcs,h1,6,0.0077,True
sigma-2,mglcs_5_50_2_3.txt,250,beam_search_glcs,h2,3,0.0000,True
sigma-2,mglcs_5_50_2_3.txt,250,imbs_glcs,h2,6,0.0087,True
sigma-2,mglcs_5_50_2_3.txt,250,beam_search_glcs,h5,3,0.0000,True
sigma-2,mglcs_5_50_2_3.txt,250,imbs_glcs,h5,6,0.0090,True
sigma-2,mglcs_5_50_2_3.txt,250,beam_search_glcs,h8,3,0.0010,True
sigma-2,mglcs_5_50_2_3.txt,250,imbs_glcs,h8,6,0.0094,True
sigma-2,mglcs_5_50_2_4.txt,250,beam_search_glcs,h1,14,0.0013,True
sigma-2,mglcs_5_50_2_4.txt,250,imbs_glcs,h1,17,0.0404,True
sigma-2,mglcs_5_50_2_4.txt,250,beam_search_glcs,h2,14,0.0010,True
sigma-2,mglcs_5_50_2_4.txt,250,imbs_glcs,h2,17,0.0405,True
sigma-2,mglcs_5_50_2_4.txt,250,beam_search_glcs,h5,14,0.0010,True
sigma-2,mglcs_5_50_2_4.txt,250,imbs_glcs,h5,17,0.0457,True
sigma-2,mglcs_5_50_2_4.txt,250,beam_search_glcs,h8,14,0.0010,True
sigma-2,mglcs_5_50_2_4.txt,250,imbs_glcs,h8,17,0.0457,True
sigma-2,mglcs_5_50_2_5.txt,250,beam_search_glcs,h1,2,0.0000,True
sigma-2,mglcs_5_50_2_5.txt,250,imbs_glcs,h1,17,0.0090,True
sigma-2,mglcs_5_50_2_5.txt,250,beam_search_glcs,h2,2,0.0010,True
sigma-2,mglcs_5_50_2_5.txt,250,imbs_glcs,h2,17,0.0103,True
sigma-2,mglcs_5_50_2_5.txt,250,beam_search_glcs,h5,2,0.0000,True
sigma-2,mglcs_5_50_2_5.txt,250,imbs_glcs,h5,17,0.0115,True
sigma-2,mglcs_5_50_2_5.txt,250,beam_search_glcs,h8,2,0.0010,True
sigma-2,mglcs_5_50_2_5.txt,250,imbs_glcs,h8,17,0.0111,True
sigma-2,mglcs_5_50_2_6.txt,250,beam_search_glcs,h1,4,0.0000,True
sigma-2,mglcs_5_50_2_6.txt,250,imbs_glcs,h1,12,0.0167,True
sigma-2,mglcs_5_50_2_6.txt,250,beam_search_glcs,h2,4,0.0000,True
sigma-2,mglcs_5_50_2_6.txt,250,imbs_glcs,h2,12,0.0164,True
sigma-2,mglcs_5_50_2_6.txt,250,beam_search_glcs,h5,4,0.0000,True
sigma-2,mglcs_5_50_2_6.txt,250,imbs_glcs,h5,12,0.0195,True
sigma-2,mglcs_5_50_2_6.txt,250,beam_search_glcs,h8,4,0.0000,True
sigma-2,mglcs_5_50_2_6.txt,250,imbs_glcs,h8,12,0.0202,True
sigma-2,mglcs_5_50_2_7.txt,250,beam_search_glcs,h1,7,0.0000,True
sigma-2,mglcs_5_50_2_7.txt,250,imbs_glcs,h1,13,0.0151,True
sigma-2,mglcs_5_50_2_7.txt,250,beam_search_glcs,h2,7,0.0000,True
sigma-2,mglcs_5_50_2_7.txt,250,imbs_glcs,h2,13,0.0155,True
sigma-2,mglcs_5_50_2_7.txt,250,beam_search_glcs,h5,7,0.0000,True
sigma-2,mglcs_5_50_2_7.txt,250,imbs_glcs,h5,13,0.0163,True
sigma-2,mglcs_5_50_2_7.txt,250,beam_search_glcs,h8,7,0.0010,True
sigma-2,mglcs_5_50_2_7.txt,250,imbs_glcs,h8,13,0.0188,True
sigma-2,mglcs_5_50_2_8.txt,250,beam_search_glcs,h1,4,0.0000,True
sigma-2,mglcs_5_50_2_8.txt,250,imbs_glcs,h1,16,0.0197,True
sigma-2,mglcs_5_50_2_8.txt,250,beam_search_glcs,h2,4,0.0000,True
sigma-2,mglcs_5_50_2_8.txt,250,imbs_glcs,h2,16,0.0202,True
sigma-2,mglcs_5_50_2_8.txt,250,beam_search_glcs,h5,4,0.0000,True
sigma-2,mglcs_5_50_2_8.txt,250,imbs_glcs,h5,16,0.0229,True
sigma-2,mglcs_5_50_2_8.txt,250,beam_search_glcs,h8,4,0.0010,True
sigma-2,mglcs_5_50_2_8.txt,250,imbs_glcs,h8,16,0.0240,True
sigma-2,mglcs_5_50_2_9.txt,250,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_5_50_2_9.txt,250,imbs_glcs,h1,11,0.0128,True
sigma-2,mglcs_5_50_2_9.txt,250,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_5_50_2_9.txt,250,imbs_glcs,h2,11,0.0132,True
sigma-2,mglcs_5_50_2_9.txt,250,beam_search_glcs,h5,1,0.0000,True
sigma-2,mglcs_5_50_2_9.txt,250,imbs_glcs,h5,11,0.0136,True
sigma-2,mglcs_5_50_2_9.txt,250,beam_search_glcs,h8,1,0.0010,True
sigma-2,mglcs_5_50_2_9.txt,250,imbs_glcs,h8,11,0.0147,True
sigma-4,mglcs_10_100_4_0.txt,250,beam_search_glcs,h1,2,0.0013,True
sigma-4,mglcs_10_100_4_0.txt,250,imbs_glcs,h1,3,0.0259,True
sigma-4,mglcs_10_100_4_0.txt,250,beam_search_glcs,h2,2,0.0010,True
sigma-4,mglcs_10_100_4_0.txt,250,imbs_glcs,h2,3,0.0263,True
sigma-4,mglcs_10_100_4_0.txt,250,beam_search_glcs,h5,2,0.0010,True
sigma-4,mglcs_10_100_4_0.txt,250,imbs_glcs,h5,3,0.0269,True
sigma-4,mglcs_10_100_4_0.txt,250,beam_search_glcs,h8,2,0.0033,True
sigma-4,mglcs_10_100_4_0.txt,250,imbs_glcs,h8,3,0.0290,True
sigma-4,mglcs_10_100_4_1.txt,250,beam_search_glcs,h1,3,0.0000,True
sigma-4,mglcs_10_100_4_1.txt,250,imbs_glcs,h1,3,0.0271,True
sigma-4,mglcs_10_100_4_1.txt,250,beam_search_glcs,h2,3,0.0023,True
sigma-4,mglcs_10_100_4_1.txt,250,imbs_glcs,h2,3,0.0367,True
sigma-4,mglcs_10_100_4_1.txt,250,beam_search_glcs,h5,3,0.0012,True
sigma-4,mglcs_10_100_4_1.txt,250,imbs_glcs,h5,3,0.0298,True
sigma-4,mglcs_10_100_4_1.txt,250,beam_search_glcs,h8,3,0.0055,True
sigma-4,mglcs_10_100_4_1.txt,250,imbs_glcs,h8,3,0.0303,True
sigma-4,mglcs_10_100_4_2.txt,250,beam_search_glcs,h1,3,0.0000,True
sigma-4,mglcs_10_100_4_2.txt,250,imbs_glcs,h1,4,0.0288,True
sigma-4,mglcs_10_100_4_2.txt,250,beam_search_glcs,h2,3,0.0000,True
sigma-4,mglcs_10_100_4_2.txt,250,imbs_glcs,h2,4,0.0294,True
sigma-4,mglcs_10_100_4_2.txt,250,beam_search_glcs,h5,3,0.0000,True
sigma-4,mglcs_10_100_4_2.txt,250,imbs_glcs,h5,4,0.0303,True
sigma-4,mglcs_10_100_4_2.txt,250,beam_search_glcs,h8,3,0.0032,True
sigma-4,mglcs_10_100_4_2.txt,250,imbs_glcs,h8,4,0.0288,True
sigma-4,mglcs_10_100_4_3.txt,250,beam_search_glcs,h1,2,0.0000,True
sigma-4,mglcs_10_100_4_3.txt,250,imbs_glcs,h1,3,0.0272,True
sigma-4,mglcs_10_100_4_3.txt,250,beam_search_glcs,h2,2,0.0000,True
sigma-4,mglcs_10_100_4_3.txt,250,imbs_glcs,h2,3,0.0282,True
sigma-4,mglcs_10_100_4_3.txt,250,beam_search_glcs,h5,2,0.0031,True
sigma-4,mglcs_10_100_4_3.txt,250,imbs_glcs,h5,3,0.0285,True
sigma-4,mglcs_10_100_4_3.txt,250,beam_search_glcs,h8,2,0.0000,True
sigma-4,mglcs_10_100_4_3.txt,250,imbs_glcs,h8,3,0.0289,True
sigma-4,mglcs_10_100_4_4.txt,250,beam_search_glcs,h1,1,0.0000,True
sigma-4,mglcs_10_100_4_4.txt,250,imbs_glcs,h1,4,0.0303,True
sigma-4,mglcs_10_100_4_4.txt,250,beam_search_glcs,h2,1,0.0006,True
sigma-4,mglcs_10_100_4_4.txt,250,imbs_glcs,h2,4,0.0259,True
sigma-4,mglcs_10_100_4_4.txt,250,beam_search_glcs,h5,1,0.0037,True
sigma-4,mglcs_10_100_4_4.txt,250,imbs_glcs,h5,4,0.0310,True
sigma-4,mglcs_10_100_4_4.txt,250,beam_search_glcs,h8,1,0.0015,True
sigma-4,mglcs_10_100_4_4.txt,250,imbs_glcs,h8,4,0.0333,True
sigma-4,mglcs_10_100_4_5.txt,250,beam_search_glcs,h1,4,0.0000,True
sigma-4,mglcs_10_100_4_5.txt,250,imbs_glcs,h1,4,0.0267,True
sigma-4,mglcs_10_100_4_5.txt,250,beam_search_glcs,h2,4,0.0000,True
sigma-4,mglcs_10_100_4_5.txt,250,imbs_glcs,h2,4,0.0301,True
sigma-4,mglcs_10_100_4_5.txt,250,beam_search_glcs,h5,4,0.0010,True
sigma-4,mglcs_10_100_4_5.txt,250,imbs_glcs,h5,4,0.0247,True
sigma-4,mglcs_10_100_4_5.txt,250,beam_search_glcs,h8,4,0.0018,True
sigma-4,mglcs_10_100_4_5.txt,250,imbs_glcs,h8,4,0.0339,True
sigma-4,mglcs_10_100_4_6.txt,250,beam_search_glcs,h1,2,0.0012,True
sigma-4,mglcs_10_100_4_6.txt,250,imbs_glcs,h1,3,0.0361,True
sigma-4,mglcs_10_100_4_6.txt,250,beam_search_glcs,h2,2,0.0000,True
sigma-4,mglcs_10_100_4_6.txt,250,imbs_glcs,h2,3,0.0290,True
sigma-4,mglcs_10_100_4_6.txt,250,beam_search_glcs,h5,2,0.0013,True
sigma-4,mglcs_10_100_4_6.txt,250,imbs_glcs,h5,3,0.0290,True
sigma-4,mglcs_10_100_4_6.txt,250,beam_search_glcs,h8,2,0.0020,True
sigma-4,mglcs_10_100_4_6.txt,250,imbs_glcs,h8,3,0.0307,True
sigma-4,mglcs_10_100_4_7.txt,250,beam_search_glcs,h1,1,0.0010,True
sigma-4,mglcs_10_100_4_7.txt,250,imbs_glcs,h1,3,0.0243,True
sigma-4,mglcs_10_100_4_7.txt,250,beam_search_glcs,h2,1,0.0000,True
sigma-4,mglcs_10_100_4_7.txt,250,imbs_glcs,h2,3,0.0274,True
sigma-4,mglcs_10_100_4_7.txt,250,beam_search_glcs,h5,1,0.0000,True
sigma-4,mglcs_10_100_4_7.txt,250,imbs_glcs,h5,3,0.0280,True
sigma-4,mglcs_10_100_4_7.txt,250,beam_search_glcs,h8,1,0.0021,True
sigma-4,mglcs_10_100_4_7.txt,250,imbs_glcs,h8,3,0.0289,True
sigma-4,mglcs_10_100_4_8.txt,250,beam_search_glcs,h1,2,0.0000,True
sigma-4,mglcs_10_100_4_8.txt,250,imbs_glcs,h1,2,0.0249,True
sigma-4,mglcs_10_100_4_8.txt,250,beam_search_glcs,h2,2,0.0000,True
sigma-4,mglcs_10_100_4_8.txt,250,imbs_glcs,h2,2,0.0296,True
sigma-4,mglcs_10_100_4_8.txt,250,beam_search_glcs,h5,2,0.0018,True
sigma-4,mglcs_10_100_4_8.txt,250,imbs_glcs,h5,2,0.0244,True
sigma-4,mglcs_10_100_4_8.txt,250,beam_search_glcs,h8,2,0.0043,True
sigma-4,mglcs_10_100_4_8.txt,250,imbs_glcs,h8,2,0.0326,True
sigma-4,mglcs_10_100_4_9.txt,250,beam_search_glcs,h1,2,0.0000,True
sigma-4,mglcs_10_100_4_9.txt,250,imbs_glcs,h1,3,0.0390,True
sigma-4,mglcs_10_100_4_9.txt,250,beam_search_glcs,h2,2,0.0000,True
sigma-4,mglcs_10_100_4_9.txt,250,imbs_glcs,h2,3,0.0296,True
sigma-4,mglcs_10_100_4_9.txt,250,beam_search_glcs,h5,2,0.0010,True
sigma-4,mglcs_10_100_4_9.txt,250,imbs_glcs,h5,3,0.0290,True
sigma-4,mglcs_10_100_4_9.txt,250,beam_search_glcs,h8,2,0.0026,True
sigma-4,mglcs_10_100_4_9.txt,250,imbs_glcs,h8,3,0.0304,True
sigma-4,mglcs_10_200_4_0.txt,250,beam_search_glcs,h1,2,0.0019,True
sigma-4,mglcs_10_200_4_0.txt,250,imbs_glcs,h1,3,0.0419,True
sigma-4,mglcs_10_200_4_0.txt,250,beam_search_glcs,h2,2,0.0000,True
sigma-4,mglcs_10_200_4_0.txt,250,imbs_glcs,h2,3,0.0406,True
sigma-4,mglcs_10_200_4_0.txt,250,beam_search_glcs,h5,2,0.0017,True
sigma-4,mglcs_10_200_4_0.txt,250,imbs_glcs,h5,3,0.0384,True
sigma-4,mglcs_10_200_4_0.txt,250,beam_search_glcs,h8,2,0.0101,True
sigma-4,mglcs_10_200_4_0.txt,250,imbs_glcs,h8,3,0.0431,True
sigma-4,mglcs_10_200_4_1.txt,250,beam_search_glcs,h1,2,0.0040,True
sigma-4,mglcs_10_200_4_1.txt,250,imbs_glcs,h1,3,0.0393,True
sigma-4,mglcs_10_200_4_1.txt,250,beam_search_glcs,h2,2,0.0000,True
sigma-4,mglcs_10_200_4_1.txt,250,imbs_glcs,h2,3,0.0405,True
sigma-4,mglcs_10_200_4_1.txt,250,beam_search_glcs,h5,2,0.0015,True
sigma-4,mglcs_10_200_4_1.txt,250,imbs_glcs,h5,3,0.0469,True
sigma-4,mglcs_10_200_4_1.txt,250,beam_search_glcs,h8,2,0.0000,True
sigma-4,mglcs_10_200_4_1.txt,250,imbs_glcs,h8,3,0.0520,True
sigma-4,mglcs_10_200_4_2.txt,250,beam_search_glcs,h1,2,0.0000,True
sigma-4,mglcs_10_200_4_2.txt,250,imbs_glcs,h1,4,0.0461,True
sigma-4,mglcs_10_200_4_2.txt,250,beam_search_glcs,h2,2,0.0010,True
sigma-4,mglcs_10_200_4_2.txt,250,imbs_glcs,h2,4,0.0423,True
sigma-4,mglcs_10_200_4_2.txt,250,beam_search_glcs,h5,2,0.0040,True
sigma-4,mglcs_10_200_4_2.txt,250,imbs_glcs,h5,4,0.0460,True
sigma-4,mglcs_10_200_4_2.txt,250,beam_search_glcs,h8,2,0.0041,True
sigma-4,mglcs_10_200_4_2.txt,250,imbs_glcs,h8,4,0.0471,True
sigma-4,mglcs_10_200_4_3.txt,250,beam_search_glcs,h1,2,0.0000,True
sigma-4,mglcs_10_200_4_3.txt,250,imbs_glcs,h1,2,0.0497,True
sigma-4,mglcs_10_200_4_3.txt,250,beam_search_glcs,h2,2,0.0000,True
sigma-4,mglcs_10_200_4_3.txt,250,imbs_glcs,h2,2,0.0376,True
sigma-4,mglcs_10_200_4_3.txt,250,beam_search_glcs,h5,2,0.0041,True
sigma-4,mglcs_10_200_4_3.txt,250,imbs_glcs,h5,2,0.0389,True
sigma-4,mglcs_10_200_4_3.txt,250,beam_search_glcs,h8,2,0.0030,True
sigma-4,mglcs_10_200_4_3.txt,250,imbs_glcs,h8,2,0.0485,True
sigma-4,mglcs_10_200_4_4.txt,250,beam_search_glcs,h1,2,0.0000,True
sigma-4,mglcs_10_200_4_4.txt,250,imbs_glcs,h1,3,0.0434,True
sigma-4,mglcs_10_200_4_4.txt,250,beam_search_glcs,h2,2,0.0010,True
sigma-4,mglcs_10_200_4_4.txt,250,imbs_glcs,h2,3,0.0412,True
sigma-4,mglcs_10_200_4_4.txt,250,beam_search_glcs,h5,2,0.0029,True
sigma-4,mglcs_10_200_4_4.txt,250,imbs_glcs,h5,3,0.0448,True
sigma-4,mglcs_10_200_4_4.txt,250,beam_search_glcs,h8,2,0.0000,True
sigma-4,mglcs_10_200_4_4.txt,250,imbs_glcs,h8,3,0.0608,True
sigma-4,mglcs_10_200_4_5.txt,250,beam_search_glcs,h1,4,0.0010,True
sigma-4,mglcs_10_200_4_5.txt,250,imbs_glcs,h1,4,0.0404,True
sigma-4,mglcs_10_200_4_5.txt,250,beam_search_glcs,h2,4,0.0010,True
sigma-4,mglcs_10_200_4_5.txt,250,imbs_glcs,h2,4,0.0409,True
sigma-4,mglcs_10_200_4_5.txt,250,beam_search_glcs,h5,4,0.0010,True
sigma-4,mglcs_10_200_4_5.txt,250,imbs_glcs,h5,4,0.0437,True
sigma-4,mglcs_10_200_4_5.txt,250,beam_search_glcs,h8,4,0.0070,True
sigma-4,mglcs_10_200_4_5.txt,250,imbs_glcs,h8,4,0.0476,True
sigma-4,mglcs_10_200_4_6.txt,250,beam_search_glcs,h1,1,0.0010,True
sigma-4,mglcs_10_200_4_6.txt,250,imbs_glcs,h1,3,0.0414,True
sigma-4,mglcs_10_200_4_6.txt,250,beam_search_glcs,h2,1,0.0010,True
sigma-4,mglcs_10_200_4_6.txt,250,imbs_glcs,h2,3,0.0407,True
sigma-4,mglcs_10_200_4_6.txt,250,beam_search_glcs,h5,1,0.0020,True
sigma-4,mglcs_10_200_4_6.txt,250,imbs_glcs,h5,3,0.0430,True
sigma-4,mglcs_10_200_4_6.txt,250,beam_search_glcs,h8,1,0.0060,True
sigma-4,mglcs_10_200_4_6.txt,250,imbs_glcs,h8,3,0.0495,True
sigma-4,mglcs_10_200_4_7.txt,250,beam_search_glcs,h1,1,0.0000,True
sigma-4,mglcs_10_200_4_7.txt,250,imbs_glcs,h1,3,0.0405,True
sigma-4,mglcs_10_200_4_7.txt,250,beam_search_glcs,h2,1,0.0010,True
sigma-4,mglcs_10_200_4_7.txt,250,imbs_glcs,h2,3,0.0390,True
sigma-4,mglcs_10_200_4_7.txt,250,beam_search_glcs,h5,1,0.0010,True
sigma-4,mglcs_10_200_4_7.txt,250,imbs_glcs,h5,3,0.0408,True
sigma-4,mglcs_10_200_4_7.txt,250,beam_search_glcs,h8,1,0.0060,True
