sigma,filename,beam_width,func,heuristic,length,time_s,feasible
sigma-4,mglcs_3_50_4_1.txt,100,beam_search_glcs,h2,24,0.0171,True
sigma-4,mglcs_3_50_4_1.txt,100,imbs_glcs,h2,24,0.0558,True
sigma-4,mglcs_3_50_4_1.txt,500,beam_search_glcs,h2,24,0.0475,True
sigma-4,mglcs_3_50_4_1.txt,500,imbs_glcs,h2,24,0.1439,True
sigma-4,mglcs_3_50_4_1.txt,10000,beam_search_glcs,h2,24,0.0740,True
sigma-4,mglcs_3_50_4_1.txt,1,beam_search_glcs,h5,16,0.0005,True
sigma-4,mglcs_3_50_4_1.txt,1,imbs_glcs,h5,16,0.0005,True
sigma-4,mglcs_3_50_4_1.txt,5,beam_search_glcs,h5,24,0.0021,True
sigma-4,mglcs_3_50_4_1.txt,5,imbs_glcs,h5,24,0.0057,True
sigma-4,mglcs_3_50_4_1.txt,10,beam_search_glcs,h5,24,0.0028,True
sigma-4,mglcs_3_50_4_1.txt,10,imbs_glcs,h5,24,0.0113,True
sigma-4,mglcs_3_50_4_1.txt,20,beam_search_glcs,h5,24,0.0066,True
sigma-4,mglcs_3_50_4_1.txt,20,imbs_glcs,h5,24,0.0179,True
sigma-4,mglcs_3_50_4_1.txt,50,beam_search_glcs,h5,24,0.0120,True
sigma-4,mglcs_3_50_4_1.txt,50,imbs_glcs,h5,24,0.0369,True
sigma-4,mglcs_3_50_4_1.txt,100,beam_search_glcs,h5,24,0.0192,True
sigma-4,mglcs_3_50_4_1.txt,100,imbs_glcs,h5,24,0.0636,True
sigma-4,mglcs_3_50_4_1.txt,500,beam_search_glcs,h5,24,0.0577,True
sigma-4,mglcs_3_50_4_1.txt,500,imbs_glcs,h5,24,0.1690,True
sigma-4,mglcs_3_50_4_1.txt,10000,beam_search_glcs,h5,24,0.0828,True
sigma-4,mglcs_3_50_4_1.txt,1,beam_search_glcs,h8,1,0.0000,True
sigma-4,mglcs_3_50_4_1.txt,1,imbs_glcs,h8,14,0.0000,True
sigma-4,mglcs_3_50_4_1.txt,5,beam_search_glcs,h8,16,0.0012,True
sigma-4,mglcs_3_50_4_1.txt,5,imbs_glcs,h8,16,0.0041,True
sigma-4,mglcs_3_50_4_1.txt,10,beam_search_glcs,h8,16,0.0021,True
sigma-4,mglcs_3_50_4_1.txt,10,imbs_glcs,h8,16,0.0060,True
sigma-4,mglcs_3_50_4_1.txt,20,beam_search_glcs,h8,16,0.0041,True
sigma-4,mglcs_3_50_4_1.txt,20,imbs_glcs,h8,16,0.0113,True
sigma-4,mglcs_3_50_4_1.txt,50,beam_search_glcs,h8,17,0.0081,True
sigma-4,mglcs_3_50_4_1.txt,50,imbs_glcs,h8,17,0.0207,True
sigma-4,mglcs_3_50_4_1.txt,100,beam_search_glcs,h8,16,0.0130,True
sigma-4,mglcs_3_50_4_1.txt,100,imbs_glcs,h8,16,0.0410,True
sigma-4,mglcs_3_50_4_1.txt,500,beam_search_glcs,h8,18,0.0445,True
sigma-4,mglcs_3_50_4_1.txt,500,imbs_glcs,h8,22,0.1582,True
sigma-4,mglcs_3_50_4_1.txt,10000,beam_search_glcs,h8,24,0.0791,True
sigma-4,mglcs_3_50_4_2.txt,1,beam_search_glcs,h1,8,0.0010,True
sigma-4,mglcs_3_50_4_2.txt,1,imbs_glcs,h1,8,0.0010,True
sigma-4,mglcs_3_50_4_2.txt,5,beam_search_glcs,h1,9,0.0000,True
sigma-4,mglcs_3_50_4_2.txt,5,imbs_glcs,h1,12,0.0030,True
sigma-4,mglcs_3_50_4_2.txt,10,beam_search_glcs,h1,12,0.0010,True
sigma-4,mglcs_3_50_4_2.txt,10,imbs_glcs,h1,12,0.0040,True
sigma-4,mglcs_3_50_4_2.txt,20,beam_search_glcs,h1,12,0.0010,True
sigma-4,mglcs_3_50_4_2.txt,20,imbs_glcs,h1,12,0.0070,True
sigma-4,mglcs_3_50_4_2.txt,50,beam_search_glcs,h1,12,0.0010,True
sigma-4,mglcs_3_50_4_2.txt,50,imbs_glcs,h1,12,0.0100,True
sigma-4,mglcs_3_50_4_2.txt,100,beam_search_glcs,h1,12,0.0000,True
sigma-4,mglcs_3_50_4_2.txt,100,imbs_glcs,h1,12,0.0130,True
sigma-4,mglcs_3_50_4_2.txt,500,beam_search_glcs,h1,12,0.0010,True
sigma-4,mglcs_3_50_4_2.txt,500,imbs_glcs,h1,12,0.0141,True
sigma-4,mglcs_3_50_4_2.txt,10000,beam_search_glcs,h1,12,0.0010,True
sigma-4,mglcs_3_50_4_2.txt,1,beam_search_glcs,h2,9,0.0010,True
sigma-4,mglcs_3_50_4_2.txt,1,imbs_glcs,h2,12,0.0000,True
sigma-4,mglcs_3_50_4_2.txt,5,beam_search_glcs,h2,10,0.0011,True
sigma-4,mglcs_3_50_4_2.txt,5,imbs_glcs,h2,12,0.0025,True
sigma-4,mglcs_3_50_4_2.txt,10,beam_search_glcs,h2,12,0.0020,True
sigma-4,mglcs_3_50_4_2.txt,10,imbs_glcs,h2,12,0.0042,True
sigma-4,mglcs_3_50_4_2.txt,20,beam_search_glcs,h2,12,0.0010,True
sigma-4,mglcs_3_50_4_2.txt,20,imbs_glcs,h2,12,0.0075,True
sigma-4,mglcs_3_50_4_2.txt,50,beam_search_glcs,h2,12,0.0010,True
sigma-4,mglcs_3_50_4_2.txt,50,imbs_glcs,h2,12,0.0110,True
sigma-4,mglcs_3_50_4_2.txt,100,beam_search_glcs,h2,12,0.0010,True
sigma-4,mglcs_3_50_4_2.txt,100,imbs_glcs,h2,12,0.0150,True
sigma-4,mglcs_3_50_4_2.txt,500,beam_search_glcs,h2,12,0.0010,True
sigma-4,mglcs_3_50_4_2.txt,500,imbs_glcs,h2,12,0.0162,True
sigma-4,mglcs_3_50_4_2.txt,10000,beam_search_glcs,h2,12,0.0010,True
sigma-4,mglcs_3_50_4_2.txt,1,beam_search_glcs,h5,9,0.0010,True
sigma-4,mglcs_3_50_4_2.txt,1,imbs_glcs,h5,9,0.0000,True
sigma-4,mglcs_3_50_4_2.txt,5,beam_search_glcs,h5,12,0.0010,True
sigma-4,mglcs_3_50_4_2.txt,5,imbs_glcs,h5,12,0.0040,True
sigma-4,mglcs_3_50_4_2.txt,10,beam_search_glcs,h5,12,0.0010,True
sigma-4,mglcs_3_50_4_2.txt,10,imbs_glcs,h5,12,0.0060,True
sigma-4,mglcs_3_50_4_2.txt,20,beam_search_glcs,h5,12,0.0010,True
sigma-4,mglcs_3_50_4_2.txt,20,imbs_glcs,h5,12,0.0090,True
sigma-4,mglcs_3_50_4_2.txt,50,beam_search_glcs,h5,12,0.0010,True
sigma-4,mglcs_3_50_4_2.txt,50,imbs_glcs,h5,12,0.0141,True
sigma-4,mglcs_3_50_4_2.txt,100,beam_search_glcs,h5,12,0.0010,True
sigma-4,mglcs_3_50_4_2.txt,100,imbs_glcs,h5,12,0.0178,True
sigma-4,mglcs_3_50_4_2.txt,500,beam_search_glcs,h5,12,0.0010,True
sigma-4,mglcs_3_50_4_2.txt,500,imbs_glcs,h5,12,0.0191,True
sigma-4,mglcs_3_50_4_2.txt,10000,beam_search_glcs,h5,12,0.0011,True
sigma-4,mglcs_3_50_4_2.txt,1,beam_search_glcs,h8,9,0.0010,True
sigma-4,mglcs_3_50_4_2.txt,1,imbs_glcs,h8,9,0.0011,True
sigma-4,mglcs_3_50_4_2.txt,5,beam_search_glcs,h8,9,0.0020,True
sigma-4,mglcs_3_50_4_2.txt,5,imbs_glcs,h8,10,0.0024,True
sigma-4,mglcs_3_50_4_2.txt,10,beam_search_glcs,h8,12,0.0020,True
sigma-4,mglcs_3_50_4_2.txt,10,imbs_glcs,h8,12,0.0043,True
sigma-4,mglcs_3_50_4_2.txt,20,beam_search_glcs,h8,12,0.0020,True
sigma-4,mglcs_3_50_4_2.txt,20,imbs_glcs,h8,12,0.0072,True
sigma-4,mglcs_3_50_4_2.txt,50,beam_search_glcs,h8,12,0.0023,True
sigma-4,mglcs_3_50_4_2.txt,50,imbs_glcs,h8,12,0.0113,True
sigma-4,mglcs_3_50_4_2.txt,100,beam_search_glcs,h8,12,0.0020,True
sigma-4,mglcs_3_50_4_2.txt,100,imbs_glcs,h8,12,0.0160,True
sigma-4,mglcs_3_50_4_2.txt,500,beam_search_glcs,h8,12,0.0020,True
sigma-4,mglcs_3_50_4_2.txt,500,imbs_glcs,h8,12,0.0181,True
sigma-4,mglcs_3_50_4_2.txt,10000,beam_search_glcs,h8,12,0.0013,True
sigma-4,mglcs_3_50_4_3.txt,1,beam_search_glcs,h1,14,0.0000,True
sigma-4,mglcs_3_50_4_3.txt,1,imbs_glcs,h1,14,0.0010,True
sigma-4,mglcs_3_50_4_3.txt,5,beam_search_glcs,h1,14,0.0011,True
sigma-4,mglcs_3_50_4_3.txt,5,imbs_glcs,h1,14,0.0014,True
sigma-4,mglcs_3_50_4_3.txt,10,beam_search_glcs,h1,20,0.0020,True
sigma-4,mglcs_3_50_4_3.txt,10,imbs_glcs,h1,20,0.0028,True
sigma-4,mglcs_3_50_4_3.txt,20,beam_search_glcs,h1,21,0.0040,True
sigma-4,mglcs_3_50_4_3.txt,20,imbs_glcs,h1,21,0.0065,True
sigma-4,mglcs_3_50_4_3.txt,50,beam_search_glcs,h1,23,0.0064,True
sigma-4,mglcs_3_50_4_3.txt,50,imbs_glcs,h1,23,0.0119,True
sigma-4,mglcs_3_50_4_3.txt,100,beam_search_glcs,h1,23,0.0090,True
sigma-4,mglcs_3_50_4_3.txt,100,imbs_glcs,h1,23,0.0159,True
sigma-4,mglcs_3_50_4_3.txt,500,beam_search_glcs,h1,23,0.0111,True
sigma-4,mglcs_3_50_4_3.txt,500,imbs_glcs,h1,23,0.0167,True
sigma-4,mglcs_3_50_4_3.txt,10000,beam_search_glcs,h1,23,0.0108,True
sigma-4,mglcs_3_50_4_3.txt,1,beam_search_glcs,h2,13,0.0000,True
sigma-4,mglcs_3_50_4_3.txt,1,imbs_glcs,h2,13,0.0010,True
sigma-4,mglcs_3_50_4_3.txt,5,beam_search_glcs,h2,14,0.0010,True
sigma-4,mglcs_3_50_4_3.txt,5,imbs_glcs,h2,14,0.0021,True
sigma-4,mglcs_3_50_4_3.txt,10,beam_search_glcs,h2,21,0.0030,True
sigma-4,mglcs_3_50_4_3.txt,10,imbs_glcs,h2,21,0.0041,True
sigma-4,mglcs_3_50_4_3.txt,20,beam_search_glcs,h2,23,0.0042,True
sigma-4,mglcs_3_50_4_3.txt,20,imbs_glcs,h2,23,0.0082,True
sigma-4,mglcs_3_50_4_3.txt,50,beam_search_glcs,h2,23,0.0075,True
sigma-4,mglcs_3_50_4_3.txt,50,imbs_glcs,h2,23,0.0138,True
sigma-4,mglcs_3_50_4_3.txt,100,beam_search_glcs,h2,23,0.0110,True
sigma-4,mglcs_3_50_4_3.txt,100,imbs_glcs,h2,23,0.0164,True
sigma-4,mglcs_3_50_4_3.txt,500,beam_search_glcs,h2,23,0.0115,True
sigma-4,mglcs_3_50_4_3.txt,500,imbs_glcs,h2,23,0.0185,True
sigma-4,mglcs_3_50_4_3.txt,10000,beam_search_glcs,h2,23,0.0114,True
sigma-4,mglcs_3_50_4_3.txt,1,beam_search_glcs,h5,11,0.0000,True
sigma-4,mglcs_3_50_4_3.txt,1,imbs_glcs,h5,11,0.0010,True
sigma-4,mglcs_3_50_4_3.txt,5,beam_search_glcs,h5,21,0.0012,True
sigma-4,mglcs_3_50_4_3.txt,5,imbs_glcs,h5,21,0.0020,True
sigma-4,mglcs_3_50_4_3.txt,10,beam_search_glcs,h5,23,0.0030,True
sigma-4,mglcs_3_50_4_3.txt,10,imbs_glcs,h5,23,0.0052,True
sigma-4,mglcs_3_50_4_3.txt,20,beam_search_glcs,h5,23,0.0050,True
sigma-4,mglcs_3_50_4_3.txt,20,imbs_glcs,h5,23,0.0093,True
sigma-4,mglcs_3_50_4_3.txt,50,beam_search_glcs,h5,23,0.0099,True
sigma-4,mglcs_3_50_4_3.txt,50,imbs_glcs,h5,23,0.0162,True
sigma-4,mglcs_3_50_4_3.txt,100,beam_search_glcs,h5,23,0.0125,True
sigma-4,mglcs_3_50_4_3.txt,100,imbs_glcs,h5,23,0.0205,True
sigma-4,mglcs_3_50_4_3.txt,500,beam_search_glcs,h5,23,0.0132,True
sigma-4,mglcs_3_50_4_3.txt,500,imbs_glcs,h5,23,0.0207,True
sigma-4,mglcs_3_50_4_3.txt,10000,beam_search_glcs,h5,23,0.0140,True
sigma-4,mglcs_3_50_4_3.txt,1,beam_search_glcs,h8,10,0.0010,True
sigma-4,mglcs_3_50_4_3.txt,1,imbs_glcs,h8,10,0.0010,True
sigma-4,mglcs_3_50_4_3.txt,5,beam_search_glcs,h8,11,0.0013,True
sigma-4,mglcs_3_50_4_3.txt,5,imbs_glcs,h8,11,0.0023,True
sigma-4,mglcs_3_50_4_3.txt,10,beam_search_glcs,h8,18,0.0030,True
sigma-4,mglcs_3_50_4_3.txt,10,imbs_glcs,h8,18,0.0045,True
sigma-4,mglcs_3_50_4_3.txt,20,beam_search_glcs,h8,20,0.0043,True
sigma-4,mglcs_3_50_4_3.txt,20,imbs_glcs,h8,20,0.0073,True
sigma-4,mglcs_3_50_4_3.txt,50,beam_search_glcs,h8,21,0.0083,True
sigma-4,mglcs_3_50_4_3.txt,50,imbs_glcs,h8,21,0.0145,True
sigma-4,mglcs_3_50_4_3.txt,100,beam_search_glcs,h8,23,0.0133,True
sigma-4,mglcs_3_50_4_3.txt,100,imbs_glcs,h8,23,0.0196,True
sigma-4,mglcs_3_50_4_3.txt,500,beam_search_glcs,h8,23,0.0129,True
sigma-4,mglcs_3_50_4_3.txt,500,imbs_glcs,h8,23,0.0212,True
sigma-4,mglcs_3_50_4_3.txt,10000,beam_search_glcs,h8,23,0.0132,True
sigma-4,mglcs_3_50_4_4.txt,1,beam_search_glcs,h1,9,0.0000,True
sigma-4,mglcs_3_50_4_4.txt,1,imbs_glcs,h1,9,0.0000,True
sigma-4,mglcs_3_50_4_4.txt,5,beam_search_glcs,h1,18,0.0011,True
sigma-4,mglcs_3_50_4_4.txt,5,imbs_glcs,h1,18,0.0011,True
sigma-4,mglcs_3_50_4_4.txt,10,beam_search_glcs,h1,18,0.0010,True
sigma-4,mglcs_3_50_4_4.txt,10,imbs_glcs,h1,18,0.0020,True
sigma-4,mglcs_3_50_4_4.txt,20,beam_search_glcs,h1,18,0.0030,True
sigma-4,mglcs_3_50_4_4.txt,20,imbs_glcs,h1,18,0.0041,True
sigma-4,mglcs_3_50_4_4.txt,50,beam_search_glcs,h1,18,0.0063,True
sigma-4,mglcs_3_50_4_4.txt,50,imbs_glcs,h1,18,0.0090,True
sigma-4,mglcs_3_50_4_4.txt,100,beam_search_glcs,h1,19,0.0100,True
sigma-4,mglcs_3_50_4_4.txt,100,imbs_glcs,h1,19,0.0133,True
sigma-4,mglcs_3_50_4_4.txt,500,beam_search_glcs,h1,21,0.0329,True
sigma-4,mglcs_3_50_4_4.txt,500,imbs_glcs,h1,21,0.0391,True
sigma-4,mglcs_3_50_4_4.txt,10000,beam_search_glcs,h1,22,0.0353,True
sigma-4,mglcs_3_50_4_4.txt,1,beam_search_glcs,h2,21,0.0010,True
sigma-4,mglcs_3_50_4_4.txt,1,imbs_glcs,h2,21,0.0000,True
sigma-4,mglcs_3_50_4_4.txt,5,beam_search_glcs,h2,21,0.0020,True
sigma-4,mglcs_3_50_4_4.txt,5,imbs_glcs,h2,21,0.0020,True
sigma-4,mglcs_3_50_4_4.txt,10,beam_search_glcs,h2,21,0.0021,True
sigma-4,mglcs_3_50_4_4.txt,10,imbs_glcs,h2,21,0.0030,True
sigma-4,mglcs_3_50_4_4.txt,20,beam_search_glcs,h2,21,0.0040,True
sigma-4,mglcs_3_50_4_4.txt,20,imbs_glcs,h2,21,0.0072,True
sigma-4,mglcs_3_50_4_4.txt,50,beam_search_glcs,h2,21,0.0091,True
sigma-4,mglcs_3_50_4_4.txt,50,imbs_glcs,h2,21,0.0137,True
sigma-4,mglcs_3_50_4_4.txt,100,beam_search_glcs,h2,22,0.0147,True
sigma-4,mglcs_3_50_4_4.txt,100,imbs_glcs,h2,22,0.0170,True
sigma-4,mglcs_3_50_4_4.txt,500,beam_search_glcs,h2,22,0.0387,True
sigma-4,mglcs_3_50_4_4.txt,500,imbs_glcs,h2,22,0.0438,True
sigma-4,mglcs_3_50_4_4.txt,10000,beam_search_glcs,h2,22,0.0392,True
sigma-4,mglcs_3_50_4_4.txt,1,beam_search_glcs,h5,19,0.0010,True
sigma-4,mglcs_3_50_4_4.txt,1,imbs_glcs,h5,19,0.0006,True
sigma-4,mglcs_3_50_4_4.txt,5,beam_search_glcs,h5,21,0.0013,True
sigma-4,mglcs_3_50_4_4.txt,5,imbs_glcs,h5,21,0.0030,True
sigma-4,mglcs_3_50_4_4.txt,10,beam_search_glcs,h5,21,0.0032,True
sigma-4,mglcs_3_50_4_4.txt,10,imbs_glcs,h5,21,0.0030,True
sigma-4,mglcs_3_50_4_4.txt,20,beam_search_glcs,h5,21,0.0050,True
sigma-4,mglcs_3_50_4_4.txt,20,imbs_glcs,h5,21,0.0083,True
sigma-4,mglcs_3_50_4_4.txt,50,beam_search_glcs,h5,22,0.0110,True
sigma-4,mglcs_3_50_4_4.txt,50,imbs_glcs,h5,22,0.0220,True
sigma-4,mglcs_3_50_4_4.txt,100,beam_search_glcs,h5,22,0.0211,True
sigma-4,mglcs_3_50_4_4.txt,100,imbs_glcs,h5,22,0.0242,True
sigma-4,mglcs_3_50_4_4.txt,500,beam_search_glcs,h5,22,0.0463,True
sigma-4,mglcs_3_50_4_4.txt,500,imbs_glcs,h5,22,0.0513,True
sigma-4,mglcs_3_50_4_4.txt,10000,beam_search_glcs,h5,22,0.0491,True
sigma-4,mglcs_3_50_4_4.txt,1,beam_search_glcs,h8,19,0.0010,True
sigma-4,mglcs_3_50_4_4.txt,1,imbs_glcs,h8,19,0.0013,True
sigma-4,mglcs_3_50_4_4.txt,5,beam_search_glcs,h8,15,0.0020,True
sigma-4,mglcs_3_50_4_4.txt,5,imbs_glcs,h8,15,0.0023,True
sigma-4,mglcs_3_50_4_4.txt,10,beam_search_glcs,h8,15,0.0030,True
sigma-4,mglcs_3_50_4_4.txt,10,imbs_glcs,h8,15,0.0030,True
sigma-4,mglcs_3_50_4_4.txt,20,beam_search_glcs,h8,18,0.0040,True
sigma-4,mglcs_3_50_4_4.txt,20,imbs_glcs,h8,18,0.0040,True
sigma-4,mglcs_3_50_4_4.txt,50,beam_search_glcs,h8,18,0.0080,True
sigma-4,mglcs_3_50_4_4.txt,50,imbs_glcs,h8,18,0.0114,True
sigma-4,mglcs_3_50_4_4.txt,100,beam_search_glcs,h8,19,0.0120,True
sigma-4,mglcs_3_50_4_4.txt,100,imbs_glcs,h8,19,0.0170,True
sigma-4,mglcs_3_50_4_4.txt,500,beam_search_glcs,h8,20,0.0415,True
sigma-4,mglcs_3_50_4_4.txt,500,imbs_glcs,h8,20,0.0505,True
sigma-4,mglcs_3_50_4_4.txt,10000,beam_search_glcs,h8,22,0.0462,True
sigma-4,mglcs_3_50_4_5.txt,1,beam_search_glcs,h1,2,0.0000,True
sigma-4,mglcs_3_50_4_5.txt,1,imbs_glcs,h1,8,0.0000,True
sigma-4,mglcs_3_50_4_5.txt,5,beam_search_glcs,h1,5,0.0010,True
sigma-4,mglcs_3_50_4_5.txt,5,imbs_glcs,h1,17,0.0030,True
sigma-4,mglcs_3_50_4_5.txt,10,beam_search_glcs,h1,20,0.0020,True
sigma-4,mglcs_3_50_4_5.txt,10,imbs_glcs,h1,20,0.0060,True
sigma-4,mglcs_3_50_4_5.txt,20,beam_search_glcs,h1,20,0.0030,True
sigma-4,mglcs_3_50_4_5.txt,20,imbs_glcs,h1,20,0.0100,True
sigma-4,mglcs_3_50_4_5.txt,50,beam_search_glcs,h1,20,0.0040,True
sigma-4,mglcs_3_50_4_5.txt,50,imbs_glcs,h1,20,0.0160,True
sigma-4,mglcs_3_50_4_5.txt,100,beam_search_glcs,h1,20,0.0040,True
sigma-4,mglcs_3_50_4_5.txt,100,imbs_glcs,h1,20,0.0176,True
sigma-4,mglcs_3_50_4_5.txt,500,beam_search_glcs,h1,20,0.0044,True
sigma-4,mglcs_3_50_4_5.txt,500,imbs_glcs,h1,20,0.0180,True
sigma-4,mglcs_3_50_4_5.txt,10000,beam_search_glcs,h1,20,0.0040,True
sigma-4,mglcs_3_50_4_5.txt,1,beam_search_glcs,h2,13,0.0000,True
sigma-4,mglcs_3_50_4_5.txt,1,imbs_glcs,h2,13,0.0010,True
sigma-4,mglcs_3_50_4_5.txt,5,beam_search_glcs,h2,13,0.0010,True
sigma-4,mglcs_3_50_4_5.txt,5,imbs_glcs,h2,13,0.0020,True
sigma-4,mglcs_3_50_4_5.txt,10,beam_search_glcs,h2,13,0.0020,True
sigma-4,mglcs_3_50_4_5.txt,10,imbs_glcs,h2,17,0.0060,True
sigma-4,mglcs_3_50_4_5.txt,20,beam_search_glcs,h2,13,0.0020,True
sigma-4,mglcs_3_50_4_5.txt,20,imbs_glcs,h2,17,0.0130,True
sigma-4,mglcs_3_50_4_5.txt,50,beam_search_glcs,h2,20,0.0040,True
sigma-4,mglcs_3_50_4_5.txt,50,imbs_glcs,h2,20,0.0180,True
sigma-4,mglcs_3_50_4_5.txt,100,beam_search_glcs,h2,20,0.0050,True
sigma-4,mglcs_3_50_4_5.txt,100,imbs_glcs,h2,20,0.0185,True
sigma-4,mglcs_3_50_4_5.txt,500,beam_search_glcs,h2,20,0.0040,True
sigma-4,mglcs_3_50_4_5.txt,500,imbs_glcs,h2,20,0.0180,True
sigma-4,mglcs_3_50_4_5.txt,10000,beam_search_glcs,h2,20,0.0042,True
sigma-4,mglcs_3_50_4_5.txt,1,beam_search_glcs,h5,13,0.0000,True
sigma-4,mglcs_3_50_4_5.txt,1,imbs_glcs,h5,13,0.0010,True
sigma-4,mglcs_3_50_4_5.txt,5,beam_search_glcs,h5,13,0.0010,True
sigma-4,mglcs_3_50_4_5.txt,5,imbs_glcs,h5,15,0.0031,True
sigma-4,mglcs_3_50_4_5.txt,10,beam_search_glcs,h5,13,0.0020,True
sigma-4,mglcs_3_50_4_5.txt,10,imbs_glcs,h5,17,0.0073,True
sigma-4,mglcs_3_50_4_5.txt,20,beam_search_glcs,h5,20,0.0030,True
sigma-4,mglcs_3_50_4_5.txt,20,imbs_glcs,h5,20,0.0117,True
sigma-4,mglcs_3_50_4_5.txt,50,beam_search_glcs,h5,20,0.0050,True
sigma-4,mglcs_3_50_4_5.txt,50,imbs_glcs,h5,20,0.0203,True
sigma-4,mglcs_3_50_4_5.txt,100,beam_search_glcs,h5,20,0.0040,True
sigma-4,mglcs_3_50_4_5.txt,100,imbs_glcs,h5,20,0.0224,True
sigma-4,mglcs_3_50_4_5.txt,500,beam_search_glcs,h5,20,0.0055,True
sigma-4,mglcs_3_50_4_5.txt,500,imbs_glcs,h5,20,0.0220,True
sigma-4,mglcs_3_50_4_5.txt,10000,beam_search_glcs,h5,20,0.0050,True
sigma-4,mglcs_3_50_4_5.txt,1,beam_search_glcs,h8,2,0.0000,True
sigma-4,mglcs_3_50_4_5.txt,1,imbs_glcs,h8,10,0.0011,True
sigma-4,mglcs_3_50_4_5.txt,5,beam_search_glcs,h8,13,0.0020,True
sigma-4,mglcs_3_50_4_5.txt,5,imbs_glcs,h8,13,0.0040,True
sigma-4,mglcs_3_50_4_5.txt,10,beam_search_glcs,h8,19,0.0020,True
sigma-4,mglcs_3_50_4_5.txt,10,imbs_glcs,h8,19,0.0063,True
sigma-4,mglcs_3_50_4_5.txt,20,beam_search_glcs,h8,20,0.0045,True
sigma-4,mglcs_3_50_4_5.txt,20,imbs_glcs,h8,20,0.0098,True
sigma-4,mglcs_3_50_4_5.txt,50,beam_search_glcs,h8,20,0.0051,True
sigma-4,mglcs_3_50_4_5.txt,50,imbs_glcs,h8,20,0.0190,True
sigma-4,mglcs_3_50_4_5.txt,100,beam_search_glcs,h8,20,0.0050,True
sigma-4,mglcs_3_50_4_5.txt,100,imbs_glcs,h8,20,0.0236,True
sigma-4,mglcs_3_50_4_5.txt,500,beam_search_glcs,h8,20,0.0050,True
sigma-4,mglcs_3_50_4_5.txt,500,imbs_glcs,h8,20,0.0212,True
sigma-4,mglcs_3_50_4_5.txt,10000,beam_search_glcs,h8,20,0.0055,True
sigma-4,mglcs_3_50_4_6.txt,1,beam_search_glcs,h1,18,0.0000,True
sigma-4,mglcs_3_50_4_6.txt,1,imbs_glcs,h1,18,0.0010,True
sigma-4,mglcs_3_50_4_6.txt,5,beam_search_glcs,h1,20,0.0010,True
sigma-4,mglcs_3_50_4_6.txt,5,imbs_glcs,h1,20,0.0010,True
sigma-4,mglcs_3_50_4_6.txt,10,beam_search_glcs,h1,21,0.0020,True
sigma-4,mglcs_3_50_4_6.txt,10,imbs_glcs,h1,21,0.0030,True
sigma-4,mglcs_3_50_4_6.txt,20,beam_search_glcs,h1,21,0.0040,True
sigma-4,mglcs_3_50_4_6.txt,20,imbs_glcs,h1,21,0.0095,True
sigma-4,mglcs_3_50_4_6.txt,50,beam_search_glcs,h1,21,0.0096,True
sigma-4,mglcs_3_50_4_6.txt,50,imbs_glcs,h1,21,0.0198,True
sigma-4,mglcs_3_50_4_6.txt,100,beam_search_glcs,h1,21,0.0170,True
sigma-4,mglcs_3_50_4_6.txt,100,imbs_glcs,h1,21,0.0346,True
sigma-4,mglcs_3_50_4_6.txt,500,beam_search_glcs,h1,22,0.0624,True
sigma-4,mglcs_3_50_4_6.txt,500,imbs_glcs,h1,22,0.1175,True
sigma-4,mglcs_3_50_4_6.txt,10000,beam_search_glcs,h1,25,0.4979,True
sigma-4,mglcs_3_50_4_6.txt,1,beam_search_glcs,h2,13,0.0000,True
sigma-4,mglcs_3_50_4_6.txt,1,imbs_glcs,h2,13,0.0000,True
sigma-4,mglcs_3_50_4_6.txt,5,beam_search_glcs,h2,22,0.0019,True
sigma-4,mglcs_3_50_4_6.txt,5,imbs_glcs,h2,22,0.0030,True
sigma-4,mglcs_3_50_4_6.txt,10,beam_search_glcs,h2,22,0.0031,True
sigma-4,mglcs_3_50_4_6.txt,10,imbs_glcs,h2,22,0.0055,True
sigma-4,mglcs_3_50_4_6.txt,20,beam_search_glcs,h2,25,0.0059,True
sigma-4,mglcs_3_50_4_6.txt,20,imbs_glcs,h2,25,0.0065,True
sigma-4,mglcs_3_50_4_6.txt,50,beam_search_glcs,h2,25,0.0177,True
sigma-4,mglcs_3_50_4_6.txt,50,imbs_glcs,h2,25,0.0246,True
sigma-4,mglcs_3_50_4_6.txt,100,beam_search_glcs,h2,25,0.0195,True
sigma-4,mglcs_3_50_4_6.txt,100,imbs_glcs,h2,25,0.0452,True
sigma-4,mglcs_3_50_4_6.txt,500,beam_search_glcs,h2,25,0.0823,True
sigma-4,mglcs_3_50_4_6.txt,500,imbs_glcs,h2,25,0.1516,True
sigma-4,mglcs_3_50_4_6.txt,10000,beam_search_glcs,h2,25,0.6168,True
sigma-4,mglcs_3_50_4_6.txt,1,beam_search_glcs,h5,20,0.0000,True
sigma-4,mglcs_3_50_4_6.txt,1,imbs_glcs,h5,20,0.0078,True
sigma-4,mglcs_3_50_4_6.txt,5,beam_search_glcs,h5,25,0.0000,True
sigma-4,mglcs_3_50_4_6.txt,5,imbs_glcs,h5,25,0.0052,True
sigma-4,mglcs_3_50_4_6.txt,10,beam_search_glcs,h5,25,0.0043,True
sigma-4,mglcs_3_50_4_6.txt,10,imbs_glcs,h5,25,0.0060,True
sigma-4,mglcs_3_50_4_6.txt,20,beam_search_glcs,h5,25,0.0087,True
sigma-4,mglcs_3_50_4_6.txt,20,imbs_glcs,h5,25,0.0130,True
