sigma,filename,beam_width,func,heuristic,length,time_s,feasible
sigma-4,mglcs_10_100_4_0.txt,10,beam_search_glcs,new_h8,2,0.0020,True
sigma-4,mglcs_10_100_4_0.txt,10,imbs_glcs,new_h8,3,0.2918,True
sigma-4,mglcs_10_100_4_0.txt,20,beam_search_glcs,new_h8,2,0.0030,True
sigma-4,mglcs_10_100_4_0.txt,20,imbs_glcs,new_h8,3,0.2907,True
sigma-4,mglcs_10_100_4_0.txt,50,beam_search_glcs,new_h8,2,0.0011,True
sigma-4,mglcs_10_100_4_0.txt,50,imbs_glcs,new_h8,3,0.2935,True
sigma-4,mglcs_10_100_4_0.txt,100,beam_search_glcs,new_h8,2,0.0020,True
sigma-4,mglcs_10_100_4_0.txt,100,imbs_glcs,new_h8,3,0.0280,True
sigma-4,mglcs_10_100_4_0.txt,250,beam_search_glcs,new_h8,2,0.0020,True
sigma-4,mglcs_10_100_4_0.txt,250,imbs_glcs,new_h8,3,0.0275,True
sigma-4,mglcs_10_100_4_0.txt,500,beam_search_glcs,new_h8,2,0.0010,True
sigma-4,mglcs_10_100_4_0.txt,500,imbs_glcs,new_h8,3,0.0281,True
sigma-4,mglcs_10_100_4_0.txt,10000,beam_search_glcs,new_h8,2,0.0020,True
sigma-4,mglcs_10_100_4_1.txt,1,beam_search_glcs,new_h8,1,0.0010,True
sigma-4,mglcs_10_100_4_1.txt,1,imbs_glcs,new_h8,3,0.0100,True
sigma-4,mglcs_10_100_4_1.txt,5,beam_search_glcs,new_h8,3,0.0020,True
sigma-4,mglcs_10_100_4_1.txt,5,imbs_glcs,new_h8,3,0.1296,True
sigma-4,mglcs_10_100_4_1.txt,10,beam_search_glcs,new_h8,3,0.0020,True
sigma-4,mglcs_10_100_4_1.txt,10,imbs_glcs,new_h8,4,0.2993,True
sigma-4,mglcs_10_100_4_1.txt,20,beam_search_glcs,new_h8,3,0.0020,True
sigma-4,mglcs_10_100_4_1.txt,20,imbs_glcs,new_h8,4,0.2940,True
sigma-4,mglcs_10_100_4_1.txt,50,beam_search_glcs,new_h8,3,0.0020,True
sigma-4,mglcs_10_100_4_1.txt,50,imbs_glcs,new_h8,4,0.3004,True
sigma-4,mglcs_10_100_4_1.txt,100,beam_search_glcs,new_h8,3,0.0020,True
sigma-4,mglcs_10_100_4_1.txt,100,imbs_glcs,new_h8,3,0.0280,True
sigma-4,mglcs_10_100_4_1.txt,250,beam_search_glcs,new_h8,3,0.0020,True
sigma-4,mglcs_10_100_4_1.txt,250,imbs_glcs,new_h8,3,0.0272,True
sigma-4,mglcs_10_100_4_1.txt,500,beam_search_glcs,new_h8,3,0.0020,True
sigma-4,mglcs_10_100_4_1.txt,500,imbs_glcs,new_h8,3,0.0278,True
sigma-4,mglcs_10_100_4_1.txt,10000,beam_search_glcs,new_h8,3,0.0011,True
sigma-4,mglcs_10_100_4_2.txt,1,beam_search_glcs,new_h8,1,0.0020,True
sigma-4,mglcs_10_100_4_2.txt,1,imbs_glcs,new_h8,4,0.0084,True
sigma-4,mglcs_10_100_4_2.txt,5,beam_search_glcs,new_h8,3,0.0022,True
sigma-4,mglcs_10_100_4_2.txt,5,imbs_glcs,new_h8,3,0.1353,True
sigma-4,mglcs_10_100_4_2.txt,10,beam_search_glcs,new_h8,3,0.0021,True
sigma-4,mglcs_10_100_4_2.txt,10,imbs_glcs,new_h8,4,0.3033,True
sigma-4,mglcs_10_100_4_2.txt,20,beam_search_glcs,new_h8,3,0.0020,True
sigma-4,mglcs_10_100_4_2.txt,20,imbs_glcs,new_h8,4,0.3050,True
sigma-4,mglcs_10_100_4_2.txt,50,beam_search_glcs,new_h8,3,0.0020,True
sigma-4,mglcs_10_100_4_2.txt,50,imbs_glcs,new_h8,4,0.3048,True
sigma-4,mglcs_10_100_4_2.txt,100,beam_search_glcs,new_h8,3,0.0020,True
sigma-4,mglcs_10_100_4_2.txt,100,imbs_glcs,new_h8,4,0.0284,True
sigma-4,mglcs_10_100_4_2.txt,250,beam_search_glcs,new_h8,3,0.0020,True
sigma-4,mglcs_10_100_4_2.txt,250,imbs_glcs,new_h8,4,0.0285,True
sigma-4,mglcs_10_100_4_2.txt,500,beam_search_glcs,new_h8,3,0.0010,True
sigma-4,mglcs_10_100_4_2.txt,500,imbs_glcs,new_h8,4,0.0311,True
sigma-4,mglcs_10_100_4_2.txt,10000,beam_search_glcs,new_h8,3,0.0020,True
sigma-4,mglcs_10_100_4_3.txt,1,beam_search_glcs,new_h8,1,0.0021,True
sigma-4,mglcs_10_100_4_3.txt,1,imbs_glcs,new_h8,2,0.0093,True
sigma-4,mglcs_10_100_4_3.txt,5,beam_search_glcs,new_h8,2,0.0011,True
sigma-4,mglcs_10_100_4_3.txt,5,imbs_glcs,new_h8,3,0.1263,True
sigma-4,mglcs_10_100_4_3.txt,10,beam_search_glcs,new_h8,2,0.0000,True
sigma-4,mglcs_10_100_4_3.txt,10,imbs_glcs,new_h8,4,0.3088,True
sigma-4,mglcs_10_100_4_3.txt,20,beam_search_glcs,new_h8,2,0.0000,True
sigma-4,mglcs_10_100_4_3.txt,20,imbs_glcs,new_h8,4,0.3115,True
sigma-4,mglcs_10_100_4_3.txt,50,beam_search_glcs,new_h8,2,0.0000,True
sigma-4,mglcs_10_100_4_3.txt,50,imbs_glcs,new_h8,4,0.3057,True
sigma-4,mglcs_10_100_4_3.txt,100,beam_search_glcs,new_h8,2,0.0157,True
sigma-4,mglcs_10_100_4_3.txt,100,imbs_glcs,new_h8,3,0.0234,True
sigma-4,mglcs_10_100_4_3.txt,250,beam_search_glcs,new_h8,2,0.0059,True
sigma-4,mglcs_10_100_4_3.txt,250,imbs_glcs,new_h8,3,0.0280,True
sigma-4,mglcs_10_100_4_3.txt,500,beam_search_glcs,new_h8,2,0.0021,True
sigma-4,mglcs_10_100_4_3.txt,500,imbs_glcs,new_h8,3,0.0232,True
sigma-4,mglcs_10_100_4_3.txt,10000,beam_search_glcs,new_h8,2,0.0058,True
sigma-4,mglcs_10_100_4_4.txt,1,beam_search_glcs,new_h8,1,0.0012,True
sigma-4,mglcs_10_100_4_4.txt,1,imbs_glcs,new_h8,2,0.0091,True
sigma-4,mglcs_10_100_4_4.txt,5,beam_search_glcs,new_h8,1,0.0010,True
sigma-4,mglcs_10_100_4_4.txt,5,imbs_glcs,new_h8,4,0.1322,True
sigma-4,mglcs_10_100_4_4.txt,10,beam_search_glcs,new_h8,1,0.0157,True
sigma-4,mglcs_10_100_4_4.txt,10,imbs_glcs,new_h8,5,0.3224,True
sigma-4,mglcs_10_100_4_4.txt,20,beam_search_glcs,new_h8,1,0.0157,True
sigma-4,mglcs_10_100_4_4.txt,20,imbs_glcs,new_h8,5,0.3294,True
sigma-4,mglcs_10_100_4_4.txt,50,beam_search_glcs,new_h8,1,0.0000,True
sigma-4,mglcs_10_100_4_4.txt,50,imbs_glcs,new_h8,5,0.3219,True
sigma-4,mglcs_10_100_4_4.txt,100,beam_search_glcs,new_h8,1,0.0157,True
sigma-4,mglcs_10_100_4_4.txt,100,imbs_glcs,new_h8,4,0.0238,True
sigma-4,mglcs_10_100_4_4.txt,250,beam_search_glcs,new_h8,1,0.0082,True
sigma-4,mglcs_10_100_4_4.txt,250,imbs_glcs,new_h8,4,0.0272,True
sigma-4,mglcs_10_100_4_4.txt,500,beam_search_glcs,new_h8,1,0.0000,True
sigma-4,mglcs_10_100_4_4.txt,500,imbs_glcs,new_h8,4,0.0304,True
sigma-4,mglcs_10_100_4_4.txt,10000,beam_search_glcs,new_h8,1,0.0055,True
sigma-4,mglcs_10_100_4_5.txt,1,beam_search_glcs,new_h8,2,0.0011,True
sigma-4,mglcs_10_100_4_5.txt,1,imbs_glcs,new_h8,2,0.0103,True
sigma-4,mglcs_10_100_4_5.txt,5,beam_search_glcs,new_h8,4,0.0015,True
sigma-4,mglcs_10_100_4_5.txt,5,imbs_glcs,new_h8,5,0.1254,True
sigma-4,mglcs_10_100_4_5.txt,10,beam_search_glcs,new_h8,4,0.0130,True
sigma-4,mglcs_10_100_4_5.txt,10,imbs_glcs,new_h8,5,0.3072,True
sigma-4,mglcs_10_100_4_5.txt,20,beam_search_glcs,new_h8,4,0.0019,True
sigma-4,mglcs_10_100_4_5.txt,20,imbs_glcs,new_h8,5,0.2930,True
sigma-4,mglcs_10_100_4_5.txt,50,beam_search_glcs,new_h8,4,0.0000,True
sigma-4,mglcs_10_100_4_5.txt,50,imbs_glcs,new_h8,5,0.3137,True
sigma-4,mglcs_10_100_4_5.txt,100,beam_search_glcs,new_h8,4,0.0000,True
sigma-4,mglcs_10_100_4_5.txt,100,imbs_glcs,new_h8,4,0.0228,True
sigma-4,mglcs_10_100_4_5.txt,250,beam_search_glcs,new_h8,4,0.0098,True
sigma-4,mglcs_10_100_4_5.txt,250,imbs_glcs,new_h8,4,0.0273,True
sigma-4,mglcs_10_100_4_5.txt,500,beam_search_glcs,new_h8,4,0.0000,True
sigma-4,mglcs_10_100_4_5.txt,500,imbs_glcs,new_h8,4,0.0309,True
sigma-4,mglcs_10_100_4_5.txt,10000,beam_search_glcs,new_h8,4,0.0000,True
sigma-4,mglcs_10_100_4_6.txt,1,beam_search_glcs,new_h8,1,0.0010,True
sigma-4,mglcs_10_100_4_6.txt,1,imbs_glcs,new_h8,5,0.0098,True
sigma-4,mglcs_10_100_4_6.txt,5,beam_search_glcs,new_h8,2,0.0020,True
sigma-4,mglcs_10_100_4_6.txt,5,imbs_glcs,new_h8,4,0.1276,True
sigma-4,mglcs_10_100_4_6.txt,10,beam_search_glcs,new_h8,2,0.0000,True
sigma-4,mglcs_10_100_4_6.txt,10,imbs_glcs,new_h8,5,0.3047,True
sigma-4,mglcs_10_100_4_6.txt,20,beam_search_glcs,new_h8,2,0.0046,True
sigma-4,mglcs_10_100_4_6.txt,20,imbs_glcs,new_h8,5,0.3009,True
sigma-4,mglcs_10_100_4_6.txt,50,beam_search_glcs,new_h8,2,0.0021,True
sigma-4,mglcs_10_100_4_6.txt,50,imbs_glcs,new_h8,5,0.2958,True
sigma-4,mglcs_10_100_4_6.txt,100,beam_search_glcs,new_h8,2,0.0015,True
sigma-4,mglcs_10_100_4_6.txt,100,imbs_glcs,new_h8,3,0.0282,True
sigma-4,mglcs_10_100_4_6.txt,250,beam_search_glcs,new_h8,2,0.0020,True
sigma-4,mglcs_10_100_4_6.txt,250,imbs_glcs,new_h8,3,0.0286,True
sigma-4,mglcs_10_100_4_6.txt,500,beam_search_glcs,new_h8,2,0.0020,True
sigma-4,mglcs_10_100_4_6.txt,500,imbs_glcs,new_h8,3,0.0284,True
sigma-4,mglcs_10_100_4_6.txt,10000,beam_search_glcs,new_h8,2,0.0020,True
sigma-4,mglcs_10_100_4_7.txt,1,beam_search_glcs,new_h8,1,0.0020,True
sigma-4,mglcs_10_100_4_7.txt,1,imbs_glcs,new_h8,5,0.0090,True
sigma-4,mglcs_10_100_4_7.txt,5,beam_search_glcs,new_h8,1,0.0020,True
sigma-4,mglcs_10_100_4_7.txt,5,imbs_glcs,new_h8,3,0.1339,True
sigma-4,mglcs_10_100_4_7.txt,10,beam_search_glcs,new_h8,1,0.0020,True
sigma-4,mglcs_10_100_4_7.txt,10,imbs_glcs,new_h8,3,0.2954,True
sigma-4,mglcs_10_100_4_7.txt,20,beam_search_glcs,new_h8,1,0.0010,True
sigma-4,mglcs_10_100_4_7.txt,20,imbs_glcs,new_h8,3,0.3002,True
sigma-4,mglcs_10_100_4_7.txt,50,beam_search_glcs,new_h8,1,0.0020,True
sigma-4,mglcs_10_100_4_7.txt,50,imbs_glcs,new_h8,3,0.3006,True
sigma-4,mglcs_10_100_4_7.txt,100,beam_search_glcs,new_h8,1,0.0020,True
sigma-4,mglcs_10_100_4_7.txt,100,imbs_glcs,new_h8,3,0.0270,True
sigma-4,mglcs_10_100_4_7.txt,250,beam_search_glcs,new_h8,1,0.0020,True
sigma-4,mglcs_10_100_4_7.txt,250,imbs_glcs,new_h8,3,0.0269,True
sigma-4,mglcs_10_100_4_7.txt,500,beam_search_glcs,new_h8,1,0.0020,True
sigma-4,mglcs_10_100_4_7.txt,500,imbs_glcs,new_h8,3,0.0272,True
sigma-4,mglcs_10_100_4_7.txt,10000,beam_search_glcs,new_h8,1,0.0020,True
sigma-4,mglcs_10_100_4_8.txt,1,beam_search_glcs,new_h8,2,0.0020,True
sigma-4,mglcs_10_100_4_8.txt,1,imbs_glcs,new_h8,2,0.0090,True
sigma-4,mglcs_10_100_4_8.txt,5,beam_search_glcs,new_h8,2,0.0020,True
sigma-4,mglcs_10_100_4_8.txt,5,imbs_glcs,new_h8,3,0.1331,True
sigma-4,mglcs_10_100_4_8.txt,10,beam_search_glcs,new_h8,2,0.0010,True
sigma-4,mglcs_10_100_4_8.txt,10,imbs_glcs,new_h8,3,0.2898,True
sigma-4,mglcs_10_100_4_8.txt,20,beam_search_glcs,new_h8,2,0.0000,True
sigma-4,mglcs_10_100_4_8.txt,20,imbs_glcs,new_h8,3,0.2891,True
sigma-4,mglcs_10_100_4_8.txt,50,beam_search_glcs,new_h8,2,0.0000,True
sigma-4,mglcs_10_100_4_8.txt,50,imbs_glcs,new_h8,3,0.2953,True
sigma-4,mglcs_10_100_4_8.txt,100,beam_search_glcs,new_h8,2,0.0000,True
sigma-4,mglcs_10_100_4_8.txt,100,imbs_glcs,new_h8,2,0.0354,True
sigma-4,mglcs_10_100_4_8.txt,250,beam_search_glcs,new_h8,2,0.0017,True
sigma-4,mglcs_10_100_4_8.txt,250,imbs_glcs,new_h8,2,0.0246,True
sigma-4,mglcs_10_100_4_8.txt,500,beam_search_glcs,new_h8,2,0.0040,True
sigma-4,mglcs_10_100_4_8.txt,500,imbs_glcs,new_h8,2,0.0258,True
sigma-4,mglcs_10_100_4_8.txt,10000,beam_search_glcs,new_h8,2,0.0030,True
sigma-4,mglcs_10_100_4_9.txt,1,beam_search_glcs,new_h8,1,0.0025,True
sigma-4,mglcs_10_100_4_9.txt,1,imbs_glcs,new_h8,3,0.0086,True
sigma-4,mglcs_10_100_4_9.txt,5,beam_search_glcs,new_h8,2,0.0025,True
sigma-4,mglcs_10_100_4_9.txt,5,imbs_glcs,new_h8,3,0.1355,True
sigma-4,mglcs_10_100_4_9.txt,10,beam_search_glcs,new_h8,2,0.0025,True
sigma-4,mglcs_10_100_4_9.txt,10,imbs_glcs,new_h8,5,0.2960,True
sigma-4,mglcs_10_100_4_9.txt,20,beam_search_glcs,new_h8,2,0.0000,True
sigma-4,mglcs_10_100_4_9.txt,20,imbs_glcs,new_h8,5,0.3102,True
sigma-4,mglcs_10_100_4_9.txt,50,beam_search_glcs,new_h8,2,0.0000,True
sigma-4,mglcs_10_100_4_9.txt,50,imbs_glcs,new_h8,5,0.3259,True
sigma-4,mglcs_10_100_4_9.txt,100,beam_search_glcs,new_h8,2,0.0020,True
sigma-4,mglcs_10_100_4_9.txt,100,imbs_glcs,new_h8,3,0.0276,True
sigma-4,mglcs_10_100_4_9.txt,250,beam_search_glcs,new_h8,2,0.0012,True
sigma-4,mglcs_10_100_4_9.txt,250,imbs_glcs,new_h8,3,0.0283,True
sigma-4,mglcs_10_100_4_9.txt,500,beam_search_glcs,new_h8,2,0.0023,True
sigma-4,mglcs_10_100_4_9.txt,500,imbs_glcs,new_h8,3,0.0281,True
sigma-4,mglcs_10_100_4_9.txt,10000,beam_search_glcs,new_h8,2,0.0013,True
sigma-4,mglcs_10_200_4_0.txt,1,beam_search_glcs,new_h8,1,0.0059,True
sigma-4,mglcs_10_200_4_0.txt,1,imbs_glcs,new_h8,3,0.0302,True
sigma-4,mglcs_10_200_4_0.txt,5,beam_search_glcs,new_h8,2,0.0070,True
sigma-4,mglcs_10_200_4_0.txt,5,imbs_glcs,new_h8,3,0.1795,True
sigma-4,mglcs_10_200_4_0.txt,10,beam_search_glcs,new_h8,2,0.0063,True
sigma-4,mglcs_10_200_4_0.txt,10,imbs_glcs,new_h8,3,0.3658,True
sigma-4,mglcs_10_200_4_0.txt,20,beam_search_glcs,new_h8,2,0.0060,True
sigma-4,mglcs_10_200_4_0.txt,20,imbs_glcs,new_h8,3,0.3736,True
sigma-4,mglcs_10_200_4_0.txt,50,beam_search_glcs,new_h8,2,0.0060,True
sigma-4,mglcs_10_200_4_0.txt,50,imbs_glcs,new_h8,3,0.3684,True
sigma-4,mglcs_10_200_4_0.txt,100,beam_search_glcs,new_h8,2,0.0060,True
sigma-4,mglcs_10_200_4_0.txt,100,imbs_glcs,new_h8,3,0.0429,True
sigma-4,mglcs_10_200_4_0.txt,250,beam_search_glcs,new_h8,2,0.0052,True
sigma-4,mglcs_10_200_4_0.txt,250,imbs_glcs,new_h8,3,0.0433,True
sigma-4,mglcs_10_200_4_0.txt,500,beam_search_glcs,new_h8,2,0.0060,True
sigma-4,mglcs_10_200_4_0.txt,500,imbs_glcs,new_h8,3,0.0447,True
sigma-4,mglcs_10_200_4_0.txt,10000,beam_search_glcs,new_h8,2,0.0062,True
sigma-4,mglcs_10_200_4_1.txt,1,beam_search_glcs,new_h8,1,0.0060,True
sigma-4,mglcs_10_200_4_1.txt,1,imbs_glcs,new_h8,2,0.0333,True
sigma-4,mglcs_10_200_4_1.txt,5,beam_search_glcs,new_h8,2,0.0065,True
sigma-4,mglcs_10_200_4_1.txt,5,imbs_glcs,new_h8,3,0.1852,True
sigma-4,mglcs_10_200_4_1.txt,10,beam_search_glcs,new_h8,2,0.0050,True
sigma-4,mglcs_10_200_4_1.txt,10,imbs_glcs,new_h8,4,0.3730,True
sigma-4,mglcs_10_200_4_1.txt,20,beam_search_glcs,new_h8,2,0.0060,True
sigma-4,mglcs_10_200_4_1.txt,20,imbs_glcs,new_h8,4,0.3760,True
sigma-4,mglcs_10_200_4_1.txt,50,beam_search_glcs,new_h8,2,0.0060,True
sigma-4,mglcs_10_200_4_1.txt,50,imbs_glcs,new_h8,4,0.3717,True
sigma-4,mglcs_10_200_4_1.txt,100,beam_search_glcs,new_h8,2,0.0060,True
sigma-4,mglcs_10_200_4_1.txt,100,imbs_glcs,new_h8,3,0.0435,True
sigma-4,mglcs_10_200_4_1.txt,250,beam_search_glcs,new_h8,2,0.0062,True
sigma-4,mglcs_10_200_4_1.txt,250,imbs_glcs,new_h8,3,0.0450,True
sigma-4,mglcs_10_200_4_1.txt,500,beam_search_glcs,new_h8,2,0.0061,True
sigma-4,mglcs_10_200_4_1.txt,500,imbs_glcs,new_h8,3,0.0427,True
sigma-4,mglcs_10_200_4_1.txt,10000,beam_search_glcs,new_h8,2,0.0060,True
sigma-4,mglcs_10_200_4_2.txt,1,beam_search_glcs,new_h8,2,0.0045,True
sigma-4,mglcs_10_200_4_2.txt,1,imbs_glcs,new_h8,3,0.0293,True
sigma-4,mglcs_10_200_4_2.txt,5,beam_search_glcs,new_h8,2,0.0060,True
sigma-4,mglcs_10_200_4_2.txt,5,imbs_glcs,new_h8,4,0.1865,True
sigma-4,mglcs_10_200_4_2.txt,10,beam_search_glcs,new_h8,2,0.0060,True
sigma-4,mglcs_10_200_4_2.txt,10,imbs_glcs,new_h8,4,0.3844,True
sigma-4,mglcs_10_200_4_2.txt,20,beam_search_glcs,new_h8,2,0.0068,True
sigma-4,mglcs_10_200_4_2.txt,20,imbs_glcs,new_h8,4,0.3772,True
sigma-4,mglcs_10_200_4_2.txt,50,beam_search_glcs,new_h8,2,0.0060,True
sigma-4,mglcs_10_200_4_2.txt,50,imbs_glcs,new_h8,4,0.3854,True
sigma-4,mglcs_10_200_4_2.txt,100,beam_search_glcs,new_h8,2,0.0060,True
sigma-4,mglcs_10_200_4_2.txt,100,imbs_glcs,new_h8,4,0.0492,True
sigma-4,mglcs_10_200_4_2.txt,250,beam_search_glcs,new_h8,2,0.0060,True
sigma-4,mglcs_10_200_4_2.txt,250,imbs_glcs,new_h8,4,0.0493,True
sigma-4,mglcs_10_200_4_2.txt,500,beam_search_glcs,new_h8,2,0.0060,True
sigma-4,mglcs_10_200_4_2.txt,500,imbs_glcs,new_h8,4,0.0488,True
sigma-4,mglcs_10_200_4_2.txt,10000,beam_search_glcs,new_h8,2,0.0070,True
sigma-4,mglcs_10_200_4_3.txt,1,beam_search_glcs,new_h8,1,0.0060,True
sigma-4,mglcs_10_200_4_3.txt,1,imbs_glcs,new_h8,2,0.0303,True
sigma-4,mglcs_10_200_4_3.txt,5,beam_search_glcs,new_h8,2,0.0064,True
sigma-4,mglcs_10_200_4_3.txt,5,imbs_glcs,new_h8,4,0.1938,True
sigma-4,mglcs_10_200_4_3.txt,10,beam_search_glcs,new_h8,2,0.0060,True
sigma-4,mglcs_10_200_4_3.txt,10,imbs_glcs,new_h8,5,0.3740,True
sigma-4,mglcs_10_200_4_3.txt,20,beam_search_glcs,new_h8,2,0.0060,True
sigma-4,mglcs_10_200_4_3.txt,20,imbs_glcs,new_h8,5,0.3828,True
sigma-4,mglcs_10_200_4_3.txt,50,beam_search_glcs,new_h8,2,0.0065,True
sigma-4,mglcs_10_200_4_3.txt,50,imbs_glcs,new_h8,5,0.3799,True
sigma-4,mglcs_10_200_4_3.txt,100,beam_search_glcs,new_h8,2,0.0060,True
sigma-4,mglcs_10_200_4_3.txt,100,imbs_glcs,new_h8,2,0.0444,True
sigma-4,mglcs_10_200_4_3.txt,250,beam_search_glcs,new_h8,2,0.0060,True
sigma-4,mglcs_10_200_4_3.txt,250,imbs_glcs,new_h8,2,0.0431,True
sigma-4,mglcs_10_200_4_3.txt,500,beam_search_glcs,new_h8,2,0.0060,True
sigma-4,mglcs_10_200_4_3.txt,500,imbs_glcs,new_h8,2,0.0455,True
sigma-4,mglcs_10_200_4_3.txt,10000,beam_search_glcs,new_h8,2,0.0060,True
sigma-4,mglcs_10_200_4_4.txt,1,beam_search_glcs,new_h8,1,0.0053,True
sigma-4,mglcs_10_200_4_4.txt,1,imbs_glcs,new_h8,3,0.0320,True
sigma-4,mglcs_10_200_4_4.txt,5,beam_search_glcs,new_h8,2,0.0061,True
sigma-4,mglcs_10_200_4_4.txt,5,imbs_glcs,new_h8,7,0.1921,True
sigma-4,mglcs_10_200_4_4.txt,10,beam_search_glcs,new_h8,2,0.0060,True
sigma-4,mglcs_10_200_4_4.txt,10,imbs_glcs,new_h8,3,0.3712,True
sigma-4,mglcs_10_200_4_4.txt,20,beam_search_glcs,new_h8,2,0.0054,True
sigma-4,mglcs_10_200_4_4.txt,20,imbs_glcs,new_h8,3,0.3818,True
sigma-4,mglcs_10_200_4_4.txt,50,beam_search_glcs,new_h8,2,0.0060,True
sigma-4,mglcs_10_200_4_4.txt,50,imbs_glcs,new_h8,3,0.3820,True
sigma-4,mglcs_10_200_4_4.txt,100,beam_search_glcs,new_h8,2,0.0064,True
sigma-4,mglcs_10_200_4_4.txt,100,imbs_glcs,new_h8,3,0.0453,True
sigma-4,mglcs_10_200_4_4.txt,250,beam_search_glcs,new_h8,2,0.0065,True
sigma-4,mglcs_10_200_4_4.txt,250,imbs_glcs,new_h8,3,0.0451,True
sigma-4,mglcs_10_200_4_4.txt,500,beam_search_glcs,new_h8,2,0.0065,True
sigma-4,mglcs_10_200_4_4.txt,500,imbs_glcs,new_h8,3,0.0438,True
sigma-4,mglcs_10_200_4_4.txt,10000,beam_search_glcs,new_h8,2,0.0060,True
sigma-4,mglcs_10_200_4_5.txt,1,beam_search_glcs,new_h8,2,0.0070,True
sigma-4,mglcs_10_200_4_5.txt,1,imbs_glcs,new_h8,3,0.0281,True
sigma-4,mglcs_10_200_4_5.txt,5,beam_search_glcs,new_h8,4,0.0063,True
sigma-4,mglcs_10_200_4_5.txt,5,imbs_glcs,new_h8,4,0.1916,True
sigma-4,mglcs_10_200_4_5.txt,10,beam_search_glcs,new_h8,4,0.0064,True
sigma-4,mglcs_10_200_4_5.txt,10,imbs_glcs,new_h8,4,0.3865,True
sigma-4,mglcs_10_200_4_5.txt,20,beam_search_glcs,new_h8,4,0.0060,True
sigma-4,mglcs_10_200_4_5.txt,20,imbs_glcs,new_h8,4,0.3852,True
sigma-4,mglcs_10_200_4_5.txt,50,beam_search_glcs,new_h8,4,0.0060,True
sigma-4,mglcs_10_200_4_5.txt,50,imbs_glcs,new_h8,4,0.3823,True
sigma-4,mglcs_10_200_4_5.txt,100,beam_search_glcs,new_h8,4,0.0070,True
sigma-4,mglcs_10_200_4_5.txt,100,imbs_glcs,new_h8,4,0.0471,True
sigma-4,mglcs_10_200_4_5.txt,250,beam_search_glcs,new_h8,4,0.0070,True
sigma-4,mglcs_10_200_4_5.txt,250,imbs_glcs,new_h8,4,0.0453,True
sigma-4,mglcs_10_200_4_5.txt,500,beam_search_glcs,new_h8,4,0.0060,True
sigma-4,mglcs_10_200_4_5.txt,500,imbs_glcs,new_h8,4,0.0468,True
sigma-4,mglcs_10_200_4_5.txt,10000,beam_search_glcs,new_h8,4,0.0060,True
sigma-4,mglcs_10_200_4_6.txt,1,beam_search_glcs,new_h8,1,0.0060,True
sigma-4,mglcs_10_200_4_6.txt,1,imbs_glcs,new_h8,3,0.0296,True
sigma-4,mglcs_10_200_4_6.txt,5,beam_search_glcs,new_h8,1,0.0060,True
sigma-4,mglcs_10_200_4_6.txt,5,imbs_glcs,new_h8,4,0.1936,True
sigma-4,mglcs_10_200_4_6.txt,10,beam_search_glcs,new_h8,1,0.0070,True
sigma-4,mglcs_10_200_4_6.txt,10,imbs_glcs,new_h8,4,0.4024,True
sigma-4,mglcs_10_200_4_6.txt,20,beam_search_glcs,new_h8,1,0.0060,True
sigma-4,mglcs_10_200_4_6.txt,20,imbs_glcs,new_h8,4,0.3867,True
sigma-4,mglcs_10_200_4_6.txt,50,beam_search_glcs,new_h8,1,0.0061,True
sigma-4,mglcs_10_200_4_6.txt,50,imbs_glcs,new_h8,4,0.3852,True
sigma-4,mglcs_10_200_4_6.txt,100,beam_search_glcs,new_h8,1,0.0060,True
sigma-4,mglcs_10_200_4_6.txt,100,imbs_glcs,new_h8,3,0.0448,True
sigma-4,mglcs_10_200_4_6.txt,250,beam_search_glcs,new_h8,1,0.0070,True
sigma-4,mglcs_10_200_4_6.txt,250,imbs_glcs,new_h8,3,0.0471,True
sigma-4,mglcs_10_200_4_6.txt,500,beam_search_glcs,new_h8,1,0.0065,True
sigma-4,mglcs_10_200_4_6.txt,500,imbs_glcs,new_h8,3,0.0466,True
sigma-4,mglcs_10_200_4_6.txt,10000,beam_search_glcs,new_h8,1,0.0070,True
sigma-4,mglcs_10_200_4_7.txt,1,beam_search_glcs,new_h8,1,0.0050,True
sigma-4,mglcs_10_200_4_7.txt,1,imbs_glcs,new_h8,4,0.0276,True
sigma-4,mglcs_10_200_4_7.txt,5,beam_search_glcs,new_h8,1,0.0062,True
sigma-4,mglcs_10_200_4_7.txt,5,imbs_glcs,new_h8,2,0.1833,True
sigma-4,mglcs_10_200_4_7.txt,10,beam_search_glcs,new_h8,1,0.0060,True
sigma-4,mglcs_10_200_4_7.txt,10,imbs_glcs,new_h8,3,0.3703,True
sigma-4,mglcs_10_200_4_7.txt,20,beam_search_glcs,new_h8,1,0.0060,True
sigma-4,mglcs_10_200_4_7.txt,20,imbs_glcs,new_h8,3,0.3649,True
sigma-4,mglcs_10_200_4_7.txt,50,beam_search_glcs,new_h8,1,0.0144,True
sigma-4,mglcs_10_200_4_7.txt,50,imbs_glcs,new_h8,3,0.3633,True
sigma-4,mglcs_10_200_4_7.txt,100,beam_search_glcs,new_h8,1,0.0058,True
sigma-4,mglcs_10_200_4_7.txt,100,imbs_glcs,new_h8,3,0.0444,True
sigma-4,mglcs_10_200_4_7.txt,250,beam_search_glcs,new_h8,1,0.0067,True
sigma-4,mglcs_10_200_4_7.txt,250,imbs_glcs,new_h8,3,0.0358,True
