sigma,filename,beam_width,heuristic,length,time_s,feasible
sigma-4,mglcs_10_100_4_9.txt,100,h2,3,0.0062,True
sigma-4,mglcs_10_100_4_9.txt,100,h5,3,0.0101,True
sigma-4,mglcs_10_100_4_9.txt,100,h8,3,0.0190,True
sigma-4,mglcs_10_200_4_0.txt,100,h2,6,0.0186,True
sigma-4,mglcs_10_200_4_0.txt,100,h5,6,0.0292,True
sigma-4,mglcs_10_200_4_0.txt,100,h8,3,0.1360,True
sigma-4,mglcs_10_200_4_1.txt,100,h2,4,0.0223,True
sigma-4,mglcs_10_200_4_1.txt,100,h5,3,0.0320,True
sigma-4,mglcs_10_200_4_1.txt,100,h8,3,0.1482,True
sigma-4,mglcs_10_200_4_2.txt,100,h2,3,0.0206,True
sigma-4,mglcs_10_200_4_2.txt,100,h5,3,0.0274,True
sigma-4,mglcs_10_200_4_2.txt,100,h8,3,0.1716,True
sigma-4,mglcs_10_200_4_3.txt,100,h2,3,0.0208,True
sigma-4,mglcs_10_200_4_3.txt,100,h5,4,0.0272,True
sigma-4,mglcs_10_200_4_3.txt,100,h8,3,0.1427,True
sigma-4,mglcs_10_200_4_4.txt,100,h2,3,0.0195,True
sigma-4,mglcs_10_200_4_4.txt,100,h5,3,0.0296,True
sigma-4,mglcs_10_200_4_4.txt,100,h8,3,0.1209,True
sigma-4,mglcs_10_200_4_5.txt,100,h2,4,0.0215,True
sigma-4,mglcs_10_200_4_5.txt,100,h5,4,0.0315,True
sigma-4,mglcs_10_200_4_5.txt,100,h8,4,0.1280,True
sigma-4,mglcs_10_200_4_6.txt,100,h2,6,0.0222,True
sigma-4,mglcs_10_200_4_6.txt,100,h5,3,0.0299,True
sigma-4,mglcs_10_200_4_6.txt,100,h8,3,0.1271,True
sigma-4,mglcs_10_200_4_7.txt,100,h2,3,0.0209,True
sigma-4,mglcs_10_200_4_7.txt,100,h5,3,0.0373,True
sigma-4,mglcs_10_200_4_7.txt,100,h8,3,0.1382,True
sigma-4,mglcs_10_200_4_8.txt,100,h2,4,0.0205,True
sigma-4,mglcs_10_200_4_8.txt,100,h5,4,0.0306,True
sigma-4,mglcs_10_200_4_8.txt,100,h8,4,0.1283,True
sigma-4,mglcs_10_200_4_9.txt,100,h2,4,0.0202,True
sigma-4,mglcs_10_200_4_9.txt,100,h5,4,0.0374,True
sigma-4,mglcs_10_200_4_9.txt,100,h8,4,0.1411,True
sigma-4,mglcs_10_50_4_0.txt,100,h2,5,0.0017,True
sigma-4,mglcs_10_50_4_0.txt,100,h5,5,0.0042,True
sigma-4,mglcs_10_50_4_0.txt,100,h8,5,0.0039,True
sigma-4,mglcs_10_50_4_1.txt,100,h2,2,0.0029,True
sigma-4,mglcs_10_50_4_1.txt,100,h5,2,0.0042,True
sigma-4,mglcs_10_50_4_1.txt,100,h8,2,0.0052,True
sigma-4,mglcs_10_50_4_2.txt,100,h2,4,0.0021,True
sigma-4,mglcs_10_50_4_2.txt,100,h5,4,0.0022,True
sigma-4,mglcs_10_50_4_2.txt,100,h8,4,0.0056,True
sigma-4,mglcs_10_50_4_3.txt,100,h2,3,0.0030,True
sigma-4,mglcs_10_50_4_3.txt,100,h5,3,0.0043,True
sigma-4,mglcs_10_50_4_3.txt,100,h8,3,0.0057,True
sigma-4,mglcs_10_50_4_4.txt,100,h2,3,0.0024,True
sigma-4,mglcs_10_50_4_4.txt,100,h5,3,0.0039,True
sigma-4,mglcs_10_50_4_4.txt,100,h8,2,0.0036,True
sigma-4,mglcs_10_50_4_5.txt,100,h2,2,0.0031,True
sigma-4,mglcs_10_50_4_5.txt,100,h5,2,0.0026,True
sigma-4,mglcs_10_50_4_5.txt,100,h8,2,0.0320,True
sigma-4,mglcs_10_50_4_6.txt,100,h2,2,0.0022,True
sigma-4,mglcs_10_50_4_6.txt,100,h5,2,0.0083,True
sigma-4,mglcs_10_50_4_6.txt,100,h8,2,0.0059,True
sigma-4,mglcs_10_50_4_7.txt,100,h2,2,0.0023,True
sigma-4,mglcs_10_50_4_7.txt,100,h5,2,0.0035,True
sigma-4,mglcs_10_50_4_7.txt,100,h8,2,0.0046,True
sigma-4,mglcs_10_50_4_8.txt,100,h2,2,0.0030,True
sigma-4,mglcs_10_50_4_8.txt,100,h5,2,0.0033,True
sigma-4,mglcs_10_50_4_8.txt,100,h8,2,0.0050,True
sigma-4,mglcs_10_50_4_9.txt,100,h2,4,0.0020,True
sigma-4,mglcs_10_50_4_9.txt,100,h5,4,0.0031,True
sigma-4,mglcs_10_50_4_9.txt,100,h8,4,0.0036,True
sigma-4,mglcs_2_100_4_0.txt,100,h2,61,0.0975,True
sigma-4,mglcs_2_100_4_0.txt,100,h5,61,0.1737,True
sigma-4,mglcs_2_100_4_0.txt,100,h8,43,0.0771,True
sigma-4,mglcs_2_100_4_1.txt,100,h2,61,0.0930,True
sigma-4,mglcs_2_100_4_1.txt,100,h5,60,0.1684,True
sigma-4,mglcs_2_100_4_1.txt,100,h8,44,0.0705,True
sigma-4,mglcs_2_100_4_2.txt,100,h2,61,0.0968,True
sigma-4,mglcs_2_100_4_2.txt,100,h5,64,0.1823,True
sigma-4,mglcs_2_100_4_2.txt,100,h8,43,0.0745,True
sigma-4,mglcs_2_100_4_3.txt,100,h2,61,0.0849,True
sigma-4,mglcs_2_100_4_3.txt,100,h5,61,0.1441,True
sigma-4,mglcs_2_100_4_3.txt,100,h8,49,0.0725,True
sigma-4,mglcs_2_100_4_4.txt,100,h2,59,0.0907,True
sigma-4,mglcs_2_100_4_4.txt,100,h5,62,0.1462,True
sigma-4,mglcs_2_100_4_4.txt,100,h8,41,0.0794,True
sigma-4,mglcs_2_100_4_5.txt,100,h2,60,0.0821,True
sigma-4,mglcs_2_100_4_5.txt,100,h5,60,0.1721,True
sigma-4,mglcs_2_100_4_5.txt,100,h8,31,0.0615,True
sigma-4,mglcs_2_100_4_6.txt,100,h2,60,0.0935,True
sigma-4,mglcs_2_100_4_6.txt,100,h5,60,0.1371,True
sigma-4,mglcs_2_100_4_6.txt,100,h8,39,0.0637,True
sigma-4,mglcs_2_100_4_7.txt,100,h2,58,0.0886,True
sigma-4,mglcs_2_100_4_7.txt,100,h5,62,0.1869,True
sigma-4,mglcs_2_100_4_7.txt,100,h8,43,0.0736,True
sigma-4,mglcs_2_100_4_8.txt,100,h2,57,0.0835,True
sigma-4,mglcs_2_100_4_8.txt,100,h5,62,0.1457,True
sigma-4,mglcs_2_100_4_8.txt,100,h8,44,0.0772,True
sigma-4,mglcs_2_100_4_9.txt,100,h2,61,0.0954,True
sigma-4,mglcs_2_100_4_9.txt,100,h5,62,0.1551,True
sigma-4,mglcs_2_100_4_9.txt,100,h8,44,0.0685,True
sigma-4,mglcs_2_200_4_0.txt,100,h2,117,0.2389,True
sigma-4,mglcs_2_200_4_0.txt,100,h5,114,0.4238,True
sigma-4,mglcs_2_200_4_0.txt,100,h8,94,0.2268,True
sigma-4,mglcs_2_200_4_1.txt,100,h2,119,0.2621,True
sigma-4,mglcs_2_200_4_1.txt,100,h5,116,0.4445,True
sigma-4,mglcs_2_200_4_1.txt,100,h8,95,0.2303,True
sigma-4,mglcs_2_200_4_2.txt,100,h2,121,0.2947,True
sigma-4,mglcs_2_200_4_2.txt,100,h5,123,0.4675,True
sigma-4,mglcs_2_200_4_2.txt,100,h8,102,0.2361,True
sigma-4,mglcs_2_200_4_3.txt,100,h2,117,0.2556,True
sigma-4,mglcs_2_200_4_3.txt,100,h5,119,0.4284,True
sigma-4,mglcs_2_200_4_3.txt,100,h8,107,0.2630,True
sigma-4,mglcs_2_200_4_4.txt,100,h2,124,0.2647,True
sigma-4,mglcs_2_200_4_4.txt,100,h5,83,0.3838,True
sigma-4,mglcs_2_200_4_4.txt,100,h8,69,0.1926,True
sigma-4,mglcs_2_200_4_5.txt,100,h2,51,0.2000,True
sigma-4,mglcs_2_200_4_5.txt,100,h5,77,0.4504,True
sigma-4,mglcs_2_200_4_5.txt,100,h8,63,0.2266,True
sigma-4,mglcs_2_200_4_6.txt,100,h2,86,0.2210,True
sigma-4,mglcs_2_200_4_6.txt,100,h5,93,0.4379,True
sigma-4,mglcs_2_200_4_6.txt,100,h8,96,0.2231,True
sigma-4,mglcs_2_200_4_7.txt,100,h2,121,0.3025,True
sigma-4,mglcs_2_200_4_7.txt,100,h5,120,0.4864,True
sigma-4,mglcs_2_200_4_7.txt,100,h8,106,0.3168,True
sigma-4,mglcs_2_200_4_8.txt,100,h2,110,0.2746,True
sigma-4,mglcs_2_200_4_8.txt,100,h5,129,0.4992,True
sigma-4,mglcs_2_200_4_8.txt,100,h8,79,0.1942,True
sigma-4,mglcs_2_200_4_9.txt,100,h2,76,0.2295,True
sigma-4,mglcs_2_200_4_9.txt,100,h5,104,0.3874,True
sigma-4,mglcs_2_200_4_9.txt,100,h8,93,0.2416,True
sigma-4,mglcs_2_50_4_0.txt,100,h2,29,0.0262,True
sigma-4,mglcs_2_50_4_0.txt,100,h5,29,0.0464,True
sigma-4,mglcs_2_50_4_0.txt,100,h8,20,0.0155,True
sigma-4,mglcs_2_50_4_1.txt,100,h2,31,0.0351,True
sigma-4,mglcs_2_50_4_1.txt,100,h5,31,0.0630,True
sigma-4,mglcs_2_50_4_1.txt,100,h8,22,0.0224,True
sigma-4,mglcs_2_50_4_2.txt,100,h2,31,0.0314,True
sigma-4,mglcs_2_50_4_2.txt,100,h5,31,0.0595,True
sigma-4,mglcs_2_50_4_2.txt,100,h8,20,0.0143,True
sigma-4,mglcs_2_50_4_3.txt,100,h2,30,0.0477,True
sigma-4,mglcs_2_50_4_3.txt,100,h5,30,0.0584,True
sigma-4,mglcs_2_50_4_3.txt,100,h8,22,0.0189,True
sigma-4,mglcs_2_50_4_4.txt,100,h2,32,0.0226,True
sigma-4,mglcs_2_50_4_4.txt,100,h5,32,0.0462,True
sigma-4,mglcs_2_50_4_4.txt,100,h8,21,0.0165,True
sigma-4,mglcs_2_50_4_5.txt,100,h2,28,0.0323,True
sigma-4,mglcs_2_50_4_5.txt,100,h5,30,0.0774,True
sigma-4,mglcs_2_50_4_5.txt,100,h8,23,0.0289,True
sigma-4,mglcs_2_50_4_6.txt,100,h2,30,0.0322,True
sigma-4,mglcs_2_50_4_6.txt,100,h5,30,0.0525,True
sigma-4,mglcs_2_50_4_6.txt,100,h8,26,0.0271,True
sigma-4,mglcs_2_50_4_7.txt,100,h2,30,0.0129,True
sigma-4,mglcs_2_50_4_7.txt,100,h5,30,0.0231,True
sigma-4,mglcs_2_50_4_7.txt,100,h8,20,0.0174,True
sigma-4,mglcs_2_50_4_8.txt,100,h2,30,0.0270,True
sigma-4,mglcs_2_50_4_8.txt,100,h5,30,0.0475,True
sigma-4,mglcs_2_50_4_8.txt,100,h8,24,0.0225,True
sigma-4,mglcs_2_50_4_9.txt,100,h2,28,0.0120,True
sigma-4,mglcs_2_50_4_9.txt,100,h5,28,0.0212,True
sigma-4,mglcs_2_50_4_9.txt,100,h8,27,0.0127,True
sigma-4,mglcs_3_100_4_0.txt,100,h2,19,0.0075,True
sigma-4,mglcs_3_100_4_0.txt,100,h5,19,0.0139,True
sigma-4,mglcs_3_100_4_0.txt,100,h8,19,0.0129,True
sigma-4,mglcs_3_100_4_1.txt,100,h2,44,0.0335,True
sigma-4,mglcs_3_100_4_1.txt,100,h5,44,0.0674,True
sigma-4,mglcs_3_100_4_1.txt,100,h8,39,0.0375,True
sigma-4,mglcs_3_100_4_2.txt,100,h2,47,0.0689,True
sigma-4,mglcs_3_100_4_2.txt,100,h5,30,0.0964,True
sigma-4,mglcs_3_100_4_2.txt,100,h8,36,0.0618,True
sigma-4,mglcs_3_100_4_3.txt,100,h2,27,0.0496,True
sigma-4,mglcs_3_100_4_3.txt,100,h5,27,0.0734,True
sigma-4,mglcs_3_100_4_3.txt,100,h8,24,0.0475,True
sigma-4,mglcs_3_100_4_4.txt,100,h2,43,0.0456,True
sigma-4,mglcs_3_100_4_4.txt,100,h5,43,0.0822,True
sigma-4,mglcs_3_100_4_4.txt,100,h8,40,0.0454,True
sigma-4,mglcs_3_100_4_5.txt,100,h2,49,0.0801,True
sigma-4,mglcs_3_100_4_5.txt,100,h5,50,0.1559,True
sigma-4,mglcs_3_100_4_5.txt,100,h8,44,0.0690,True
sigma-4,mglcs_3_100_4_6.txt,100,h2,44,0.0699,True
sigma-4,mglcs_3_100_4_6.txt,100,h5,47,0.1350,True
sigma-4,mglcs_3_100_4_6.txt,100,h8,31,0.0579,True
sigma-4,mglcs_3_100_4_7.txt,100,h2,24,0.0253,True
sigma-4,mglcs_3_100_4_7.txt,100,h5,24,0.0605,True
sigma-4,mglcs_3_100_4_7.txt,100,h8,23,0.0310,True
sigma-4,mglcs_3_100_4_8.txt,100,h2,30,0.0591,True
sigma-4,mglcs_3_100_4_8.txt,100,h5,30,0.1051,True
sigma-4,mglcs_3_100_4_8.txt,100,h8,33,0.0493,True
sigma-4,mglcs_3_100_4_9.txt,100,h2,29,0.0604,True
sigma-4,mglcs_3_100_4_9.txt,100,h5,29,0.1163,True
sigma-4,mglcs_3_100_4_9.txt,100,h8,23,0.0564,True
sigma-4,mglcs_3_200_4_0.txt,100,h2,84,0.2000,True
sigma-4,mglcs_3_200_4_0.txt,100,h5,85,0.3953,True
sigma-4,mglcs_3_200_4_0.txt,100,h8,81,0.2101,True
sigma-4,mglcs_3_200_4_1.txt,100,h2,58,0.2339,True
sigma-4,mglcs_3_200_4_1.txt,100,h5,93,0.4335,True
sigma-4,mglcs_3_200_4_1.txt,100,h8,78,0.2711,True
sigma-4,mglcs_3_200_4_2.txt,100,h2,94,0.2502,True
sigma-4,mglcs_3_200_4_2.txt,100,h5,98,0.4402,True
sigma-4,mglcs_3_200_4_2.txt,100,h8,86,0.2521,True
sigma-4,mglcs_3_200_4_3.txt,100,h2,61,0.2068,True
sigma-4,mglcs_3_200_4_3.txt,100,h5,90,0.4645,True
sigma-4,mglcs_3_200_4_3.txt,100,h8,85,0.2888,True
sigma-4,mglcs_3_200_4_4.txt,100,h2,93,0.2256,True
sigma-4,mglcs_3_200_4_4.txt,100,h5,98,0.4917,True
sigma-4,mglcs_3_200_4_4.txt,100,h8,48,0.2038,True
sigma-4,mglcs_3_200_4_5.txt,100,h2,46,0.2134,True
sigma-4,mglcs_3_200_4_5.txt,100,h5,46,0.3671,True
sigma-4,mglcs_3_200_4_5.txt,100,h8,47,0.1856,True
sigma-4,mglcs_3_200_4_6.txt,100,h2,38,0.1642,True
sigma-4,mglcs_3_200_4_6.txt,100,h5,41,0.2439,True
sigma-4,mglcs_3_200_4_6.txt,100,h8,40,0.1503,True
sigma-4,mglcs_3_200_4_7.txt,100,h2,99,0.2535,True
sigma-4,mglcs_3_200_4_7.txt,100,h5,99,0.4423,True
sigma-4,mglcs_3_200_4_7.txt,100,h8,56,0.1912,True
sigma-4,mglcs_3_200_4_8.txt,100,h2,97,0.2578,True
sigma-4,mglcs_3_200_4_8.txt,100,h5,47,0.3750,True
sigma-4,mglcs_3_200_4_8.txt,100,h8,39,0.1868,True
sigma-4,mglcs_3_200_4_9.txt,100,h2,60,0.1594,True
sigma-4,mglcs_3_200_4_9.txt,100,h5,65,0.3400,True
sigma-4,mglcs_3_200_4_9.txt,100,h8,53,0.2173,True
sigma-4,mglcs_3_50_4_0.txt,100,h2,23,0.0187,True
sigma-4,mglcs_3_50_4_0.txt,100,h5,23,0.0415,True
sigma-4,mglcs_3_50_4_0.txt,100,h8,20,0.0188,True
sigma-4,mglcs_3_50_4_1.txt,100,h2,24,0.0253,True
sigma-4,mglcs_3_50_4_1.txt,100,h5,24,0.0444,True
sigma-4,mglcs_3_50_4_1.txt,100,h8,16,0.0161,True
sigma-4,mglcs_3_50_4_2.txt,100,h2,12,0.0043,True
sigma-4,mglcs_3_50_4_2.txt,100,h5,12,0.0103,True
sigma-4,mglcs_3_50_4_2.txt,100,h8,12,0.0055,True
sigma-4,mglcs_3_50_4_3.txt,100,h2,23,0.0165,True
sigma-4,mglcs_3_50_4_3.txt,100,h5,23,0.0263,True
sigma-4,mglcs_3_50_4_3.txt,100,h8,23,0.0171,True
sigma-4,mglcs_3_50_4_4.txt,100,h2,22,0.0172,True
sigma-4,mglcs_3_50_4_4.txt,100,h5,22,0.0328,True
sigma-4,mglcs_3_50_4_4.txt,100,h8,19,0.0274,True
sigma-4,mglcs_3_50_4_5.txt,100,h2,20,0.0080,True
sigma-4,mglcs_3_50_4_5.txt,100,h5,20,0.0120,True
sigma-4,mglcs_3_50_4_5.txt,100,h8,20,0.0085,True
sigma-4,mglcs_3_50_4_6.txt,100,h2,25,0.0341,True
sigma-4,mglcs_3_50_4_6.txt,100,h5,25,0.0587,True
sigma-4,mglcs_3_50_4_6.txt,100,h8,19,0.0330,True
sigma-4,mglcs_3_50_4_7.txt,100,h2,21,0.0200,True
sigma-4,mglcs_3_50_4_7.txt,100,h5,21,0.0392,True
sigma-4,mglcs_3_50_4_7.txt,100,h8,17,0.0050,True
sigma-4,mglcs_3_50_4_8.txt,100,h2,24,0.0332,True
sigma-4,mglcs_3_50_4_8.txt,100,h5,24,0.0323,True
sigma-4,mglcs_3_50_4_8.txt,100,h8,20,0.0152,True
sigma-4,mglcs_3_50_4_9.txt,100,h2,23,0.0187,True
sigma-4,mglcs_3_50_4_9.txt,100,h5,23,0.0407,True
sigma-4,mglcs_3_50_4_9.txt,100,h8,22,0.0189,True
sigma-4,mglcs_5_100_4_0.txt,100,h2,13,0.0055,True
sigma-4,mglcs_5_100_4_0.txt,100,h5,13,0.0060,True
sigma-4,mglcs_5_100_4_0.txt,100,h8,13,0.0117,True
sigma-4,mglcs_5_100_4_1.txt,100,h2,8,0.0027,True
sigma-4,mglcs_5_100_4_1.txt,100,h5,8,0.0055,True
sigma-4,mglcs_5_100_4_1.txt,100,h8,8,0.0131,True
sigma-4,mglcs_5_100_4_2.txt,100,h2,8,0.0036,True
sigma-4,mglcs_5_100_4_2.txt,100,h5,4,0.0069,True
sigma-4,mglcs_5_100_4_2.txt,100,h8,8,0.0115,True
sigma-4,mglcs_5_100_4_3.txt,100,h2,9,0.0056,True
sigma-4,mglcs_5_100_4_3.txt,100,h5,9,0.0090,True
sigma-4,mglcs_5_100_4_3.txt,100,h8,9,0.0108,True
sigma-4,mglcs_5_100_4_4.txt,100,h2,9,0.0052,True
sigma-4,mglcs_5_100_4_4.txt,100,h5,9,0.0059,True
sigma-4,mglcs_5_100_4_4.txt,100,h8,9,0.0144,True
sigma-4,mglcs_5_100_4_5.txt,100,h2,12,0.0081,True
sigma-4,mglcs_5_100_4_5.txt,100,h5,12,0.0118,True
sigma-4,mglcs_5_100_4_5.txt,100,h8,12,0.0155,True
sigma-4,mglcs_5_100_4_6.txt,100,h2,16,0.0103,True
sigma-4,mglcs_5_100_4_6.txt,100,h5,16,0.0139,True
sigma-4,mglcs_5_100_4_6.txt,100,h8,16,0.0149,True
sigma-4,mglcs_5_100_4_7.txt,100,h2,18,0.0044,True
sigma-4,mglcs_5_100_4_7.txt,100,h5,18,0.0081,True
sigma-4,mglcs_5_100_4_7.txt,100,h8,18,0.0087,True
sigma-4,mglcs_5_100_4_8.txt,100,h2,19,0.0078,True
sigma-4,mglcs_5_100_4_8.txt,100,h5,19,0.0108,True
sigma-4,mglcs_5_100_4_8.txt,100,h8,19,0.0089,True
sigma-4,mglcs_5_100_4_9.txt,100,h2,13,0.0079,True
sigma-4,mglcs_5_100_4_9.txt,100,h5,13,0.0097,True
sigma-4,mglcs_5_100_4_9.txt,100,h8,13,0.0097,True
sigma-4,mglcs_5_200_4_0.txt,100,h2,22,0.0232,True
sigma-4,mglcs_5_200_4_0.txt,100,h5,21,0.0399,True
sigma-4,mglcs_5_200_4_0.txt,100,h8,21,0.0682,True
sigma-4,mglcs_5_200_4_1.txt,100,h2,15,0.0135,True
sigma-4,mglcs_5_200_4_1.txt,100,h5,10,0.0229,True
sigma-4,mglcs_5_200_4_1.txt,100,h8,9,0.0982,True
sigma-4,mglcs_5_200_4_2.txt,100,h2,21,0.0130,True
sigma-4,mglcs_5_200_4_2.txt,100,h5,21,0.0237,True
sigma-4,mglcs_5_200_4_2.txt,100,h8,21,0.0441,True
sigma-4,mglcs_5_200_4_3.txt,100,h2,17,0.0156,True
sigma-4,mglcs_5_200_4_3.txt,100,h5,17,0.0157,True
sigma-4,mglcs_5_200_4_3.txt,100,h8,17,0.0533,True
sigma-4,mglcs_5_200_4_4.txt,100,h2,20,0.0519,True
sigma-4,mglcs_5_200_4_4.txt,100,h5,20,0.0882,True
sigma-4,mglcs_5_200_4_4.txt,100,h8,20,0.0852,True
sigma-4,mglcs_5_200_4_5.txt,100,h2,15,0.0187,True
sigma-4,mglcs_5_200_4_5.txt,100,h5,15,0.0315,True
sigma-4,mglcs_5_200_4_5.txt,100,h8,15,0.0638,True
sigma-4,mglcs_5_200_4_6.txt,100,h2,16,0.0161,True
sigma-4,mglcs_5_200_4_6.txt,100,h5,14,0.0256,True
sigma-4,mglcs_5_200_4_6.txt,100,h8,16,0.0478,True
sigma-4,mglcs_5_200_4_7.txt,100,h2,18,0.0207,True
sigma-4,mglcs_5_200_4_7.txt,100,h5,18,0.0184,True
sigma-4,mglcs_5_200_4_7.txt,100,h8,12,0.0539,True
sigma-4,mglcs_5_200_4_8.txt,100,h2,9,0.0185,True
sigma-4,mglcs_5_200_4_8.txt,100,h5,9,0.0206,True
sigma-4,mglcs_5_200_4_8.txt,100,h8,9,0.0439,True
sigma-4,mglcs_5_200_4_9.txt,100,h2,16,0.0110,True
sigma-4,mglcs_5_200_4_9.txt,100,h5,13,0.0197,True
sigma-4,mglcs_5_200_4_9.txt,100,h8,12,0.0549,True
sigma-4,mglcs_5_50_4_0.txt,100,h2,11,0.0040,True
sigma-4,mglcs_5_50_4_0.txt,100,h5,11,0.0040,True
sigma-4,mglcs_5_50_4_0.txt,100,h8,11,0.0020,True
sigma-4,mglcs_5_50_4_1.txt,100,h2,15,0.0060,True
sigma-4,mglcs_5_50_4_1.txt,100,h5,15,0.0120,True
sigma-4,mglcs_5_50_4_1.txt,100,h8,15,0.0084,True
sigma-4,mglcs_5_50_4_2.txt,100,h2,10,0.0046,True
sigma-4,mglcs_5_50_4_2.txt,100,h5,10,0.0053,True
sigma-4,mglcs_5_50_4_2.txt,100,h8,10,0.0054,True
sigma-4,mglcs_5_50_4_3.txt,100,h2,8,0.0023,True
sigma-4,mglcs_5_50_4_3.txt,100,h5,8,0.0034,True
sigma-4,mglcs_5_50_4_3.txt,100,h8,8,0.0030,True
sigma-4,mglcs_5_50_4_4.txt,100,h2,17,0.0077,True
sigma-4,mglcs_5_50_4_4.txt,100,h5,17,0.0127,True
sigma-4,mglcs_5_50_4_4.txt,100,h8,17,0.0087,True
sigma-4,mglcs_5_50_4_5.txt,100,h2,10,0.0017,True
sigma-4,mglcs_5_50_4_5.txt,100,h5,10,0.0022,True
sigma-4,mglcs_5_50_4_5.txt,100,h8,10,0.0021,True
sigma-4,mglcs_5_50_4_6.txt,100,h2,10,0.0015,True
sigma-4,mglcs_5_50_4_6.txt,100,h5,10,0.0033,True
sigma-4,mglcs_5_50_4_6.txt,100,h8,5,0.0033,True
sigma-4,mglcs_5_50_4_7.txt,100,h2,5,0.0016,True
sigma-4,mglcs_5_50_4_7.txt,100,h5,5,0.0021,True
sigma-4,mglcs_5_50_4_7.txt,100,h8,5,0.0032,True
sigma-4,mglcs_5_50_4_8.txt,100,h2,7,0.0022,True
sigma-4,mglcs_5_50_4_8.txt,100,h5,7,0.0020,True
sigma-4,mglcs_5_50_4_8.txt,100,h8,7,0.0028,True
sigma-4,mglcs_5_50_4_9.txt,100,h2,9,0.0033,True
sigma-4,mglcs_5_50_4_9.txt,100,h5,9,0.0054,True
sigma-4,mglcs_5_50_4_9.txt,100,h8,9,0.0047,True
