sigma,filename,beam_width,heuristic,length,time_s,feasible
sigma-2,mglcs_5_100_2_6.txt,500,h6,13,0.0047,True
sigma-2,mglcs_5_100_2_6.txt,500,h7,13,0.0040,True
sigma-2,mglcs_5_100_2_6.txt,500,h8,13,0.0145,True
sigma-2,mglcs_5_100_2_7.txt,500,h1,15,0.0054,True
sigma-2,mglcs_5_100_2_7.txt,500,h2,15,0.0049,True
sigma-2,mglcs_5_100_2_7.txt,500,h3,15,0.0048,True
sigma-2,mglcs_5_100_2_7.txt,500,h4,15,0.0050,True
sigma-2,mglcs_5_100_2_7.txt,500,h5,10,0.0061,True
sigma-2,mglcs_5_100_2_7.txt,500,h6,15,0.0049,True
sigma-2,mglcs_5_100_2_7.txt,500,h7,15,0.0049,True
sigma-2,mglcs_5_100_2_7.txt,500,h8,15,0.0226,True
sigma-2,mglcs_5_100_2_8.txt,500,h1,11,0.0061,True
sigma-2,mglcs_5_100_2_8.txt,500,h2,12,0.0052,True
sigma-2,mglcs_5_100_2_8.txt,500,h3,9,0.0057,True
sigma-2,mglcs_5_100_2_8.txt,500,h4,11,0.0063,True
sigma-2,mglcs_5_100_2_8.txt,500,h5,11,0.0092,True
sigma-2,mglcs_5_100_2_8.txt,500,h6,9,0.0061,True
sigma-2,mglcs_5_100_2_8.txt,500,h7,12,0.0056,True
sigma-2,mglcs_5_100_2_8.txt,500,h8,12,0.0263,True
sigma-2,mglcs_5_100_2_9.txt,500,h1,13,0.0043,True
sigma-2,mglcs_5_100_2_9.txt,500,h2,14,0.0057,True
sigma-2,mglcs_5_100_2_9.txt,500,h3,13,0.0046,True
sigma-2,mglcs_5_100_2_9.txt,500,h4,13,0.0045,True
sigma-2,mglcs_5_100_2_9.txt,500,h5,14,0.0086,True
sigma-2,mglcs_5_100_2_9.txt,500,h6,13,0.0055,True
sigma-2,mglcs_5_100_2_9.txt,500,h7,14,0.0059,True
sigma-2,mglcs_5_100_2_9.txt,500,h8,14,0.0249,True
sigma-2,mglcs_5_200_2_0.txt,500,h1,17,0.0193,True
sigma-2,mglcs_5_200_2_0.txt,500,h2,23,0.0158,True
sigma-2,mglcs_5_200_2_0.txt,500,h3,17,0.0176,True
sigma-2,mglcs_5_200_2_0.txt,500,h4,23,0.0159,True
sigma-2,mglcs_5_200_2_0.txt,500,h5,17,0.0247,True
sigma-2,mglcs_5_200_2_0.txt,500,h6,17,0.0164,True
sigma-2,mglcs_5_200_2_0.txt,500,h7,23,0.0159,True
sigma-2,mglcs_5_200_2_0.txt,500,h8,23,0.1140,True
sigma-2,mglcs_5_200_2_1.txt,500,h1,19,0.0168,True
sigma-2,mglcs_5_200_2_1.txt,500,h2,19,0.0172,True
sigma-2,mglcs_5_200_2_1.txt,500,h3,17,0.0191,True
sigma-2,mglcs_5_200_2_1.txt,500,h4,19,0.0196,True
sigma-2,mglcs_5_200_2_1.txt,500,h5,19,0.0288,True
sigma-2,mglcs_5_200_2_1.txt,500,h6,17,0.0185,True
sigma-2,mglcs_5_200_2_1.txt,500,h7,17,0.0156,True
sigma-2,mglcs_5_200_2_1.txt,500,h8,17,0.1171,True
sigma-2,mglcs_5_200_2_2.txt,500,h1,32,0.0306,True
sigma-2,mglcs_5_200_2_2.txt,500,h2,32,0.0298,True
sigma-2,mglcs_5_200_2_2.txt,500,h3,32,0.0299,True
sigma-2,mglcs_5_200_2_2.txt,500,h4,32,0.0330,True
sigma-2,mglcs_5_200_2_2.txt,500,h5,32,0.0432,True
sigma-2,mglcs_5_200_2_2.txt,500,h6,32,0.0305,True
sigma-2,mglcs_5_200_2_2.txt,500,h7,32,0.0326,True
sigma-2,mglcs_5_200_2_2.txt,500,h8,32,0.1261,True
sigma-2,mglcs_5_200_2_3.txt,500,h1,22,0.0386,True
sigma-2,mglcs_5_200_2_3.txt,500,h2,22,0.0415,True
sigma-2,mglcs_5_200_2_3.txt,500,h3,22,0.0387,True
sigma-2,mglcs_5_200_2_3.txt,500,h4,22,0.0398,True
sigma-2,mglcs_5_200_2_3.txt,500,h5,22,0.0552,True
sigma-2,mglcs_5_200_2_3.txt,500,h6,22,0.0445,True
sigma-2,mglcs_5_200_2_3.txt,500,h7,22,0.0432,True
sigma-2,mglcs_5_200_2_3.txt,500,h8,22,0.1079,True
sigma-2,mglcs_5_200_2_4.txt,500,h1,16,0.0157,True
sigma-2,mglcs_5_200_2_4.txt,500,h2,15,0.0192,True
sigma-2,mglcs_5_200_2_4.txt,500,h3,15,0.0162,True
sigma-2,mglcs_5_200_2_4.txt,500,h4,24,0.0220,True
sigma-2,mglcs_5_200_2_4.txt,500,h5,24,0.0324,True
sigma-2,mglcs_5_200_2_4.txt,500,h6,16,0.0152,True
sigma-2,mglcs_5_200_2_4.txt,500,h7,15,0.0191,True
sigma-2,mglcs_5_200_2_4.txt,500,h8,16,0.1029,True
sigma-2,mglcs_5_200_2_5.txt,500,h1,20,0.0191,True
sigma-2,mglcs_5_200_2_5.txt,500,h2,18,0.0202,True
sigma-2,mglcs_5_200_2_5.txt,500,h3,20,0.0189,True
sigma-2,mglcs_5_200_2_5.txt,500,h4,20,0.0195,True
sigma-2,mglcs_5_200_2_5.txt,500,h5,22,0.0384,True
sigma-2,mglcs_5_200_2_5.txt,500,h6,18,0.0199,True
sigma-2,mglcs_5_200_2_5.txt,500,h7,18,0.0232,True
sigma-2,mglcs_5_200_2_5.txt,500,h8,18,0.1380,True
sigma-2,mglcs_5_200_2_6.txt,500,h1,19,0.0245,True
sigma-2,mglcs_5_200_2_6.txt,500,h2,18,0.0267,True
sigma-2,mglcs_5_200_2_6.txt,500,h3,19,0.0250,True
sigma-2,mglcs_5_200_2_6.txt,500,h4,19,0.0265,True
sigma-2,mglcs_5_200_2_6.txt,500,h5,19,0.0339,True
sigma-2,mglcs_5_200_2_6.txt,500,h6,18,0.0230,True
sigma-2,mglcs_5_200_2_6.txt,500,h7,18,0.0230,True
sigma-2,mglcs_5_200_2_6.txt,500,h8,18,0.1372,True
sigma-2,mglcs_5_200_2_7.txt,500,h1,20,0.0269,True
sigma-2,mglcs_5_200_2_7.txt,500,h2,20,0.0260,True
sigma-2,mglcs_5_200_2_7.txt,500,h3,20,0.0251,True
sigma-2,mglcs_5_200_2_7.txt,500,h4,18,0.0206,True
sigma-2,mglcs_5_200_2_7.txt,500,h5,20,0.0370,True
sigma-2,mglcs_5_200_2_7.txt,500,h6,18,0.0209,True
sigma-2,mglcs_5_200_2_7.txt,500,h7,18,0.0210,True
sigma-2,mglcs_5_200_2_7.txt,500,h8,18,0.1016,True
sigma-2,mglcs_5_200_2_8.txt,500,h1,13,0.0179,True
sigma-2,mglcs_5_200_2_8.txt,500,h2,13,0.0186,True
sigma-2,mglcs_5_200_2_8.txt,500,h3,13,0.0169,True
sigma-2,mglcs_5_200_2_8.txt,500,h4,13,0.0176,True
sigma-2,mglcs_5_200_2_8.txt,500,h5,13,0.0239,True
sigma-2,mglcs_5_200_2_8.txt,500,h6,13,0.0176,True
sigma-2,mglcs_5_200_2_8.txt,500,h7,13,0.0170,True
sigma-2,mglcs_5_200_2_8.txt,500,h8,13,0.1080,True
sigma-2,mglcs_5_200_2_9.txt,500,h1,21,0.0210,True
sigma-2,mglcs_5_200_2_9.txt,500,h2,21,0.0219,True
sigma-2,mglcs_5_200_2_9.txt,500,h3,13,0.0166,True
sigma-2,mglcs_5_200_2_9.txt,500,h4,21,0.0234,True
sigma-2,mglcs_5_200_2_9.txt,500,h5,11,0.0336,True
sigma-2,mglcs_5_200_2_9.txt,500,h6,21,0.0221,True
sigma-2,mglcs_5_200_2_9.txt,500,h7,21,0.0227,True
sigma-2,mglcs_5_200_2_9.txt,500,h8,21,0.1276,True
sigma-2,mglcs_5_50_2_0.txt,500,h1,10,0.0033,True
sigma-2,mglcs_5_50_2_0.txt,500,h2,10,0.0041,True
sigma-2,mglcs_5_50_2_0.txt,500,h3,10,0.0035,True
sigma-2,mglcs_5_50_2_0.txt,500,h4,10,0.0028,True
sigma-2,mglcs_5_50_2_0.txt,500,h5,10,0.0053,True
sigma-2,mglcs_5_50_2_0.txt,500,h6,10,0.0033,True
sigma-2,mglcs_5_50_2_0.txt,500,h7,10,0.0039,True
sigma-2,mglcs_5_50_2_0.txt,500,h8,10,0.0073,True
sigma-2,mglcs_5_50_2_1.txt,500,h1,18,0.0086,True
sigma-2,mglcs_5_50_2_1.txt,500,h2,18,0.0060,True
sigma-2,mglcs_5_50_2_1.txt,500,h3,18,0.0061,True
sigma-2,mglcs_5_50_2_1.txt,500,h4,18,0.0051,True
sigma-2,mglcs_5_50_2_1.txt,500,h5,18,0.0089,True
sigma-2,mglcs_5_50_2_1.txt,500,h6,18,0.0053,True
sigma-2,mglcs_5_50_2_1.txt,500,h7,18,0.0061,True
sigma-2,mglcs_5_50_2_1.txt,500,h8,18,0.0102,True
sigma-2,mglcs_5_50_2_2.txt,500,h1,7,0.0016,True
sigma-2,mglcs_5_50_2_2.txt,500,h2,7,0.0025,True
sigma-2,mglcs_5_50_2_2.txt,500,h3,7,0.0021,True
sigma-2,mglcs_5_50_2_2.txt,500,h4,7,0.0019,True
sigma-2,mglcs_5_50_2_2.txt,500,h5,7,0.0027,True
sigma-2,mglcs_5_50_2_2.txt,500,h6,7,0.0016,True
sigma-2,mglcs_5_50_2_2.txt,500,h7,7,0.0017,True
sigma-2,mglcs_5_50_2_2.txt,500,h8,7,0.0052,True
sigma-2,mglcs_5_50_2_3.txt,500,h1,9,0.0024,True
sigma-2,mglcs_5_50_2_3.txt,500,h2,5,0.0029,True
sigma-2,mglcs_5_50_2_3.txt,500,h3,9,0.0023,True
sigma-2,mglcs_5_50_2_3.txt,500,h4,9,0.0014,True
sigma-2,mglcs_5_50_2_3.txt,500,h5,9,0.0018,True
sigma-2,mglcs_5_50_2_3.txt,500,h6,9,0.0012,True
sigma-2,mglcs_5_50_2_3.txt,500,h7,5,0.0016,True
sigma-2,mglcs_5_50_2_3.txt,500,h8,5,0.0088,True
sigma-2,mglcs_5_50_2_4.txt,500,h1,14,0.0015,True
sigma-2,mglcs_5_50_2_4.txt,500,h2,14,0.0012,True
sigma-2,mglcs_5_50_2_4.txt,500,h3,14,0.0012,True
sigma-2,mglcs_5_50_2_4.txt,500,h4,14,0.0012,True
sigma-2,mglcs_5_50_2_4.txt,500,h5,14,0.0020,True
sigma-2,mglcs_5_50_2_4.txt,500,h6,14,0.0018,True
sigma-2,mglcs_5_50_2_4.txt,500,h7,14,0.0015,True
sigma-2,mglcs_5_50_2_4.txt,500,h8,14,0.0032,True
sigma-2,mglcs_5_50_2_5.txt,500,h1,6,0.0015,True
sigma-2,mglcs_5_50_2_5.txt,500,h2,6,0.0019,True
sigma-2,mglcs_5_50_2_5.txt,500,h3,6,0.0015,True
sigma-2,mglcs_5_50_2_5.txt,500,h4,6,0.0017,True
sigma-2,mglcs_5_50_2_5.txt,500,h5,6,0.0023,True
sigma-2,mglcs_5_50_2_5.txt,500,h6,6,0.0030,True
sigma-2,mglcs_5_50_2_5.txt,500,h7,6,0.0041,True
sigma-2,mglcs_5_50_2_5.txt,500,h8,6,0.0117,True
sigma-2,mglcs_5_50_2_6.txt,500,h1,9,0.0024,True
sigma-2,mglcs_5_50_2_6.txt,500,h2,9,0.0030,True
sigma-2,mglcs_5_50_2_6.txt,500,h3,8,0.0031,True
sigma-2,mglcs_5_50_2_6.txt,500,h4,9,0.0030,True
sigma-2,mglcs_5_50_2_6.txt,500,h5,8,0.0028,True
sigma-2,mglcs_5_50_2_6.txt,500,h6,7,0.0027,True
sigma-2,mglcs_5_50_2_6.txt,500,h7,7,0.0019,True
sigma-2,mglcs_5_50_2_6.txt,500,h8,7,0.0080,True
sigma-2,mglcs_5_50_2_7.txt,500,h1,7,0.0015,True
sigma-2,mglcs_5_50_2_7.txt,500,h2,7,0.0016,True
sigma-2,mglcs_5_50_2_7.txt,500,h3,7,0.0017,True
sigma-2,mglcs_5_50_2_7.txt,500,h4,7,0.0021,True
sigma-2,mglcs_5_50_2_7.txt,500,h5,7,0.0040,True
sigma-2,mglcs_5_50_2_7.txt,500,h6,7,0.0051,True
sigma-2,mglcs_5_50_2_7.txt,500,h7,7,0.0039,True
sigma-2,mglcs_5_50_2_7.txt,500,h8,7,0.0056,True
sigma-2,mglcs_5_50_2_8.txt,500,h1,9,0.0032,True
sigma-2,mglcs_5_50_2_8.txt,500,h2,9,0.0022,True
sigma-2,mglcs_5_50_2_8.txt,500,h3,9,0.0022,True
sigma-2,mglcs_5_50_2_8.txt,500,h4,9,0.0026,True
sigma-2,mglcs_5_50_2_8.txt,500,h5,9,0.0038,True
sigma-2,mglcs_5_50_2_8.txt,500,h6,9,0.0023,True
sigma-2,mglcs_5_50_2_8.txt,500,h7,9,0.0023,True
sigma-2,mglcs_5_50_2_8.txt,500,h8,9,0.0067,True
sigma-2,mglcs_5_50_2_9.txt,500,h1,11,0.0014,True
sigma-2,mglcs_5_50_2_9.txt,500,h2,11,0.0020,True
sigma-2,mglcs_5_50_2_9.txt,500,h3,11,0.0020,True
sigma-2,mglcs_5_50_2_9.txt,500,h4,11,0.0015,True
sigma-2,mglcs_5_50_2_9.txt,500,h5,11,0.0024,True
sigma-2,mglcs_5_50_2_9.txt,500,h6,11,0.0017,True
sigma-2,mglcs_5_50_2_9.txt,500,h7,11,0.0014,True
sigma-2,mglcs_5_50_2_9.txt,500,h8,11,0.0057,True
sigma-4,mglcs_10_100_4_0.txt,500,h1,3,0.0058,True
sigma-4,mglcs_10_100_4_0.txt,500,h2,3,0.0099,True
sigma-4,mglcs_10_100_4_0.txt,500,h3,3,0.0114,True
sigma-4,mglcs_10_100_4_0.txt,500,h4,3,0.0087,True
sigma-4,mglcs_10_100_4_0.txt,500,h5,3,0.0096,True
sigma-4,mglcs_10_100_4_0.txt,500,h6,3,0.0069,True
sigma-4,mglcs_10_100_4_0.txt,500,h7,3,0.0065,True
sigma-4,mglcs_10_100_4_0.txt,500,h8,3,0.0289,True
sigma-4,mglcs_10_100_4_1.txt,500,h1,4,0.0057,True
sigma-4,mglcs_10_100_4_1.txt,500,h2,4,0.0056,True
sigma-4,mglcs_10_100_4_1.txt,500,h3,4,0.0058,True
sigma-4,mglcs_10_100_4_1.txt,500,h4,4,0.0061,True
sigma-4,mglcs_10_100_4_1.txt,500,h5,4,0.0089,True
sigma-4,mglcs_10_100_4_1.txt,500,h6,4,0.0071,True
sigma-4,mglcs_10_100_4_1.txt,500,h7,4,0.0065,True
sigma-4,mglcs_10_100_4_1.txt,500,h8,4,0.0224,True
sigma-4,mglcs_10_100_4_2.txt,500,h1,3,0.0075,True
sigma-4,mglcs_10_100_4_2.txt,500,h2,3,0.0073,True
sigma-4,mglcs_10_100_4_2.txt,500,h3,3,0.0076,True
sigma-4,mglcs_10_100_4_2.txt,500,h4,3,0.0076,True
sigma-4,mglcs_10_100_4_2.txt,500,h5,3,0.0118,True
sigma-4,mglcs_10_100_4_2.txt,500,h6,3,0.0065,True
sigma-4,mglcs_10_100_4_2.txt,500,h7,3,0.0070,True
sigma-4,mglcs_10_100_4_2.txt,500,h8,3,0.0326,True
sigma-4,mglcs_10_100_4_3.txt,500,h1,3,0.0071,True
sigma-4,mglcs_10_100_4_3.txt,500,h2,4,0.0063,True
sigma-4,mglcs_10_100_4_3.txt,500,h3,3,0.0061,True
sigma-4,mglcs_10_100_4_3.txt,500,h4,3,0.0063,True
sigma-4,mglcs_10_100_4_3.txt,500,h5,4,0.0094,True
sigma-4,mglcs_10_100_4_3.txt,500,h6,4,0.0072,True
sigma-4,mglcs_10_100_4_3.txt,500,h7,4,0.0066,True
sigma-4,mglcs_10_100_4_3.txt,500,h8,3,0.0269,True
sigma-4,mglcs_10_100_4_4.txt,500,h1,3,0.0049,True
sigma-4,mglcs_10_100_4_4.txt,500,h2,3,0.0055,True
sigma-4,mglcs_10_100_4_4.txt,500,h3,3,0.0059,True
sigma-4,mglcs_10_100_4_4.txt,500,h4,4,0.0087,True
sigma-4,mglcs_10_100_4_4.txt,500,h5,3,0.0102,True
sigma-4,mglcs_10_100_4_4.txt,500,h6,3,0.0054,True
sigma-4,mglcs_10_100_4_4.txt,500,h7,3,0.0066,True
sigma-4,mglcs_10_100_4_4.txt,500,h8,4,0.0342,True
sigma-4,mglcs_10_100_4_5.txt,500,h1,4,0.0066,True
sigma-4,mglcs_10_100_4_5.txt,500,h2,4,0.0070,True
sigma-4,mglcs_10_100_4_5.txt,500,h3,4,0.0079,True
sigma-4,mglcs_10_100_4_5.txt,500,h4,4,0.0067,True
sigma-4,mglcs_10_100_4_5.txt,500,h5,4,0.0104,True
sigma-4,mglcs_10_100_4_5.txt,500,h6,4,0.0072,True
sigma-4,mglcs_10_100_4_5.txt,500,h7,4,0.0076,True
sigma-4,mglcs_10_100_4_5.txt,500,h8,4,0.0327,True
sigma-4,mglcs_10_100_4_6.txt,500,h1,5,0.0056,True
sigma-4,mglcs_10_100_4_6.txt,500,h2,5,0.0068,True
sigma-4,mglcs_10_100_4_6.txt,500,h3,5,0.0055,True
sigma-4,mglcs_10_100_4_6.txt,500,h4,5,0.0056,True
sigma-4,mglcs_10_100_4_6.txt,500,h5,5,0.0096,True
sigma-4,mglcs_10_100_4_6.txt,500,h6,5,0.0052,True
sigma-4,mglcs_10_100_4_6.txt,500,h7,5,0.0054,True
sigma-4,mglcs_10_100_4_6.txt,500,h8,5,0.0238,True
sigma-4,mglcs_10_100_4_7.txt,500,h1,5,0.0066,True
sigma-4,mglcs_10_100_4_7.txt,500,h2,4,0.0065,True
sigma-4,mglcs_10_100_4_7.txt,500,h3,5,0.0078,True
sigma-4,mglcs_10_100_4_7.txt,500,h4,3,0.0068,True
sigma-4,mglcs_10_100_4_7.txt,500,h5,3,0.0082,True
sigma-4,mglcs_10_100_4_7.txt,500,h6,5,0.0066,True
sigma-4,mglcs_10_100_4_7.txt,500,h7,4,0.0074,True
sigma-4,mglcs_10_100_4_7.txt,500,h8,5,0.0309,True
sigma-4,mglcs_10_100_4_8.txt,500,h1,2,0.0053,True
sigma-4,mglcs_10_100_4_8.txt,500,h2,3,0.0078,True
sigma-4,mglcs_10_100_4_8.txt,500,h3,2,0.0056,True
sigma-4,mglcs_10_100_4_8.txt,500,h4,2,0.0057,True
sigma-4,mglcs_10_100_4_8.txt,500,h5,3,0.0108,True
sigma-4,mglcs_10_100_4_8.txt,500,h6,2,0.0057,True
sigma-4,mglcs_10_100_4_8.txt,500,h7,3,0.0069,True
sigma-4,mglcs_10_100_4_8.txt,500,h8,3,0.0305,True
sigma-4,mglcs_10_100_4_9.txt,500,h1,3,0.0071,True
sigma-4,mglcs_10_100_4_9.txt,500,h2,3,0.0063,True
sigma-4,mglcs_10_100_4_9.txt,500,h3,3,0.0068,True
sigma-4,mglcs_10_100_4_9.txt,500,h4,2,0.0066,True
sigma-4,mglcs_10_100_4_9.txt,500,h5,3,0.0090,True
sigma-4,mglcs_10_100_4_9.txt,500,h6,3,0.0056,True
sigma-4,mglcs_10_100_4_9.txt,500,h7,3,0.0055,True
sigma-4,mglcs_10_100_4_9.txt,500,h8,3,0.0254,True
sigma-4,mglcs_10_200_4_0.txt,500,h1,5,0.0225,True
sigma-4,mglcs_10_200_4_0.txt,500,h2,6,0.0210,True
sigma-4,mglcs_10_200_4_0.txt,500,h3,5,0.0230,True
sigma-4,mglcs_10_200_4_0.txt,500,h4,5,0.0269,True
sigma-4,mglcs_10_200_4_0.txt,500,h5,6,0.0355,True
sigma-4,mglcs_10_200_4_0.txt,500,h6,5,0.0229,True
sigma-4,mglcs_10_200_4_0.txt,500,h7,5,0.0231,True
sigma-4,mglcs_10_200_4_0.txt,500,h8,3,0.1904,True
sigma-4,mglcs_10_200_4_1.txt,500,h1,4,0.0269,True
sigma-4,mglcs_10_200_4_1.txt,500,h2,4,0.0234,True
sigma-4,mglcs_10_200_4_1.txt,500,h3,4,0.0242,True
sigma-4,mglcs_10_200_4_1.txt,500,h4,3,0.0231,True
sigma-4,mglcs_10_200_4_1.txt,500,h5,3,0.0319,True
sigma-4,mglcs_10_200_4_1.txt,500,h6,4,0.0228,True
sigma-4,mglcs_10_200_4_1.txt,500,h7,4,0.0258,True
sigma-4,mglcs_10_200_4_1.txt,500,h8,3,0.2023,True
sigma-4,mglcs_10_200_4_2.txt,500,h1,3,0.0253,True
sigma-4,mglcs_10_200_4_2.txt,500,h2,3,0.0220,True
sigma-4,mglcs_10_200_4_2.txt,500,h3,3,0.0244,True
sigma-4,mglcs_10_200_4_2.txt,500,h4,3,0.0244,True
sigma-4,mglcs_10_200_4_2.txt,500,h5,3,0.0329,True
sigma-4,mglcs_10_200_4_2.txt,500,h6,3,0.0216,True
sigma-4,mglcs_10_200_4_2.txt,500,h7,3,0.0220,True
sigma-4,mglcs_10_200_4_2.txt,500,h8,3,0.1595,True
sigma-4,mglcs_10_200_4_3.txt,500,h1,5,0.0245,True
sigma-4,mglcs_10_200_4_3.txt,500,h2,3,0.0249,True
sigma-4,mglcs_10_200_4_3.txt,500,h3,4,0.0229,True
sigma-4,mglcs_10_200_4_3.txt,500,h4,4,0.0243,True
sigma-4,mglcs_10_200_4_3.txt,500,h5,4,0.0324,True
sigma-4,mglcs_10_200_4_3.txt,500,h6,5,0.0258,True
sigma-4,mglcs_10_200_4_3.txt,500,h7,3,0.0265,True
sigma-4,mglcs_10_200_4_3.txt,500,h8,3,0.1848,True
sigma-4,mglcs_10_200_4_4.txt,500,h1,3,0.0220,True
sigma-4,mglcs_10_200_4_4.txt,500,h2,3,0.0236,True
sigma-4,mglcs_10_200_4_4.txt,500,h3,3,0.0219,True
sigma-4,mglcs_10_200_4_4.txt,500,h4,3,0.0223,True
sigma-4,mglcs_10_200_4_4.txt,500,h5,3,0.0305,True
sigma-4,mglcs_10_200_4_4.txt,500,h6,3,0.0226,True
sigma-4,mglcs_10_200_4_4.txt,500,h7,3,0.0237,True
sigma-4,mglcs_10_200_4_4.txt,500,h8,3,0.1701,True
sigma-4,mglcs_10_200_4_5.txt,500,h1,4,0.0244,True
sigma-4,mglcs_10_200_4_5.txt,500,h2,4,0.0216,True
sigma-4,mglcs_10_200_4_5.txt,500,h3,4,0.0231,True
sigma-4,mglcs_10_200_4_5.txt,500,h4,4,0.0229,True
sigma-4,mglcs_10_200_4_5.txt,500,h5,4,0.0305,True
sigma-4,mglcs_10_200_4_5.txt,500,h6,4,0.0229,True
sigma-4,mglcs_10_200_4_5.txt,500,h7,4,0.0232,True
sigma-4,mglcs_10_200_4_5.txt,500,h8,4,0.1773,True
sigma-4,mglcs_10_200_4_6.txt,500,h1,3,0.0199,True
sigma-4,mglcs_10_200_4_6.txt,500,h2,6,0.0220,True
sigma-4,mglcs_10_200_4_6.txt,500,h3,2,0.0225,True
sigma-4,mglcs_10_200_4_6.txt,500,h4,6,0.0217,True
sigma-4,mglcs_10_200_4_6.txt,500,h5,3,0.0285,True
sigma-4,mglcs_10_200_4_6.txt,500,h6,3,0.0202,True
sigma-4,mglcs_10_200_4_6.txt,500,h7,6,0.0231,True
sigma-4,mglcs_10_200_4_6.txt,500,h8,3,0.1680,True
sigma-4,mglcs_10_200_4_7.txt,500,h1,3,0.0214,True
sigma-4,mglcs_10_200_4_7.txt,500,h2,3,0.0217,True
sigma-4,mglcs_10_200_4_7.txt,500,h3,4,0.0256,True
sigma-4,mglcs_10_200_4_7.txt,500,h4,3,0.0213,True
sigma-4,mglcs_10_200_4_7.txt,500,h5,3,0.0349,True
sigma-4,mglcs_10_200_4_7.txt,500,h6,3,0.0208,True
sigma-4,mglcs_10_200_4_7.txt,500,h7,3,0.0221,True
sigma-4,mglcs_10_200_4_7.txt,500,h8,3,0.1968,True
sigma-4,mglcs_10_200_4_8.txt,500,h1,3,0.0217,True
sigma-4,mglcs_10_200_4_8.txt,500,h2,4,0.0215,True
sigma-4,mglcs_10_200_4_8.txt,500,h3,3,0.0233,True
sigma-4,mglcs_10_200_4_8.txt,500,h4,4,0.0258,True
sigma-4,mglcs_10_200_4_8.txt,500,h5,4,0.0325,True
sigma-4,mglcs_10_200_4_8.txt,500,h6,3,0.0224,True
sigma-4,mglcs_10_200_4_8.txt,500,h7,4,0.0245,True
sigma-4,mglcs_10_200_4_8.txt,500,h8,4,0.1679,True
sigma-4,mglcs_10_200_4_9.txt,500,h1,7,0.0229,True
sigma-4,mglcs_10_200_4_9.txt,500,h2,4,0.0235,True
sigma-4,mglcs_10_200_4_9.txt,500,h3,7,0.0247,True
sigma-4,mglcs_10_200_4_9.txt,500,h4,4,0.0261,True
sigma-4,mglcs_10_200_4_9.txt,500,h5,4,0.0318,True
sigma-4,mglcs_10_200_4_9.txt,500,h6,4,0.0220,True
sigma-4,mglcs_10_200_4_9.txt,500,h7,4,0.0242,True
sigma-4,mglcs_10_200_4_9.txt,500,h8,4,0.1487,True
sigma-4,mglcs_10_50_4_0.txt,500,h1,5,0.0021,True
sigma-4,mglcs_10_50_4_0.txt,500,h2,5,0.0024,True
sigma-4,mglcs_10_50_4_0.txt,500,h3,5,0.0023,True
sigma-4,mglcs_10_50_4_0.txt,500,h4,5,0.0025,True
sigma-4,mglcs_10_50_4_0.txt,500,h5,5,0.0033,True
sigma-4,mglcs_10_50_4_0.txt,500,h6,5,0.0020,True
sigma-4,mglcs_10_50_4_0.txt,500,h7,5,0.0022,True
sigma-4,mglcs_10_50_4_0.txt,500,h8,5,0.0047,True
sigma-4,mglcs_10_50_4_1.txt,500,h1,2,0.0020,True
sigma-4,mglcs_10_50_4_1.txt,500,h2,2,0.0030,True
sigma-4,mglcs_10_50_4_1.txt,500,h3,2,0.0028,True
sigma-4,mglcs_10_50_4_1.txt,500,h4,2,0.0030,True
sigma-4,mglcs_10_50_4_1.txt,500,h5,2,0.0030,True
sigma-4,mglcs_10_50_4_1.txt,500,h6,2,0.0020,True
sigma-4,mglcs_10_50_4_1.txt,500,h7,2,0.0024,True
sigma-4,mglcs_10_50_4_1.txt,500,h8,2,0.0069,True
sigma-4,mglcs_10_50_4_2.txt,500,h1,4,0.0017,True
sigma-4,mglcs_10_50_4_2.txt,500,h2,4,0.0017,True
sigma-4,mglcs_10_50_4_2.txt,500,h3,4,0.0017,True
sigma-4,mglcs_10_50_4_2.txt,500,h4,4,0.0018,True
sigma-4,mglcs_10_50_4_2.txt,500,h5,4,0.0025,True
sigma-4,mglcs_10_50_4_2.txt,500,h6,4,0.0018,True
sigma-4,mglcs_10_50_4_2.txt,500,h7,4,0.0017,True
sigma-4,mglcs_10_50_4_2.txt,500,h8,4,0.0052,True
sigma-4,mglcs_10_50_4_3.txt,500,h1,3,0.0027,True
sigma-4,mglcs_10_50_4_3.txt,500,h2,3,0.0035,True
sigma-4,mglcs_10_50_4_3.txt,500,h3,3,0.0026,True
sigma-4,mglcs_10_50_4_3.txt,500,h4,3,0.0025,True
sigma-4,mglcs_10_50_4_3.txt,500,h5,3,0.0037,True
sigma-4,mglcs_10_50_4_3.txt,500,h6,3,0.0022,True
sigma-4,mglcs_10_50_4_3.txt,500,h7,3,0.0027,True
sigma-4,mglcs_10_50_4_3.txt,500,h8,3,0.0061,True
sigma-4,mglcs_10_50_4_4.txt,500,h1,2,0.0024,True
sigma-4,mglcs_10_50_4_4.txt,500,h2,3,0.0020,True
sigma-4,mglcs_10_50_4_4.txt,500,h3,2,0.0021,True
sigma-4,mglcs_10_50_4_4.txt,500,h4,2,0.0034,True
sigma-4,mglcs_10_50_4_4.txt,500,h5,3,0.0053,True
sigma-4,mglcs_10_50_4_4.txt,500,h6,2,0.0023,True
sigma-4,mglcs_10_50_4_4.txt,500,h7,3,0.0018,True
sigma-4,mglcs_10_50_4_4.txt,500,h8,2,0.0044,True
sigma-4,mglcs_10_50_4_5.txt,500,h1,2,0.0015,True
