sigma,filename,beam_width,func,heuristic,length,time_s,feasible
sigma-2,mglcs_5_50_2_2.txt,2500,beam_search_glcs,h8,6,0.0010,True
sigma-2,mglcs_5_50_2_2.txt,2500,imbs_glcs,h8,14,0.0100,True
sigma-2,mglcs_5_50_2_2.txt,10000,beam_search_glcs,h8,6,0.0010,True
sigma-2,mglcs_5_50_2_3.txt,1,beam_search_glcs,h2,3,0.0000,True
sigma-2,mglcs_5_50_2_3.txt,1,imbs_glcs,h2,3,0.0010,True
sigma-2,mglcs_5_50_2_3.txt,10,beam_search_glcs,h2,3,0.0010,True
sigma-2,mglcs_5_50_2_3.txt,10,imbs_glcs,h2,6,0.0060,True
sigma-2,mglcs_5_50_2_3.txt,50,beam_search_glcs,h2,3,0.0000,True
sigma-2,mglcs_5_50_2_3.txt,50,imbs_glcs,h2,6,0.0060,True
sigma-2,mglcs_5_50_2_3.txt,100,beam_search_glcs,h2,3,0.0000,True
sigma-2,mglcs_5_50_2_3.txt,100,imbs_glcs,h2,6,0.0060,True
sigma-2,mglcs_5_50_2_3.txt,250,beam_search_glcs,h2,3,0.0000,True
sigma-2,mglcs_5_50_2_3.txt,250,imbs_glcs,h2,6,0.0060,True
sigma-2,mglcs_5_50_2_3.txt,500,beam_search_glcs,h2,3,0.0000,True
sigma-2,mglcs_5_50_2_3.txt,500,imbs_glcs,h2,6,0.0080,True
sigma-2,mglcs_5_50_2_3.txt,1000,beam_search_glcs,h2,3,0.0010,True
sigma-2,mglcs_5_50_2_3.txt,1000,imbs_glcs,h2,6,0.0100,True
sigma-2,mglcs_5_50_2_3.txt,2500,beam_search_glcs,h2,3,0.0000,True
sigma-2,mglcs_5_50_2_3.txt,2500,imbs_glcs,h2,6,0.0110,True
sigma-2,mglcs_5_50_2_3.txt,10000,beam_search_glcs,h2,3,0.0000,True
sigma-2,mglcs_5_50_2_3.txt,1,beam_search_glcs,h5,3,0.0010,True
sigma-2,mglcs_5_50_2_3.txt,1,imbs_glcs,h5,4,0.0020,True
sigma-2,mglcs_5_50_2_3.txt,10,beam_search_glcs,h5,3,0.0000,True
sigma-2,mglcs_5_50_2_3.txt,10,imbs_glcs,h5,6,0.0085,True
sigma-2,mglcs_5_50_2_3.txt,50,beam_search_glcs,h5,3,0.0000,True
sigma-2,mglcs_5_50_2_3.txt,50,imbs_glcs,h5,6,0.0100,True
sigma-2,mglcs_5_50_2_3.txt,100,beam_search_glcs,h5,3,0.0000,True
sigma-2,mglcs_5_50_2_3.txt,100,imbs_glcs,h5,6,0.0080,True
sigma-2,mglcs_5_50_2_3.txt,250,beam_search_glcs,h5,3,0.0000,True
sigma-2,mglcs_5_50_2_3.txt,250,imbs_glcs,h5,6,0.0060,True
sigma-2,mglcs_5_50_2_3.txt,500,beam_search_glcs,h5,3,0.0000,True
sigma-2,mglcs_5_50_2_3.txt,500,imbs_glcs,h5,6,0.0070,True
sigma-2,mglcs_5_50_2_3.txt,1000,beam_search_glcs,h5,3,0.0000,True
sigma-2,mglcs_5_50_2_3.txt,1000,imbs_glcs,h5,6,0.0070,True
sigma-2,mglcs_5_50_2_3.txt,2500,beam_search_glcs,h5,3,0.0000,True
sigma-2,mglcs_5_50_2_3.txt,2500,imbs_glcs,h5,6,0.0070,True
sigma-2,mglcs_5_50_2_3.txt,10000,beam_search_glcs,h5,3,0.0010,True
sigma-2,mglcs_5_50_2_3.txt,1,beam_search_glcs,h8,3,0.0010,True
sigma-2,mglcs_5_50_2_3.txt,1,imbs_glcs,h8,5,0.0010,True
sigma-2,mglcs_5_50_2_3.txt,10,beam_search_glcs,h8,3,0.0010,True
sigma-2,mglcs_5_50_2_3.txt,10,imbs_glcs,h8,6,0.0060,True
sigma-2,mglcs_5_50_2_3.txt,50,beam_search_glcs,h8,3,0.0000,True
sigma-2,mglcs_5_50_2_3.txt,50,imbs_glcs,h8,6,0.0080,True
sigma-2,mglcs_5_50_2_3.txt,100,beam_search_glcs,h8,3,0.0010,True
sigma-2,mglcs_5_50_2_3.txt,100,imbs_glcs,h8,6,0.0070,True
sigma-2,mglcs_5_50_2_3.txt,250,beam_search_glcs,h8,3,0.0010,True
sigma-2,mglcs_5_50_2_3.txt,250,imbs_glcs,h8,6,0.0070,True
sigma-2,mglcs_5_50_2_3.txt,500,beam_search_glcs,h8,3,0.0000,True
sigma-2,mglcs_5_50_2_3.txt,500,imbs_glcs,h8,6,0.0070,True
sigma-2,mglcs_5_50_2_3.txt,1000,beam_search_glcs,h8,3,0.0010,True
sigma-2,mglcs_5_50_2_3.txt,1000,imbs_glcs,h8,6,0.0070,True
sigma-2,mglcs_5_50_2_3.txt,2500,beam_search_glcs,h8,3,0.0000,True
sigma-2,mglcs_5_50_2_3.txt,2500,imbs_glcs,h8,6,0.0074,True
sigma-2,mglcs_5_50_2_3.txt,10000,beam_search_glcs,h8,3,0.0010,True
sigma-2,mglcs_5_50_2_4.txt,1,beam_search_glcs,h2,1,0.0010,True
sigma-2,mglcs_5_50_2_4.txt,1,imbs_glcs,h2,11,0.0010,True
sigma-2,mglcs_5_50_2_4.txt,10,beam_search_glcs,h2,14,0.0000,True
sigma-2,mglcs_5_50_2_4.txt,10,imbs_glcs,h2,17,0.0150,True
sigma-2,mglcs_5_50_2_4.txt,50,beam_search_glcs,h2,14,0.0000,True
sigma-2,mglcs_5_50_2_4.txt,50,imbs_glcs,h2,17,0.0330,True
sigma-2,mglcs_5_50_2_4.txt,100,beam_search_glcs,h2,14,0.0000,True
sigma-2,mglcs_5_50_2_4.txt,100,imbs_glcs,h2,17,0.0355,True
sigma-2,mglcs_5_50_2_4.txt,250,beam_search_glcs,h2,14,0.0010,True
sigma-2,mglcs_5_50_2_4.txt,250,imbs_glcs,h2,17,0.0350,True
sigma-2,mglcs_5_50_2_4.txt,500,beam_search_glcs,h2,14,0.0010,True
sigma-2,mglcs_5_50_2_4.txt,500,imbs_glcs,h2,17,0.0350,True
sigma-2,mglcs_5_50_2_4.txt,1000,beam_search_glcs,h2,14,0.0000,True
sigma-2,mglcs_5_50_2_4.txt,1000,imbs_glcs,h2,17,0.0355,True
sigma-2,mglcs_5_50_2_4.txt,2500,beam_search_glcs,h2,14,0.0010,True
sigma-2,mglcs_5_50_2_4.txt,2500,imbs_glcs,h2,17,0.0351,True
sigma-2,mglcs_5_50_2_4.txt,10000,beam_search_glcs,h2,14,0.0000,True
sigma-2,mglcs_5_50_2_4.txt,1,beam_search_glcs,h5,2,0.0005,True
sigma-2,mglcs_5_50_2_4.txt,1,imbs_glcs,h5,9,0.0010,True
sigma-2,mglcs_5_50_2_4.txt,10,beam_search_glcs,h5,14,0.0005,True
sigma-2,mglcs_5_50_2_4.txt,10,imbs_glcs,h5,17,0.0163,True
sigma-2,mglcs_5_50_2_4.txt,50,beam_search_glcs,h5,14,0.0005,True
sigma-2,mglcs_5_50_2_4.txt,50,imbs_glcs,h5,17,0.0354,True
sigma-2,mglcs_5_50_2_4.txt,100,beam_search_glcs,h5,14,0.0005,True
sigma-2,mglcs_5_50_2_4.txt,100,imbs_glcs,h5,17,0.0387,True
sigma-2,mglcs_5_50_2_4.txt,250,beam_search_glcs,h5,14,0.0000,True
sigma-2,mglcs_5_50_2_4.txt,250,imbs_glcs,h5,17,0.0390,True
sigma-2,mglcs_5_50_2_4.txt,500,beam_search_glcs,h5,14,0.0000,True
sigma-2,mglcs_5_50_2_4.txt,500,imbs_glcs,h5,17,0.0385,True
sigma-2,mglcs_5_50_2_4.txt,1000,beam_search_glcs,h5,14,0.0010,True
sigma-2,mglcs_5_50_2_4.txt,1000,imbs_glcs,h5,17,0.0370,True
sigma-2,mglcs_5_50_2_4.txt,2500,beam_search_glcs,h5,14,0.0010,True
sigma-2,mglcs_5_50_2_4.txt,2500,imbs_glcs,h5,17,0.0400,True
sigma-2,mglcs_5_50_2_4.txt,10000,beam_search_glcs,h5,14,0.0000,True
sigma-2,mglcs_5_50_2_4.txt,1,beam_search_glcs,h8,1,0.0010,True
sigma-2,mglcs_5_50_2_4.txt,1,imbs_glcs,h8,7,0.0011,True
sigma-2,mglcs_5_50_2_4.txt,10,beam_search_glcs,h8,14,0.0010,True
sigma-2,mglcs_5_50_2_4.txt,10,imbs_glcs,h8,17,0.0180,True
sigma-2,mglcs_5_50_2_4.txt,50,beam_search_glcs,h8,14,0.0000,True
sigma-2,mglcs_5_50_2_4.txt,50,imbs_glcs,h8,17,0.0360,True
sigma-2,mglcs_5_50_2_4.txt,100,beam_search_glcs,h8,14,0.0010,True
sigma-2,mglcs_5_50_2_4.txt,100,imbs_glcs,h8,17,0.0400,True
sigma-2,mglcs_5_50_2_4.txt,250,beam_search_glcs,h8,14,0.0010,True
sigma-2,mglcs_5_50_2_4.txt,250,imbs_glcs,h8,17,0.0385,True
sigma-2,mglcs_5_50_2_4.txt,500,beam_search_glcs,h8,14,0.0010,True
sigma-2,mglcs_5_50_2_4.txt,500,imbs_glcs,h8,17,0.0390,True
sigma-2,mglcs_5_50_2_4.txt,1000,beam_search_glcs,h8,14,0.0010,True
sigma-2,mglcs_5_50_2_4.txt,1000,imbs_glcs,h8,17,0.0385,True
sigma-2,mglcs_5_50_2_4.txt,2500,beam_search_glcs,h8,14,0.0010,True
sigma-2,mglcs_5_50_2_4.txt,2500,imbs_glcs,h8,17,0.0390,True
sigma-2,mglcs_5_50_2_4.txt,10000,beam_search_glcs,h8,14,0.0010,True
sigma-2,mglcs_5_50_2_5.txt,1,beam_search_glcs,h2,1,0.0010,True
sigma-2,mglcs_5_50_2_5.txt,1,imbs_glcs,h2,6,0.0010,True
sigma-2,mglcs_5_50_2_5.txt,10,beam_search_glcs,h2,2,0.0000,True
sigma-2,mglcs_5_50_2_5.txt,10,imbs_glcs,h2,17,0.0090,True
sigma-2,mglcs_5_50_2_5.txt,50,beam_search_glcs,h2,2,0.0000,True
sigma-2,mglcs_5_50_2_5.txt,50,imbs_glcs,h2,17,0.0090,True
sigma-2,mglcs_5_50_2_5.txt,100,beam_search_glcs,h2,2,0.0000,True
sigma-2,mglcs_5_50_2_5.txt,100,imbs_glcs,h2,17,0.0090,True
sigma-2,mglcs_5_50_2_5.txt,250,beam_search_glcs,h2,2,0.0000,True
sigma-2,mglcs_5_50_2_5.txt,250,imbs_glcs,h2,17,0.0085,True
sigma-2,mglcs_5_50_2_5.txt,500,beam_search_glcs,h2,2,0.0000,True
sigma-2,mglcs_5_50_2_5.txt,500,imbs_glcs,h2,17,0.0090,True
sigma-2,mglcs_5_50_2_5.txt,1000,beam_search_glcs,h2,2,0.0000,True
sigma-2,mglcs_5_50_2_5.txt,1000,imbs_glcs,h2,17,0.0090,True
sigma-2,mglcs_5_50_2_5.txt,2500,beam_search_glcs,h2,2,0.0000,True
sigma-2,mglcs_5_50_2_5.txt,2500,imbs_glcs,h2,17,0.0090,True
sigma-2,mglcs_5_50_2_5.txt,10000,beam_search_glcs,h2,2,0.0010,True
sigma-2,mglcs_5_50_2_5.txt,1,beam_search_glcs,h5,1,0.0000,True
sigma-2,mglcs_5_50_2_5.txt,1,imbs_glcs,h5,7,0.0010,True
sigma-2,mglcs_5_50_2_5.txt,10,beam_search_glcs,h5,2,0.0000,True
sigma-2,mglcs_5_50_2_5.txt,10,imbs_glcs,h5,17,0.0090,True
sigma-2,mglcs_5_50_2_5.txt,50,beam_search_glcs,h5,2,0.0010,True
sigma-2,mglcs_5_50_2_5.txt,50,imbs_glcs,h5,17,0.0080,True
sigma-2,mglcs_5_50_2_5.txt,100,beam_search_glcs,h5,2,0.0000,True
sigma-2,mglcs_5_50_2_5.txt,100,imbs_glcs,h5,17,0.0090,True
sigma-2,mglcs_5_50_2_5.txt,250,beam_search_glcs,h5,2,0.0000,True
sigma-2,mglcs_5_50_2_5.txt,250,imbs_glcs,h5,17,0.0090,True
sigma-2,mglcs_5_50_2_5.txt,500,beam_search_glcs,h5,2,0.0010,True
sigma-2,mglcs_5_50_2_5.txt,500,imbs_glcs,h5,17,0.0090,True
sigma-2,mglcs_5_50_2_5.txt,1000,beam_search_glcs,h5,2,0.0000,True
sigma-2,mglcs_5_50_2_5.txt,1000,imbs_glcs,h5,17,0.0100,True
sigma-2,mglcs_5_50_2_5.txt,2500,beam_search_glcs,h5,2,0.0000,True
sigma-2,mglcs_5_50_2_5.txt,2500,imbs_glcs,h5,17,0.0090,True
sigma-2,mglcs_5_50_2_5.txt,10000,beam_search_glcs,h5,2,0.0000,True
sigma-2,mglcs_5_50_2_5.txt,1,beam_search_glcs,h8,1,0.0010,True
sigma-2,mglcs_5_50_2_5.txt,1,imbs_glcs,h8,5,0.0015,True
sigma-2,mglcs_5_50_2_5.txt,10,beam_search_glcs,h8,2,0.0000,True
sigma-2,mglcs_5_50_2_5.txt,10,imbs_glcs,h8,17,0.0100,True
sigma-2,mglcs_5_50_2_5.txt,50,beam_search_glcs,h8,2,0.0000,True
sigma-2,mglcs_5_50_2_5.txt,50,imbs_glcs,h8,17,0.0100,True
sigma-2,mglcs_5_50_2_5.txt,100,beam_search_glcs,h8,2,0.0000,True
sigma-2,mglcs_5_50_2_5.txt,100,imbs_glcs,h8,17,0.0100,True
sigma-2,mglcs_5_50_2_5.txt,250,beam_search_glcs,h8,2,0.0010,True
sigma-2,mglcs_5_50_2_5.txt,250,imbs_glcs,h8,17,0.0090,True
sigma-2,mglcs_5_50_2_5.txt,500,beam_search_glcs,h8,2,0.0010,True
sigma-2,mglcs_5_50_2_5.txt,500,imbs_glcs,h8,17,0.0090,True
sigma-2,mglcs_5_50_2_5.txt,1000,beam_search_glcs,h8,2,0.0010,True
sigma-2,mglcs_5_50_2_5.txt,1000,imbs_glcs,h8,17,0.0090,True
sigma-2,mglcs_5_50_2_5.txt,2500,beam_search_glcs,h8,2,0.0010,True
sigma-2,mglcs_5_50_2_5.txt,2500,imbs_glcs,h8,17,0.0090,True
sigma-2,mglcs_5_50_2_5.txt,10000,beam_search_glcs,h8,2,0.0010,True
sigma-2,mglcs_5_50_2_6.txt,1,beam_search_glcs,h2,4,0.0000,True
sigma-2,mglcs_5_50_2_6.txt,1,imbs_glcs,h2,9,0.0010,True
sigma-2,mglcs_5_50_2_6.txt,10,beam_search_glcs,h2,4,0.0010,True
sigma-2,mglcs_5_50_2_6.txt,10,imbs_glcs,h2,12,0.0120,True
sigma-2,mglcs_5_50_2_6.txt,50,beam_search_glcs,h2,4,0.0000,True
sigma-2,mglcs_5_50_2_6.txt,50,imbs_glcs,h2,12,0.0155,True
sigma-2,mglcs_5_50_2_6.txt,100,beam_search_glcs,h2,4,0.0000,True
sigma-2,mglcs_5_50_2_6.txt,100,imbs_glcs,h2,12,0.0160,True
sigma-2,mglcs_5_50_2_6.txt,250,beam_search_glcs,h2,4,0.0000,True
sigma-2,mglcs_5_50_2_6.txt,250,imbs_glcs,h2,12,0.0140,True
sigma-2,mglcs_5_50_2_6.txt,500,beam_search_glcs,h2,4,0.0010,True
sigma-2,mglcs_5_50_2_6.txt,500,imbs_glcs,h2,12,0.0140,True
sigma-2,mglcs_5_50_2_6.txt,1000,beam_search_glcs,h2,4,0.0000,True
sigma-2,mglcs_5_50_2_6.txt,1000,imbs_glcs,h2,12,0.0140,True
sigma-2,mglcs_5_50_2_6.txt,2500,beam_search_glcs,h2,4,0.0010,True
sigma-2,mglcs_5_50_2_6.txt,2500,imbs_glcs,h2,12,0.0140,True
sigma-2,mglcs_5_50_2_6.txt,10000,beam_search_glcs,h2,4,0.0000,True
sigma-2,mglcs_5_50_2_6.txt,1,beam_search_glcs,h5,4,0.0000,True
sigma-2,mglcs_5_50_2_6.txt,1,imbs_glcs,h5,7,0.0010,True
sigma-2,mglcs_5_50_2_6.txt,10,beam_search_glcs,h5,4,0.0000,True
sigma-2,mglcs_5_50_2_6.txt,10,imbs_glcs,h5,12,0.0130,True
sigma-2,mglcs_5_50_2_6.txt,50,beam_search_glcs,h5,4,0.0000,True
sigma-2,mglcs_5_50_2_6.txt,50,imbs_glcs,h5,12,0.0155,True
sigma-2,mglcs_5_50_2_6.txt,100,beam_search_glcs,h5,4,0.0000,True
sigma-2,mglcs_5_50_2_6.txt,100,imbs_glcs,h5,12,0.0150,True
sigma-2,mglcs_5_50_2_6.txt,250,beam_search_glcs,h5,4,0.0000,True
sigma-2,mglcs_5_50_2_6.txt,250,imbs_glcs,h5,12,0.0170,True
sigma-2,mglcs_5_50_2_6.txt,500,beam_search_glcs,h5,4,0.0000,True
sigma-2,mglcs_5_50_2_6.txt,500,imbs_glcs,h5,12,0.0150,True
sigma-2,mglcs_5_50_2_6.txt,1000,beam_search_glcs,h5,4,0.0010,True
sigma-2,mglcs_5_50_2_6.txt,1000,imbs_glcs,h5,12,0.0150,True
sigma-2,mglcs_5_50_2_6.txt,2500,beam_search_glcs,h5,4,0.0000,True
sigma-2,mglcs_5_50_2_6.txt,2500,imbs_glcs,h5,12,0.0160,True
sigma-2,mglcs_5_50_2_6.txt,10000,beam_search_glcs,h5,4,0.0000,True
sigma-2,mglcs_5_50_2_6.txt,1,beam_search_glcs,h8,4,0.0000,True
sigma-2,mglcs_5_50_2_6.txt,1,imbs_glcs,h8,6,0.0020,True
sigma-2,mglcs_5_50_2_6.txt,10,beam_search_glcs,h8,4,0.0000,True
sigma-2,mglcs_5_50_2_6.txt,10,imbs_glcs,h8,12,0.0135,True
sigma-2,mglcs_5_50_2_6.txt,50,beam_search_glcs,h8,4,0.0010,True
sigma-2,mglcs_5_50_2_6.txt,50,imbs_glcs,h8,12,0.0150,True
sigma-2,mglcs_5_50_2_6.txt,100,beam_search_glcs,h8,4,0.0010,True
sigma-2,mglcs_5_50_2_6.txt,100,imbs_glcs,h8,12,0.0160,True
sigma-2,mglcs_5_50_2_6.txt,250,beam_search_glcs,h8,4,0.0000,True
sigma-2,mglcs_5_50_2_6.txt,250,imbs_glcs,h8,12,0.0160,True
sigma-2,mglcs_5_50_2_6.txt,500,beam_search_glcs,h8,4,0.0010,True
sigma-2,mglcs_5_50_2_6.txt,500,imbs_glcs,h8,12,0.0150,True
sigma-2,mglcs_5_50_2_6.txt,1000,beam_search_glcs,h8,4,0.0000,True
sigma-2,mglcs_5_50_2_6.txt,1000,imbs_glcs,h8,12,0.0160,True
sigma-2,mglcs_5_50_2_6.txt,2500,beam_search_glcs,h8,4,0.0010,True
sigma-2,mglcs_5_50_2_6.txt,2500,imbs_glcs,h8,12,0.0155,True
sigma-2,mglcs_5_50_2_6.txt,10000,beam_search_glcs,h8,4,0.0000,True
sigma-2,mglcs_5_50_2_7.txt,1,beam_search_glcs,h2,7,0.0000,True
sigma-2,mglcs_5_50_2_7.txt,1,imbs_glcs,h2,7,0.0010,True
sigma-2,mglcs_5_50_2_7.txt,10,beam_search_glcs,h2,7,0.0010,True
sigma-2,mglcs_5_50_2_7.txt,10,imbs_glcs,h2,13,0.0090,True
sigma-2,mglcs_5_50_2_7.txt,50,beam_search_glcs,h2,7,0.0000,True
sigma-2,mglcs_5_50_2_7.txt,50,imbs_glcs,h2,13,0.0130,True
sigma-2,mglcs_5_50_2_7.txt,100,beam_search_glcs,h2,7,0.0000,True
sigma-2,mglcs_5_50_2_7.txt,100,imbs_glcs,h2,13,0.0140,True
sigma-2,mglcs_5_50_2_7.txt,250,beam_search_glcs,h2,7,0.0000,True
sigma-2,mglcs_5_50_2_7.txt,250,imbs_glcs,h2,13,0.0140,True
sigma-2,mglcs_5_50_2_7.txt,500,beam_search_glcs,h2,7,0.0000,True
sigma-2,mglcs_5_50_2_7.txt,500,imbs_glcs,h2,13,0.0140,True
sigma-2,mglcs_5_50_2_7.txt,1000,beam_search_glcs,h2,7,0.0010,True
sigma-2,mglcs_5_50_2_7.txt,1000,imbs_glcs,h2,13,0.0135,True
sigma-2,mglcs_5_50_2_7.txt,2500,beam_search_glcs,h2,7,0.0000,True
sigma-2,mglcs_5_50_2_7.txt,2500,imbs_glcs,h2,13,0.0130,True
sigma-2,mglcs_5_50_2_7.txt,10000,beam_search_glcs,h2,7,0.0000,True
sigma-2,mglcs_5_50_2_7.txt,1,beam_search_glcs,h5,3,0.0000,True
sigma-2,mglcs_5_50_2_7.txt,1,imbs_glcs,h5,9,0.0010,True
sigma-2,mglcs_5_50_2_7.txt,10,beam_search_glcs,h5,7,0.0000,True
sigma-2,mglcs_5_50_2_7.txt,10,imbs_glcs,h5,12,0.0110,True
sigma-2,mglcs_5_50_2_7.txt,50,beam_search_glcs,h5,7,0.0000,True
sigma-2,mglcs_5_50_2_7.txt,50,imbs_glcs,h5,13,0.0140,True
sigma-2,mglcs_5_50_2_7.txt,100,beam_search_glcs,h5,7,0.0010,True
sigma-2,mglcs_5_50_2_7.txt,100,imbs_glcs,h5,13,0.0130,True
sigma-2,mglcs_5_50_2_7.txt,250,beam_search_glcs,h5,7,0.0000,True
sigma-2,mglcs_5_50_2_7.txt,250,imbs_glcs,h5,13,0.0140,True
sigma-2,mglcs_5_50_2_7.txt,500,beam_search_glcs,h5,7,0.0000,True
sigma-2,mglcs_5_50_2_7.txt,500,imbs_glcs,h5,13,0.0140,True
sigma-2,mglcs_5_50_2_7.txt,1000,beam_search_glcs,h5,7,0.0010,True
sigma-2,mglcs_5_50_2_7.txt,1000,imbs_glcs,h5,13,0.0130,True
sigma-2,mglcs_5_50_2_7.txt,2500,beam_search_glcs,h5,7,0.0000,True
sigma-2,mglcs_5_50_2_7.txt,2500,imbs_glcs,h5,13,0.0140,True
sigma-2,mglcs_5_50_2_7.txt,10000,beam_search_glcs,h5,7,0.0010,True
sigma-2,mglcs_5_50_2_7.txt,1,beam_search_glcs,h8,7,0.0000,True
sigma-2,mglcs_5_50_2_7.txt,1,imbs_glcs,h8,7,0.0020,True
sigma-2,mglcs_5_50_2_7.txt,10,beam_search_glcs,h8,7,0.0000,True
sigma-2,mglcs_5_50_2_7.txt,10,imbs_glcs,h8,13,0.0110,True
sigma-2,mglcs_5_50_2_7.txt,50,beam_search_glcs,h8,7,0.0000,True
sigma-2,mglcs_5_50_2_7.txt,50,imbs_glcs,h8,13,0.0160,True
sigma-2,mglcs_5_50_2_7.txt,100,beam_search_glcs,h8,7,0.0010,True
sigma-2,mglcs_5_50_2_7.txt,100,imbs_glcs,h8,13,0.0140,True
sigma-2,mglcs_5_50_2_7.txt,250,beam_search_glcs,h8,7,0.0010,True
sigma-2,mglcs_5_50_2_7.txt,250,imbs_glcs,h8,13,0.0150,True
sigma-2,mglcs_5_50_2_7.txt,500,beam_search_glcs,h8,7,0.0000,True
sigma-2,mglcs_5_50_2_7.txt,500,imbs_glcs,h8,13,0.0140,True
sigma-2,mglcs_5_50_2_7.txt,1000,beam_search_glcs,h8,7,0.0010,True
sigma-2,mglcs_5_50_2_7.txt,1000,imbs_glcs,h8,13,0.0145,True
sigma-2,mglcs_5_50_2_7.txt,2500,beam_search_glcs,h8,7,0.0010,True
sigma-2,mglcs_5_50_2_7.txt,2500,imbs_glcs,h8,13,0.0140,True
sigma-2,mglcs_5_50_2_7.txt,10000,beam_search_glcs,h8,7,0.0010,True
sigma-2,mglcs_5_50_2_8.txt,1,beam_search_glcs,h2,3,0.0010,True
sigma-2,mglcs_5_50_2_8.txt,1,imbs_glcs,h2,6,0.0010,True
sigma-2,mglcs_5_50_2_8.txt,10,beam_search_glcs,h2,4,0.0000,True
sigma-2,mglcs_5_50_2_8.txt,10,imbs_glcs,h2,16,0.0120,True
sigma-2,mglcs_5_50_2_8.txt,50,beam_search_glcs,h2,4,0.0010,True
sigma-2,mglcs_5_50_2_8.txt,50,imbs_glcs,h2,16,0.0170,True
sigma-2,mglcs_5_50_2_8.txt,100,beam_search_glcs,h2,4,0.0000,True
sigma-2,mglcs_5_50_2_8.txt,100,imbs_glcs,h2,16,0.0180,True
sigma-2,mglcs_5_50_2_8.txt,250,beam_search_glcs,h2,4,0.0000,True
sigma-2,mglcs_5_50_2_8.txt,250,imbs_glcs,h2,16,0.0180,True
sigma-2,mglcs_5_50_2_8.txt,500,beam_search_glcs,h2,4,0.0000,True
sigma-2,mglcs_5_50_2_8.txt,500,imbs_glcs,h2,16,0.0175,True
sigma-2,mglcs_5_50_2_8.txt,1000,beam_search_glcs,h2,4,0.0010,True
sigma-2,mglcs_5_50_2_8.txt,1000,imbs_glcs,h2,16,0.0160,True
sigma-2,mglcs_5_50_2_8.txt,2500,beam_search_glcs,h2,4,0.0000,True
sigma-2,mglcs_5_50_2_8.txt,2500,imbs_glcs,h2,16,0.0170,True
sigma-2,mglcs_5_50_2_8.txt,10000,beam_search_glcs,h2,4,0.0000,True
sigma-2,mglcs_5_50_2_8.txt,1,beam_search_glcs,h5,3,0.0000,True
sigma-2,mglcs_5_50_2_8.txt,1,imbs_glcs,h5,12,0.0010,True
sigma-2,mglcs_5_50_2_8.txt,10,beam_search_glcs,h5,4,0.0010,True
sigma-2,mglcs_5_50_2_8.txt,10,imbs_glcs,h5,16,0.0130,True
sigma-2,mglcs_5_50_2_8.txt,50,beam_search_glcs,h5,4,0.0000,True
sigma-2,mglcs_5_50_2_8.txt,50,imbs_glcs,h5,16,0.0180,True
sigma-2,mglcs_5_50_2_8.txt,100,beam_search_glcs,h5,4,0.0010,True
sigma-2,mglcs_5_50_2_8.txt,100,imbs_glcs,h5,16,0.0175,True
sigma-2,mglcs_5_50_2_8.txt,250,beam_search_glcs,h5,4,0.0000,True
sigma-2,mglcs_5_50_2_8.txt,250,imbs_glcs,h5,16,0.0180,True
sigma-2,mglcs_5_50_2_8.txt,500,beam_search_glcs,h5,4,0.0000,True
sigma-2,mglcs_5_50_2_8.txt,500,imbs_glcs,h5,16,0.0180,True
sigma-2,mglcs_5_50_2_8.txt,1000,beam_search_glcs,h5,4,0.0000,True
sigma-2,mglcs_5_50_2_8.txt,1000,imbs_glcs,h5,16,0.0200,True
sigma-2,mglcs_5_50_2_8.txt,2500,beam_search_glcs,h5,4,0.0000,True
sigma-2,mglcs_5_50_2_8.txt,2500,imbs_glcs,h5,16,0.0190,True
sigma-2,mglcs_5_50_2_8.txt,10000,beam_search_glcs,h5,4,0.0000,True
sigma-2,mglcs_5_50_2_8.txt,1,beam_search_glcs,h8,3,0.0000,True
sigma-2,mglcs_5_50_2_8.txt,1,imbs_glcs,h8,16,0.0020,True
sigma-2,mglcs_5_50_2_8.txt,10,beam_search_glcs,h8,4,0.0000,True
sigma-2,mglcs_5_50_2_8.txt,10,imbs_glcs,h8,16,0.0140,True
sigma-2,mglcs_5_50_2_8.txt,50,beam_search_glcs,h8,4,0.0000,True
sigma-2,mglcs_5_50_2_8.txt,50,imbs_glcs,h8,16,0.0195,True
sigma-2,mglcs_5_50_2_8.txt,100,beam_search_glcs,h8,4,0.0000,True
sigma-2,mglcs_5_50_2_8.txt,100,imbs_glcs,h8,16,0.0210,True
sigma-2,mglcs_5_50_2_8.txt,250,beam_search_glcs,h8,4,0.0010,True
sigma-2,mglcs_5_50_2_8.txt,250,imbs_glcs,h8,16,0.0190,True
sigma-2,mglcs_5_50_2_8.txt,500,beam_search_glcs,h8,4,0.0010,True
sigma-2,mglcs_5_50_2_8.txt,500,imbs_glcs,h8,16,0.0190,True
sigma-2,mglcs_5_50_2_8.txt,1000,beam_search_glcs,h8,4,0.0000,True
sigma-2,mglcs_5_50_2_8.txt,1000,imbs_glcs,h8,16,0.0190,True
sigma-2,mglcs_5_50_2_8.txt,2500,beam_search_glcs,h8,4,0.0000,True
sigma-2,mglcs_5_50_2_8.txt,2500,imbs_glcs,h8,16,0.0195,True
sigma-2,mglcs_5_50_2_8.txt,10000,beam_search_glcs,h8,4,0.0000,True
sigma-2,mglcs_5_50_2_9.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_5_50_2_9.txt,1,imbs_glcs,h2,7,0.0010,True
