beam_width,heuristic,imbs_iters,num_roots,file,time,quality,feasible
100,h8,100,10,mglcs_3_500_2_5.txt.out,0.143581,95,YES
100,h8,100,10,mglcs_3_500_2_6.txt.out,0.455563,94,YES
100,h8,100,10,mglcs_3_500_2_7.txt.out,0.195293,93,YES
100,h8,100,10,mglcs_3_500_2_8.txt.out,0.121405,50,YES
100,h8,100,10,mglcs_3_500_2_9.txt.out,0.162291,133,YES
100,h8,100,10,mglcs_3_500_4_0.txt.out,1.88084,158,YES
100,h8,100,10,mglcs_3_500_4_1.txt.out,1.90475,239,YES
100,h8,100,10,mglcs_3_500_4_2.txt.out,1.34191,151,YES
100,h8,100,10,mglcs_3_500_4_3.txt.out,1.12946,179,YES
100,h8,100,10,mglcs_3_500_4_4.txt.out,1.14824,148,YES
100,h8,100,10,mglcs_3_500_4_5.txt.out,0.955583,90,YES
100,h8,100,10,mglcs_3_500_4_6.txt.out,0.390967,109,YES
100,h8,100,10,mglcs_3_500_4_7.txt.out,1.26434,208,YES
100,h8,100,10,mglcs_3_500_4_8.txt.out,1.607,183,YES
100,h8,100,10,mglcs_3_500_4_9.txt.out,1.49576,188,YES
100,h8,100,10,mglcs_3_50_2_0.txt.out,0.0132038,32,YES
100,h8,100,10,mglcs_3_50_2_1.txt.out,0.00740322,32,YES
100,h8,100,10,mglcs_3_50_2_2.txt.out,0.00931848,36,YES
100,h8,100,10,mglcs_3_50_2_3.txt.out,0.00537675,25,YES
100,h8,100,10,mglcs_3_50_2_4.txt.out,0.00807124,33,YES
100,h8,100,10,mglcs_3_50_2_5.txt.out,0.00366371,31,YES
100,h8,100,10,mglcs_3_50_2_6.txt.out,0.0068601,33,YES
100,h8,100,10,mglcs_3_50_2_7.txt.out,0.0107075,32,YES
100,h8,100,10,mglcs_3_50_2_8.txt.out,0.00569128,30,YES
100,h8,100,10,mglcs_3_50_2_9.txt.out,0.00575718,28,YES
100,h8,100,10,mglcs_3_50_4_0.txt.out,0.00932064,23,YES
100,h8,100,10,mglcs_3_50_4_1.txt.out,0.0162246,24,YES
100,h8,100,10,mglcs_3_50_4_2.txt.out,0.00384405,21,YES
100,h8,100,10,mglcs_3_50_4_3.txt.out,0.00688486,23,YES
100,h8,100,10,mglcs_3_50_4_4.txt.out,0.00750441,22,YES
100,h8,100,10,mglcs_3_50_4_5.txt.out,0.00700983,23,YES
100,h8,100,10,mglcs_3_50_4_6.txt.out,0.0122966,25,YES
100,h8,100,10,mglcs_3_50_4_7.txt.out,0.00676888,21,YES
100,h8,100,10,mglcs_3_50_4_8.txt.out,0.00943697,24,YES
100,h8,100,10,mglcs_3_50_4_9.txt.out,0.0105892,23,YES
100,h8,100,10,mglcs_5_100_2_0.txt.out,0.0109405,18,YES
100,h8,100,10,mglcs_5_100_2_1.txt.out,0.0293742,40,YES
100,h8,100,10,mglcs_5_100_2_2.txt.out,0.016977,21,YES
100,h8,100,10,mglcs_5_100_2_3.txt.out,0.00895966,15,YES
100,h8,100,10,mglcs_5_100_2_4.txt.out,0.015189,23,YES
100,h8,100,10,mglcs_5_100_2_5.txt.out,0.0307877,30,YES
100,h8,100,10,mglcs_5_100_2_6.txt.out,0.0308821,20,YES
100,h8,100,10,mglcs_5_100_2_7.txt.out,0.0102721,18,YES
100,h8,100,10,mglcs_5_100_2_8.txt.out,0.00851354,15,YES
100,h8,100,10,mglcs_5_100_2_9.txt.out,0.0141651,21,YES
100,h8,100,10,mglcs_5_100_4_0.txt.out,0.0181903,20,YES
100,h8,100,10,mglcs_5_100_4_1.txt.out,0.0209428,13,YES
100,h8,100,10,mglcs_5_100_4_2.txt.out,0.0184774,14,YES
100,h8,100,10,mglcs_5_100_4_3.txt.out,0.0227143,27,YES
100,h8,100,10,mglcs_5_100_4_4.txt.out,0.075397,21,YES
100,h8,100,10,mglcs_5_100_4_5.txt.out,0.0271045,26,YES
100,h8,100,10,mglcs_5_100_4_6.txt.out,0.0441631,24,YES
100,h8,100,10,mglcs_5_100_4_7.txt.out,0.055677,25,YES
100,h8,100,10,mglcs_5_100_4_8.txt.out,0.0907175,35,YES
100,h8,100,10,mglcs_5_100_4_9.txt.out,0.0195359,16,YES
100,h8,100,10,mglcs_5_200_2_0.txt.out,0.0182557,23,YES
100,h8,100,10,mglcs_5_200_2_1.txt.out,0.0101388,27,YES
100,h8,100,10,mglcs_5_200_2_2.txt.out,0.0205988,21,YES
100,h8,100,10,mglcs_5_200_2_3.txt.out,0.0189943,33,YES
100,h8,100,10,mglcs_5_200_2_4.txt.out,0.0576668,28,YES
100,h8,100,10,mglcs_5_200_2_5.txt.out,0.00906061,20,YES
100,h8,100,10,mglcs_5_200_2_6.txt.out,0.0173405,32,YES
100,h8,100,10,mglcs_5_200_2_7.txt.out,0.031529,30,YES
100,h8,100,10,mglcs_5_200_2_8.txt.out,0.0121311,23,YES
100,h8,100,10,mglcs_5_200_2_9.txt.out,0.0240993,29,YES
100,h8,100,10,mglcs_5_200_4_0.txt.out,0.0278559,55,YES
100,h8,100,10,mglcs_5_200_4_1.txt.out,0.0119772,15,YES
100,h8,100,10,mglcs_5_200_4_2.txt.out,0.0812233,30,YES
100,h8,100,10,mglcs_5_200_4_3.txt.out,0.0312178,23,YES
100,h8,100,10,mglcs_5_200_4_4.txt.out,0.057355,25,YES
100,h8,100,10,mglcs_5_200_4_5.txt.out,0.0322395,30,YES
100,h8,100,10,mglcs_5_200_4_6.txt.out,0.0546393,34,YES
100,h8,100,10,mglcs_5_200_4_7.txt.out,0.0178925,24,YES
100,h8,100,10,mglcs_5_200_4_8.txt.out,0.0624335,31,YES
100,h8,100,10,mglcs_5_200_4_9.txt.out,0.0356117,29,YES
100,h8,100,10,mglcs_5_500_2_0.txt.out,0.0520265,49,YES
100,h8,100,10,mglcs_5_500_2_1.txt.out,0.0170084,28,YES
100,h8,100,10,mglcs_5_500_2_2.txt.out,0.0235623,22,YES
100,h8,100,10,mglcs_5_500_2_3.txt.out,0.0144598,23,YES
100,h8,100,10,mglcs_5_500_2_4.txt.out,0.00986898,16,YES
100,h8,100,10,mglcs_5_500_2_5.txt.out,0.0307351,32,YES
100,h8,100,10,mglcs_5_500_2_6.txt.out,0.012729,26,YES
100,h8,100,10,mglcs_5_500_2_7.txt.out,0.0392906,34,YES
100,h8,100,10,mglcs_5_500_2_8.txt.out,0.0227901,25,YES
100,h8,100,10,mglcs_5_500_2_9.txt.out,0.011365,24,YES
100,h8,100,10,mglcs_5_500_4_0.txt.out,0.0307256,19,YES
100,h8,100,10,mglcs_5_500_4_1.txt.out,0.0270172,40,YES
100,h8,100,10,mglcs_5_500_4_2.txt.out,0.0230108,20,YES
100,h8,100,10,mglcs_5_500_4_3.txt.out,0.020674,17,YES
100,h8,100,10,mglcs_5_500_4_4.txt.out,0.0122489,16,YES
100,h8,100,10,mglcs_5_500_4_5.txt.out,0.0389245,31,YES
100,h8,100,10,mglcs_5_500_4_6.txt.out,0.0237251,26,YES
100,h8,100,10,mglcs_5_500_4_7.txt.out,0.0845168,35,YES
100,h8,100,10,mglcs_5_500_4_8.txt.out,0.0446227,30,YES
100,h8,100,10,mglcs_5_500_4_9.txt.out,0.0791474,35,YES
100,h8,100,10,mglcs_5_50_2_0.txt.out,0.0277416,28,YES
100,h8,100,10,mglcs_5_50_2_1.txt.out,0.0314148,24,YES
100,h8,100,10,mglcs_5_50_2_2.txt.out,0.0178088,19,YES
100,h8,100,10,mglcs_5_50_2_3.txt.out,0.0191619,15,YES
100,h8,100,10,mglcs_5_50_2_4.txt.out,0.024873,24,YES
100,h8,100,10,mglcs_5_50_2_5.txt.out,0.0205444,17,YES
100,h8,100,10,mglcs_5_50_2_6.txt.out,0.0229805,16,YES
100,h8,100,10,mglcs_5_50_2_7.txt.out,0.0239788,20,YES
100,h8,100,10,mglcs_5_50_2_8.txt.out,0.0289139,21,YES
100,h8,100,10,mglcs_5_50_2_9.txt.out,0.0190569,17,YES
100,h8,100,10,mglcs_5_50_4_0.txt.out,0.0192338,16,YES
100,h8,100,10,mglcs_5_50_4_1.txt.out,0.0247415,15,YES
100,h8,100,10,mglcs_5_50_4_2.txt.out,0.02014,16,YES
100,h8,100,10,mglcs_5_50_4_3.txt.out,0.0309697,17,YES
100,h8,100,10,mglcs_5_50_4_4.txt.out,0.0653955,19,YES
100,h8,100,10,mglcs_5_50_4_5.txt.out,0.0214589,12,YES
100,h8,100,10,mglcs_5_50_4_6.txt.out,0.0305803,14,YES
100,h8,100,10,mglcs_5_50_4_7.txt.out,0.0225632,13,YES
100,h8,100,10,mglcs_5_50_4_8.txt.out,0.02063,11,YES
100,h8,100,10,mglcs_5_50_4_9.txt.out,0.0316562,20,YES
100,h8,1,10,mglcs_10_100_2_0.txt.out,3.08e-05,1,YES
100,h8,1,10,mglcs_10_100_2_1.txt.out,0.000118032,2,YES
100,h8,1,10,mglcs_10_100_2_2.txt.out,3.5701e-05,1,YES
100,h8,1,10,mglcs_10_100_2_3.txt.out,5.5201e-05,1,YES
100,h8,1,10,mglcs_10_100_2_4.txt.out,2.58e-05,1,YES
100,h8,1,10,mglcs_10_100_2_5.txt.out,9.8452e-05,1,YES
100,h8,1,10,mglcs_10_100_2_6.txt.out,7.7801e-05,1,YES
100,h8,1,10,mglcs_10_100_2_7.txt.out,4.6451e-05,1,YES
100,h8,1,10,mglcs_10_100_2_8.txt.out,2.477e-05,1,YES
100,h8,1,10,mglcs_10_100_2_9.txt.out,2.446e-05,1,YES
100,h8,1,10,mglcs_10_100_4_0.txt.out,0.000102131,2,YES
100,h8,1,10,mglcs_10_100_4_1.txt.out,0.000243693,3,YES
100,h8,1,10,mglcs_10_100_4_2.txt.out,6.6631e-05,3,YES
100,h8,1,10,mglcs_10_100_4_3.txt.out,8.0581e-05,2,YES
100,h8,1,10,mglcs_10_100_4_4.txt.out,0.000151802,1,YES
100,h8,1,10,mglcs_10_100_4_5.txt.out,0.000140032,4,YES
100,h8,1,10,mglcs_10_100_4_6.txt.out,0.000121161,2,YES
100,h8,1,10,mglcs_10_100_4_7.txt.out,5.277e-05,1,YES
100,h8,1,10,mglcs_10_100_4_8.txt.out,6.168e-05,2,YES
100,h8,1,10,mglcs_10_100_4_9.txt.out,0.000103311,2,YES
100,h8,1,10,mglcs_10_200_2_0.txt.out,3.712e-05,4,YES
100,h8,1,10,mglcs_10_200_2_1.txt.out,3.002e-05,4,YES
100,h8,1,10,mglcs_10_200_2_2.txt.out,4.8301e-05,3,YES
100,h8,1,10,mglcs_10_200_2_3.txt.out,3.8361e-05,2,YES
100,h8,1,10,mglcs_10_200_2_4.txt.out,2.233e-05,2,YES
100,h8,1,10,mglcs_10_200_2_5.txt.out,1.84e-05,1,YES
100,h8,1,10,mglcs_10_200_2_6.txt.out,3.234e-05,1,YES
100,h8,1,10,mglcs_10_200_2_7.txt.out,3.8631e-05,4,YES
100,h8,1,10,mglcs_10_200_2_8.txt.out,2.518e-05,3,YES
100,h8,1,10,mglcs_10_200_2_9.txt.out,4.9821e-05,1,YES
100,h8,1,10,mglcs_10_200_4_0.txt.out,6.1491e-05,2,YES
100,h8,1,10,mglcs_10_200_4_1.txt.out,0.000109341,2,YES
100,h8,1,10,mglcs_10_200_4_2.txt.out,5.648e-05,2,YES
100,h8,1,10,mglcs_10_200_4_3.txt.out,5.5091e-05,2,YES
100,h8,1,10,mglcs_10_200_4_4.txt.out,5.316e-05,2,YES
100,h8,1,10,mglcs_10_200_4_5.txt.out,8.2361e-05,4,YES
100,h8,1,10,mglcs_10_200_4_6.txt.out,7.4391e-05,1,YES
100,h8,1,10,mglcs_10_200_4_7.txt.out,4.9571e-05,1,YES
100,h8,1,10,mglcs_10_200_4_8.txt.out,6.502e-05,3,YES
100,h8,1,10,mglcs_10_200_4_9.txt.out,7.4891e-05,3,YES
100,h8,1,10,mglcs_10_500_2_0.txt.out,1.798e-05,1,YES
100,h8,1,10,mglcs_10_500_2_1.txt.out,3.28e-05,4,YES
100,h8,1,10,mglcs_10_500_2_2.txt.out,4.011e-05,2,YES
100,h8,1,10,mglcs_10_500_2_3.txt.out,3.845e-05,2,YES
100,h8,1,10,mglcs_10_500_2_4.txt.out,1.751e-05,1,YES
100,h8,1,10,mglcs_10_500_2_5.txt.out,3.7941e-05,1,YES
100,h8,1,10,mglcs_10_500_2_6.txt.out,1.784e-05,1,YES
100,h8,1,10,mglcs_10_500_2_7.txt.out,1.738e-05,1,YES
100,h8,1,10,mglcs_10_500_2_8.txt.out,2.6011e-05,2,YES
100,h8,1,10,mglcs_10_500_2_9.txt.out,3.8141e-05,3,YES
100,h8,1,10,mglcs_10_500_4_0.txt.out,5.6511e-05,2,YES
100,h8,1,10,mglcs_10_500_4_1.txt.out,5.076e-05,1,YES
100,h8,1,10,mglcs_10_500_4_2.txt.out,5.6971e-05,1,YES
100,h8,1,10,mglcs_10_500_4_3.txt.out,6.873e-05,2,YES
100,h8,1,10,mglcs_10_500_4_4.txt.out,5.797e-05,2,YES
100,h8,1,10,mglcs_10_500_4_5.txt.out,8.088e-05,4,YES
100,h8,1,10,mglcs_10_500_4_6.txt.out,6.9541e-05,1,YES
100,h8,1,10,mglcs_10_500_4_7.txt.out,6.141e-05,2,YES
100,h8,1,10,mglcs_10_500_4_8.txt.out,5.7491e-05,2,YES
100,h8,1,10,mglcs_10_500_4_9.txt.out,9.7101e-05,2,YES
100,h8,1,10,mglcs_10_50_2_0.txt.out,4.1441e-05,1,YES
100,h8,1,10,mglcs_10_50_2_1.txt.out,9.34e-05,2,YES
100,h8,1,10,mglcs_10_50_2_2.txt.out,2.995e-05,2,YES
100,h8,1,10,mglcs_10_50_2_3.txt.out,7.1581e-05,1,YES
100,h8,1,10,mglcs_10_50_2_4.txt.out,3.434e-05,3,YES
100,h8,1,10,mglcs_10_50_2_5.txt.out,7.435e-05,1,YES
100,h8,1,10,mglcs_10_50_2_6.txt.out,7.316e-05,1,YES
100,h8,1,10,mglcs_10_50_2_7.txt.out,2.725e-05,2,YES
100,h8,1,10,mglcs_10_50_2_8.txt.out,8.8521e-05,3,YES
100,h8,1,10,mglcs_10_50_2_9.txt.out,7.4711e-05,1,YES
100,h8,1,10,mglcs_10_50_4_0.txt.out,0.000167761,2,YES
100,h8,1,10,mglcs_10_50_4_1.txt.out,0.000175211,1,YES
100,h8,1,10,mglcs_10_50_4_2.txt.out,0.000200641,2,YES
100,h8,1,10,mglcs_10_50_4_3.txt.out,0.000190581,1,YES
100,h8,1,10,mglcs_10_50_4_4.txt.out,6.361e-05,1,YES
100,h8,1,10,mglcs_10_50_4_5.txt.out,0.000173932,2,YES
100,h8,1,10,mglcs_10_50_4_6.txt.out,0.000145711,2,YES
100,h8,1,10,mglcs_10_50_4_7.txt.out,0.000131022,2,YES
100,h8,1,10,mglcs_10_50_4_8.txt.out,9.7987e-05,2,YES
100,h8,1,10,mglcs_10_50_4_9.txt.out,0.000178864,4,YES
100,h8,1,10,mglcs_2_100_2_0.txt.out,0.00649112,71,YES
100,h8,1,10,mglcs_2_100_2_1.txt.out,0.000159936,17,YES
100,h8,1,10,mglcs_2_100_2_2.txt.out,0.0038398,70,YES
100,h8,1,10,mglcs_2_100_2_3.txt.out,0.0063999,78,YES
100,h8,1,10,mglcs_2_100_2_4.txt.out,0.000271612,24,YES
100,h8,1,10,mglcs_2_100_2_5.txt.out,3.066e-05,3,YES
100,h8,1,10,mglcs_2_100_2_6.txt.out,0.0060139,75,YES
100,h8,1,10,mglcs_2_100_2_7.txt.out,0.00030982,14,YES
100,h8,1,10,mglcs_2_100_2_8.txt.out,0.00267174,74,YES
100,h8,1,10,mglcs_2_100_2_9.txt.out,0.00206565,62,YES
100,h8,1,10,mglcs_2_100_4_0.txt.out,0.00862124,62,YES
100,h8,1,10,mglcs_2_100_4_1.txt.out,0.00803129,61,YES
100,h8,1,10,mglcs_2_100_4_2.txt.out,0.00895153,64,YES
100,h8,1,10,mglcs_2_100_4_3.txt.out,0.00793208,61,YES
100,h8,1,10,mglcs_2_100_4_4.txt.out,0.00788749,62,YES
100,h8,1,10,mglcs_2_100_4_5.txt.out,0.00789732,60,YES
100,h8,1,10,mglcs_2_100_4_6.txt.out,0.00760531,60,YES
100,h8,1,10,mglcs_2_100_4_7.txt.out,0.00869021,63,YES
100,h8,1,10,mglcs_2_100_4_8.txt.out,0.00732649,62,YES
100,h8,1,10,mglcs_2_100_4_9.txt.out,0.00802723,61,YES
100,h8,1,10,mglcs_2_200_2_0.txt.out,0.00629098,87,YES
100,h8,1,10,mglcs_2_200_2_1.txt.out,0.00924988,113,YES
100,h8,1,10,mglcs_2_200_2_2.txt.out,0.00010482,24,YES
100,h8,1,10,mglcs_2_200_2_3.txt.out,0.00253198,43,YES
100,h8,1,10,mglcs_2_200_2_4.txt.out,0.0136154,156,YES
100,h8,1,10,mglcs_2_200_2_5.txt.out,3.042e-05,6,YES
100,h8,1,10,mglcs_2_200_2_6.txt.out,0.00750716,143,YES
100,h8,1,10,mglcs_2_200_2_7.txt.out,0.00955196,155,YES
100,h8,1,10,mglcs_2_200_2_8.txt.out,0.00898887,76,YES
100,h8,1,10,mglcs_2_200_2_9.txt.out,8.5741e-05,12,YES
100,h8,1,10,mglcs_2_200_4_0.txt.out,0.0160193,108,YES
100,h8,1,10,mglcs_2_200_4_1.txt.out,0.0177311,119,YES
100,h8,1,10,mglcs_2_200_4_2.txt.out,0.0174245,119,YES
100,h8,1,10,mglcs_2_200_4_3.txt.out,0.0162567,119,YES
100,h8,1,10,mglcs_2_200_4_4.txt.out,0.0178204,123,YES
100,h8,1,10,mglcs_2_200_4_5.txt.out,0.00466862,38,YES
100,h8,1,10,mglcs_2_200_4_6.txt.out,0.00363755,32,YES
100,h8,1,10,mglcs_2_200_4_7.txt.out,0.00567016,39,YES
100,h8,1,10,mglcs_2_200_4_8.txt.out,0.0169384,117,YES
100,h8,1,10,mglcs_2_200_4_9.txt.out,0.0185815,120,YES
100,h8,1,10,mglcs_2_500_2_0.txt.out,4.953e-05,5,YES
100,h8,1,10,mglcs_2_500_2_1.txt.out,0.000727244,40,YES
100,h8,1,10,mglcs_2_500_2_2.txt.out,1.274e-05,3,YES
100,h8,1,10,mglcs_2_500_2_3.txt.out,0.00701035,88,YES
100,h8,1,10,mglcs_2_500_2_4.txt.out,0.000130881,26,YES
100,h8,1,10,mglcs_2_500_2_5.txt.out,0.00128797,29,YES
100,h8,1,10,mglcs_2_500_2_6.txt.out,0.00652312,93,YES
100,h8,1,10,mglcs_2_500_2_7.txt.out,0.000580714,28,YES
100,h8,1,10,mglcs_2_500_2_8.txt.out,2.884e-05,2,YES
100,h8,1,10,mglcs_2_500_2_9.txt.out,0.00711058,100,YES
100,h8,1,10,mglcs_2_500_4_0.txt.out,0.0217836,148,YES
100,h8,1,10,mglcs_2_500_4_1.txt.out,0.00128607,18,YES
100,h8,1,10,mglcs_2_500_4_2.txt.out,0.00473442,39,YES
100,h8,1,10,mglcs_2_500_4_3.txt.out,0.031039,209,YES
100,h8,1,10,mglcs_2_500_4_4.txt.out,0.0159454,107,YES
100,h8,1,10,mglcs_2_500_4_5.txt.out,0.00974286,73,YES
100,h8,1,10,mglcs_2_500_4_6.txt.out,0.0252614,173,YES
100,h8,1,10,mglcs_2_500_4_7.txt.out,0.0377293,262,YES
100,h8,1,10,mglcs_2_500_4_8.txt.out,0.0187391,131,YES
100,h8,1,10,mglcs_2_500_4_9.txt.out,0.023126,153,YES
100,h8,1,10,mglcs_2_50_2_0.txt.out,0.000117772,24,YES
100,h8,1,10,mglcs_2_50_2_1.txt.out,0.00205386,34,YES
100,h8,1,10,mglcs_2_50_2_2.txt.out,0.00107322,36,YES
100,h8,1,10,mglcs_2_50_2_3.txt.out,0.000908069,38,YES
100,h8,1,10,mglcs_2_50_2_4.txt.out,0.000192822,37,YES
100,h8,1,10,mglcs_2_50_2_5.txt.out,0.000803948,36,YES
100,h8,1,10,mglcs_2_50_2_6.txt.out,0.00122383,38,YES
100,h8,1,10,mglcs_2_50_2_7.txt.out,0.00093811,38,YES
100,h8,1,10,mglcs_2_50_2_8.txt.out,0.000143391,15,YES
100,h8,1,10,mglcs_2_50_2_9.txt.out,0.0018428,38,YES
100,h8,1,10,mglcs_2_50_4_0.txt.out,0.00276231,29,YES
100,h8,1,10,mglcs_2_50_4_1.txt.out,0.00397605,31,YES
100,h8,1,10,mglcs_2_50_4_2.txt.out,0.00329069,31,YES
100,h8,1,10,mglcs_2_50_4_3.txt.out,0.00361379,30,YES
100,h8,1,10,mglcs_2_50_4_4.txt.out,0.00303989,32,YES
100,h8,1,10,mglcs_2_50_4_5.txt.out,0.00303644,30,YES
100,h8,1,10,mglcs_2_50_4_6.txt.out,0.00317906,30,YES
100,h8,1,10,mglcs_2_50_4_7.txt.out,0.00164047,30,YES
100,h8,1,10,mglcs_2_50_4_8.txt.out,0.00286467,30,YES
100,h8,1,10,mglcs_2_50_4_9.txt.out,0.00163802,28,YES
100,h8,1,10,mglcs_3_100_2_0.txt.out,1.8871e-05,5,YES
100,h8,1,10,mglcs_3_100_2_1.txt.out,0.00103586,21,YES
100,h8,1,10,mglcs_3_100_2_2.txt.out,2.919e-05,2,YES
100,h8,1,10,mglcs_3_100_2_3.txt.out,6.2831e-05,8,YES
100,h8,1,10,mglcs_3_100_2_4.txt.out,0.00137889,48,YES
100,h8,1,10,mglcs_3_100_2_5.txt.out,0.00153093,21,YES
100,h8,1,10,mglcs_3_100_2_6.txt.out,0.00430122,57,YES
100,h8,1,10,mglcs_3_100_2_7.txt.out,1.734e-05,2,YES
100,h8,1,10,mglcs_3_100_2_8.txt.out,9.1351e-05,13,YES
100,h8,1,10,mglcs_3_100_2_9.txt.out,0.000381063,20,YES
100,h8,1,10,mglcs_3_100_4_0.txt.out,0.000108911,4,YES
100,h8,1,10,mglcs_3_100_4_1.txt.out,8.868e-05,5,YES
100,h8,1,10,mglcs_3_100_4_2.txt.out,0.00414848,30,YES
100,h8,1,10,mglcs_3_100_4_3.txt.out,0.00332145,27,YES
100,h8,1,10,mglcs_3_100_4_4.txt.out,0.00554006,43,YES
100,h8,1,10,mglcs_3_100_4_5.txt.out,0.00946813,50,YES
100,h8,1,10,mglcs_3_100_4_6.txt.out,0.000176121,4,YES
100,h8,1,10,mglcs_3_100_4_7.txt.out,0.00100752,17,YES
100,h8,1,10,mglcs_3_100_4_8.txt.out,0.0042884,30,YES
100,h8,1,10,mglcs_3_100_4_9.txt.out,0.00486182,29,YES
100,h8,1,10,mglcs_3_200_2_0.txt.out,0.000360223,25,YES
100,h8,1,10,mglcs_3_200_2_1.txt.out,7.6661e-05,14,YES
100,h8,1,10,mglcs_3_200_2_2.txt.out,0.000123621,8,YES
100,h8,1,10,mglcs_3_200_2_3.txt.out,1.281e-05,2,YES
100,h8,1,10,mglcs_3_200_2_4.txt.out,5.3021e-05,4,YES
100,h8,1,10,mglcs_3_200_2_5.txt.out,5.059e-05,10,YES
100,h8,1,10,mglcs_3_200_2_6.txt.out,0.000134341,14,YES
100,h8,1,10,mglcs_3_200_2_7.txt.out,0.000142961,22,YES
100,h8,1,10,mglcs_3_200_2_8.txt.out,0.00436787,50,YES
100,h8,1,10,mglcs_3_200_2_9.txt.out,3.491e-05,3,YES
100,h8,1,10,mglcs_3_200_4_0.txt.out,0.0213519,100,YES
100,h8,1,10,mglcs_3_200_4_1.txt.out,0.0187976,98,YES
100,h8,1,10,mglcs_3_200_4_2.txt.out,0.00715239,43,YES
100,h8,1,10,mglcs_3_200_4_3.txt.out,0.00771888,41,YES
100,h8,1,10,mglcs_3_200_4_4.txt.out,0.00798832,44,YES
100,h8,1,10,mglcs_3_200_4_5.txt.out,0.00827853,46,YES
100,h8,1,10,mglcs_3_200_4_6.txt.out,0.00626956,38,YES
100,h8,1,10,mglcs_3_200_4_7.txt.out,0.0130011,73,YES
100,h8,1,10,mglcs_3_200_4_8.txt.out,0.0189002,95,YES
100,h8,1,10,mglcs_3_200_4_9.txt.out,0.00163845,20,YES
100,h8,1,10,mglcs_3_500_2_0.txt.out,3.173e-05,2,YES
100,h8,1,10,mglcs_3_500_2_1.txt.out,5.9801e-05,7,YES
100,h8,1,10,mglcs_3_500_2_2.txt.out,2.662e-05,6,YES
100,h8,1,10,mglcs_3_500_2_3.txt.out,0.000394272,22,YES
100,h8,1,10,mglcs_3_500_2_4.txt.out,7.3281e-05,9,YES
100,h8,1,10,mglcs_3_500_2_5.txt.out,0.000129361,15,YES
100,h8,1,10,mglcs_3_500_2_6.txt.out,7.102e-05,5,YES
100,h8,1,10,mglcs_3_500_2_7.txt.out,9.073e-05,16,YES
100,h8,1,10,mglcs_3_500_2_8.txt.out,0.000187541,22,YES
100,h8,1,10,mglcs_3_500_2_9.txt.out,0.000743123,22,YES
100,h8,1,10,mglcs_3_500_4_0.txt.out,0.0205729,126,YES
100,h8,1,10,mglcs_3_500_4_1.txt.out,0.0118359,81,YES
100,h8,1,10,mglcs_3_500_4_2.txt.out,0.0219785,124,YES
100,h8,1,10,mglcs_3_500_4_3.txt.out,0.0107519,74,YES
100,h8,1,10,mglcs_3_500_4_4.txt.out,0.0177735,101,YES
100,h8,1,10,mglcs_3_500_4_5.txt.out,5.9741e-05,5,YES
100,h8,1,10,mglcs_3_500_4_6.txt.out,0.00890927,62,YES
100,h8,1,10,mglcs_3_500_4_7.txt.out,0.00438189,39,YES
100,h8,1,10,mglcs_3_500_4_8.txt.out,0.00236191,22,YES
100,h8,1,10,mglcs_3_500_4_9.txt.out,7.3591e-05,9,YES
100,h8,1,10,mglcs_3_50_2_0.txt.out,1.925e-05,2,YES
100,h8,1,10,mglcs_3_50_2_1.txt.out,4.063e-05,5,YES
100,h8,1,10,mglcs_3_50_2_2.txt.out,0.00211232,32,YES
100,h8,1,10,mglcs_3_50_2_3.txt.out,3.131e-05,6,YES
100,h8,1,10,mglcs_3_50_2_4.txt.out,0.00161564,33,YES
100,h8,1,10,mglcs_3_50_2_5.txt.out,0.000123791,16,YES
100,h8,1,10,mglcs_3_50_2_6.txt.out,0.000958477,30,YES
100,h8,1,10,mglcs_3_50_2_7.txt.out,0.00012535,13,YES
100,h8,1,10,mglcs_3_50_2_8.txt.out,0.00138998,24,YES
100,h8,1,10,mglcs_3_50_2_9.txt.out,0.000362383,12,YES
100,h8,1,10,mglcs_3_50_4_0.txt.out,0.00198253,23,YES
100,h8,1,10,mglcs_3_50_4_1.txt.out,0.00279698,24,YES
100,h8,1,10,mglcs_3_50_4_2.txt.out,0.000187171,12,YES
100,h8,1,10,mglcs_3_50_4_3.txt.out,0.00210379,23,YES
100,h8,1,10,mglcs_3_50_4_4.txt.out,0.00325989,22,YES
100,h8,1,10,mglcs_3_50_4_5.txt.out,0.000694135,20,YES
100,h8,1,10,mglcs_3_50_4_6.txt.out,0.00355902,25,YES
100,h8,1,10,mglcs_3_50_4_7.txt.out,0.00239088,21,YES
100,h8,1,10,mglcs_3_50_4_8.txt.out,0.00202444,24,YES
100,h8,1,10,mglcs_3_50_4_9.txt.out,0.00236927,23,YES
100,h8,1,10,mglcs_5_100_2_0.txt.out,8.437e-05,9,YES
100,h8,1,10,mglcs_5_100_2_1.txt.out,8.269e-05,9,YES
100,h8,1,10,mglcs_5_100_2_2.txt.out,2.476e-05,3,YES
100,h8,1,10,mglcs_5_100_2_3.txt.out,2.8511e-05,3,YES
100,h8,1,10,mglcs_5_100_2_4.txt.out,0.00010502,11,YES
100,h8,1,10,mglcs_5_100_2_5.txt.out,5.795e-05,7,YES
100,h8,1,10,mglcs_5_100_2_6.txt.out,5.8251e-05,5,YES
100,h8,1,10,mglcs_5_100_2_7.txt.out,3.9741e-05,4,YES
100,h8,1,10,mglcs_5_100_2_8.txt.out,8.212e-05,6,YES
